,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.sampling_method,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
7d6c9e5f121a4d3cfa9baeb5d7fdde83,train,deckard.base.experiment.Experiment,7d6c9e5f121a4d3cfa9baeb5d7fdde83,KDD NSL,cpu,7d6c9e5f121a4d3cfa9baeb5d7fdde83,7d6c9e5f121a4d3cfa9baeb5d7fdde83,k-Logistic,7d6c9e5f121a4d3cfa9baeb5d7fdde83,7d6c9e5f121a4d3cfa9baeb5d7fdde83,0.5,17.269388197455342,cpu,1721586172.4311783,1721586162.0795088,10.70389005,0.1070389005,cpu,1721586162.0794747,1721586162.075158,0.00378357,3.78357e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7d6c9e5f121a4d3cfa9baeb5d7fdde83,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.01,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/seqratio/100-100/4.npz,True,0.5533514023330213,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,True,Random,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7d42027cd65e478cb9bac2a4207da505,train,deckard.base.experiment.Experiment,7d42027cd65e478cb9bac2a4207da505,KDD NSL,cpu,7d42027cd65e478cb9bac2a4207da505,7d42027cd65e478cb9bac2a4207da505,k-Logistic,7d42027cd65e478cb9bac2a4207da505,7d42027cd65e478cb9bac2a4207da505,0.9,3.4539496032597867,cpu,1721879256.5689003,1721879249.1750736,7.54469352,0.0754469352,cpu,1721879249.1750398,1721879249.1600027,0.0139224,0.000139224,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7d42027cd65e478cb9bac2a4207da505,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/levenshtein/100-100/9.npz,True,0.9865762310103564,Levenshtein,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7d0c7d1e41699735624f2c6fd817072e,train,deckard.base.experiment.Experiment,7d0c7d1e41699735624f2c6fd817072e,KDD NSL,cpu,7d0c7d1e41699735624f2c6fd817072e,7d0c7d1e41699735624f2c6fd817072e,k-Logistic,7d0c7d1e41699735624f2c6fd817072e,7d0c7d1e41699735624f2c6fd817072e,0.9,3.453877639491069,cpu,1721879353.0672095,1721879346.842885,7.14888862,0.0714888862,cpu,1721879346.842848,1721879346.8308086,0.01142795,0.0001142795,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7d0c7d1e41699735624f2c6fd817072e,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/levenshtein/100-100/2.npz,False,0.6920946792007291,Levenshtein,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7cdd4200dacba2aa1d6b0e965fdc1a09,train,deckard.base.experiment.Experiment,7cdd4200dacba2aa1d6b0e965fdc1a09,KDD NSL,cpu,7cdd4200dacba2aa1d6b0e965fdc1a09,7cdd4200dacba2aa1d6b0e965fdc1a09,k-Logistic,7cdd4200dacba2aa1d6b0e965fdc1a09,7cdd4200dacba2aa1d6b0e965fdc1a09,0.81,6.562415490878842,cpu,1721880487.796465,1721880481.1103263,6.80017956,0.0680017956,cpu,1721880481.1102853,1721880480.912671,0.19679503,0.0019679503,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7cdd4200dacba2aa1d6b0e965fdc1a09,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/2.npz,False,0.940778536058004,Jaro,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7cd500331b486f00215ff24612a4c429,train,deckard.base.experiment.Experiment,7cd500331b486f00215ff24612a4c429,KDD NSL,cpu,7cd500331b486f00215ff24612a4c429,7cd500331b486f00215ff24612a4c429,k-Logistic,7cd500331b486f00215ff24612a4c429,7cd500331b486f00215ff24612a4c429,0.94,2.072366563566152,cpu,1721879699.9307885,1721879693.082599,7.39333159,0.0739333159,cpu,1721879693.0824914,1721879692.9477174,0.15918316,0.0015918316,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7cd500331b486f00215ff24612a4c429,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.5730972035742168,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,KNN,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7cd441c149e6da08e9520abb38cd34e8,train,deckard.base.experiment.Experiment,7cd441c149e6da08e9520abb38cd34e8,KDD NSL,cpu,7cd441c149e6da08e9520abb38cd34e8,7cd441c149e6da08e9520abb38cd34e8,k-Logistic,7cd441c149e6da08e9520abb38cd34e8,7cd441c149e6da08e9520abb38cd34e8,0.85,5.180816459236603,cpu,1721880586.673881,1721880581.100718,6.28433804,0.0628433804,cpu,1721880581.1005504,1721880581.0059211,0.10273944,0.0010273944,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7cd441c149e6da08e9520abb38cd34e8,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/3.npz,False,0.2366224141385984,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Sum,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c7ac57e7b4b8e63a3512e002dfeccbf,train,deckard.base.experiment.Experiment,7c7ac57e7b4b8e63a3512e002dfeccbf,KDD NSL,cpu,7c7ac57e7b4b8e63a3512e002dfeccbf,7c7ac57e7b4b8e63a3512e002dfeccbf,k-Logistic,7c7ac57e7b4b8e63a3512e002dfeccbf,7c7ac57e7b4b8e63a3512e002dfeccbf,0.96,1.3815670477450324,cpu,1721586528.107886,1721586520.8366628,7.78198136,0.0778198136,cpu,1721586520.836606,1721586520.6907914,0.16534898,0.0016534898,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c7ac57e7b4b8e63a3512e002dfeccbf,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,True,0.7632595474615428,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,KNN,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c660219e825237b054ecce89c2bf28d,train,deckard.base.experiment.Experiment,7c660219e825237b054ecce89c2bf28d,KDD NSL,cpu,7c660219e825237b054ecce89c2bf28d,7c660219e825237b054ecce89c2bf28d,k-Logistic,7c660219e825237b054ecce89c2bf28d,7c660219e825237b054ecce89c2bf28d,0.94,2.072350571617547,cpu,1721880134.608153,1721880119.7669506,15.75236045,0.1575236045,cpu,1721880119.76682,1721880119.502296,0.27934099,0.0027934099,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c660219e825237b054ecce89c2bf28d,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,0.01,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/lzma/100-100/9.npz,False,0.6199771494061979,LZMA,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c58aba94e9bd4ea097793b3b6408336,train,deckard.base.experiment.Experiment,7c58aba94e9bd4ea097793b3b6408336,KDD NSL,cpu,7c58aba94e9bd4ea097793b3b6408336,7c58aba94e9bd4ea097793b3b6408336,k-Logistic,7c58aba94e9bd4ea097793b3b6408336,7c58aba94e9bd4ea097793b3b6408336,0.85,5.180920406902528,cpu,1721879364.8533416,1721879359.0630903,6.48797264,0.0648797264,cpu,1721879359.06294,1721879358.9620898,0.11425226,0.0011425226,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c58aba94e9bd4ea097793b3b6408336,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,False,0.2183356134737391,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c3d91552de656be7e36b56631f5ae25,train,deckard.base.experiment.Experiment,7c3d91552de656be7e36b56631f5ae25,KDD NSL,cpu,7c3d91552de656be7e36b56631f5ae25,7c3d91552de656be7e36b56631f5ae25,k-Logistic,7c3d91552de656be7e36b56631f5ae25,7c3d91552de656be7e36b56631f5ae25,0.5,17.269388197455342,cpu,1721586315.1689994,1721586308.2727268,6.97592434,0.0697592434,cpu,1721586308.2726707,1721586308.2263663,0.04073497,0.0004073497,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c3d91552de656be7e36b56631f5ae25,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/hamming/100-100/6.npz,True,0.9238619535299052,Hamming,gzip_classifier.GzipLogisticRegressor,none,True,NearMiss,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7d6ba912522495b9fe47808cc2c667fa,train,deckard.base.experiment.Experiment,7d6ba912522495b9fe47808cc2c667fa,KDD NSL,cpu,7d6ba912522495b9fe47808cc2c667fa,7d6ba912522495b9fe47808cc2c667fa,k-Logistic,7d6ba912522495b9fe47808cc2c667fa,7d6ba912522495b9fe47808cc2c667fa,0.51,16.92439223624703,cpu,1721879500.801501,1721879495.634658,5.67245915,0.0567245915,cpu,1721879495.6346233,1721879495.6287477,0.00538481,5.38481e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7d6ba912522495b9fe47808cc2c667fa,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/hamming/100-100/2.npz,False,0.4068902240829982,Hamming,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
70f37e5579b98399fe395c43161ab0ff,train,deckard.base.experiment.Experiment,70f37e5579b98399fe395c43161ab0ff,KDD NSL,cpu,70f37e5579b98399fe395c43161ab0ff,70f37e5579b98399fe395c43161ab0ff,k-Logistic,70f37e5579b98399fe395c43161ab0ff,70f37e5579b98399fe395c43161ab0ff,0.5,17.269388197455342,cpu,1721585770.765211,1721585765.0017452,6.43871212,0.0643871212,cpu,1721585765.0016246,1721585764.9238572,0.08283542,0.0008283542,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,70f37e5579b98399fe395c43161ab0ff,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/6.npz,False,0.2718304626620726,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
787f6aaa2400b57088719df0b896e2c3,train,deckard.base.experiment.Experiment,787f6aaa2400b57088719df0b896e2c3,KDD NSL,cpu,787f6aaa2400b57088719df0b896e2c3,787f6aaa2400b57088719df0b896e2c3,k-Logistic,787f6aaa2400b57088719df0b896e2c3,787f6aaa2400b57088719df0b896e2c3,0.85,5.180816459236603,cpu,1721585504.9997492,1721585497.3750064,8.7811956,0.087811956,cpu,1721585497.3748114,1721585497.2534742,0.14449655,0.0014449655,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,787f6aaa2400b57088719df0b896e2c3,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/3.npz,True,0.8237412509125206,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
74615289e46c845911763eb48de80309,train,deckard.base.experiment.Experiment,74615289e46c845911763eb48de80309,KDD NSL,cpu,74615289e46c845911763eb48de80309,74615289e46c845911763eb48de80309,k-Logistic,74615289e46c845911763eb48de80309,74615289e46c845911763eb48de80309,0.5,17.269388197455342,cpu,1721879887.423998,1721879881.0626132,6.64537493,0.0664537493,cpu,1721879881.0623012,1721879880.982302,0.08263395,0.0008263395,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,74615289e46c845911763eb48de80309,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/pkl/100-100/2.npz,True,0.8930101156677431,Pickle,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
745558900f360a5d88dbdbcacc7d8bb4,train,deckard.base.experiment.Experiment,745558900f360a5d88dbdbcacc7d8bb4,KDD NSL,cpu,745558900f360a5d88dbdbcacc7d8bb4,745558900f360a5d88dbdbcacc7d8bb4,k-Logistic,745558900f360a5d88dbdbcacc7d8bb4,745558900f360a5d88dbdbcacc7d8bb4,0.94,2.0723665635661512,cpu,1721586039.099485,1721586031.8340693,8.0553675,0.080553675,cpu,1721586031.834,1721586031.689524,0.15555016,0.0015555016,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,745558900f360a5d88dbdbcacc7d8bb4,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,True,0.639607896204763,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,NearMiss,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7441fd79388b691d87b3192b1316140f,train,deckard.base.experiment.Experiment,7441fd79388b691d87b3192b1316140f,KDD NSL,cpu,7441fd79388b691d87b3192b1316140f,7441fd79388b691d87b3192b1316140f,k-Logistic,7441fd79388b691d87b3192b1316140f,7441fd79388b691d87b3192b1316140f,0.5,17.26978799617044,cpu,1721586144.9947746,1721586131.5444949,13.81180938,0.1381180938,cpu,1721586131.5444562,1721586131.17841,0.36509088,0.0036509088,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7441fd79388b691d87b3192b1316140f,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/seqratio/100-100/9.npz,True,0.9214395434854288,SeqRatio,gzip_classifier.GzipLogisticRegressor,none,True,Hardness,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
743b65bc73d52410afa9a2b59652c23f,train,deckard.base.experiment.Experiment,743b65bc73d52410afa9a2b59652c23f,KDD NSL,cpu,743b65bc73d52410afa9a2b59652c23f,743b65bc73d52410afa9a2b59652c23f,k-Logistic,743b65bc73d52410afa9a2b59652c23f,743b65bc73d52410afa9a2b59652c23f,0.94,2.072334579668944,cpu,1721586470.0908282,1721586463.559272,6.95630326,0.0695630326,cpu,1721586463.5590668,1721586463.5454037,0.01284537,0.0001284537,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,743b65bc73d52410afa9a2b59652c23f,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/levenshtein/100-100/8.npz,False,0.775258740599038,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
