,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.sampling_method,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
a8c2fd2cfb7e6e7900c455ab2d70aac2,train,deckard.base.experiment.Experiment,a8c2fd2cfb7e6e7900c455ab2d70aac2,KDD NSL,cpu,a8c2fd2cfb7e6e7900c455ab2d70aac2,a8c2fd2cfb7e6e7900c455ab2d70aac2,k-SVC,a8c2fd2cfb7e6e7900c455ab2d70aac2,a8c2fd2cfb7e6e7900c455ab2d70aac2,0.64,12.433959502167845,cpu,1721583251.727885,1721583244.3412266,7.51536018,0.0751536018,cpu,1721583244.3411405,1721583244.179054,0.15955106,0.0015955106,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a8c2fd2cfb7e6e7900c455ab2d70aac2,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/ratio/100-100/8.npz,auto,rbf,0.8915659375552574,Ratio,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a89ac30b6ecf43fb3cdc5babacce267e,train,deckard.base.experiment.Experiment,a89ac30b6ecf43fb3cdc5babacce267e,KDD NSL,cpu,a89ac30b6ecf43fb3cdc5babacce267e,a89ac30b6ecf43fb3cdc5babacce267e,k-SVC,a89ac30b6ecf43fb3cdc5babacce267e,a89ac30b6ecf43fb3cdc5babacce267e,0.5,17.269388197455342,cpu,1721584295.7995713,1721584290.0115871,6.10649196,0.0610649196,cpu,1721584290.0114906,1721584290.0052073,0.00506133,5.06133e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a89ac30b6ecf43fb3cdc5babacce267e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/6.npz,auto,rbf,0.2078686360633915,Levenshtein,gzip_classifier.GzipSVC,True,random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a885a7d17ed39587877c68d0838027de,train,deckard.base.experiment.Experiment,a885a7d17ed39587877c68d0838027de,KDD NSL,cpu,a885a7d17ed39587877c68d0838027de,a885a7d17ed39587877c68d0838027de,k-SVC,a885a7d17ed39587877c68d0838027de,a885a7d17ed39587877c68d0838027de,0.6,13.815702461347518,cpu,1721877542.407601,1721877536.5409498,6.36298405,0.0636298405,cpu,1721877536.5408828,1721877536.405768,0.14078596,0.0014078596,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a885a7d17ed39587877c68d0838027de,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/pkl/100-100/0.npz,auto,rbf,0.3439603596615325,Pickle,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a883bbd8031389fc413779f0257f9f4c,train,deckard.base.experiment.Experiment,a883bbd8031389fc413779f0257f9f4c,KDD NSL,cpu,a883bbd8031389fc413779f0257f9f4c,a883bbd8031389fc413779f0257f9f4c,k-SVC,a883bbd8031389fc413779f0257f9f4c,a883bbd8031389fc413779f0257f9f4c,0.95,1.726938819745535,cpu,1721584150.9876566,1721584144.731024,7.22979497,0.0722979497,cpu,1721584144.7306998,1721584144.6431074,0.09315629,0.0009315629,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a883bbd8031389fc413779f0257f9f4c,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/zstd/100-100/1.npz,auto,rbf,0.3910839838228194,ZSTD,gzip_classifier.GzipSVC,True,sum,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a836d53a72adbe631f5dd2fdf84b8300,train,deckard.base.experiment.Experiment,a836d53a72adbe631f5dd2fdf84b8300,KDD NSL,cpu,a836d53a72adbe631f5dd2fdf84b8300,a836d53a72adbe631f5dd2fdf84b8300,k-SVC,a836d53a72adbe631f5dd2fdf84b8300,a836d53a72adbe631f5dd2fdf84b8300,0.5,17.269388197455342,cpu,1721584140.2223413,1721584134.8103664,5.67727437,0.0567727437,cpu,1721584134.8103263,1721584134.8053596,0.00416628,4.16628e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a836d53a72adbe631f5dd2fdf84b8300,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/hamming/100-100/0.npz,auto,rbf,0.1879303666151411,Hamming,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a7f5ccde4f3f72fa6da7c958c14ce225,train,deckard.base.experiment.Experiment,a7f5ccde4f3f72fa6da7c958c14ce225,KDD NSL,cpu,a7f5ccde4f3f72fa6da7c958c14ce225,a7f5ccde4f3f72fa6da7c958c14ce225,k-SVC,a7f5ccde4f3f72fa6da7c958c14ce225,a7f5ccde4f3f72fa6da7c958c14ce225,0.5,17.269388197455342,cpu,1721877173.22223,1721877167.4529786,5.97910158,0.0597910158,cpu,1721877167.4529417,1721877167.4476888,0.00464808,4.64808e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a7f5ccde4f3f72fa6da7c958c14ce225,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/levenshtein/100-100/1.npz,scale,precomputed,0.1124567345145731,Levenshtein,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
a9f458081c263bfd174fa90cd8311ade,train,deckard.base.experiment.Experiment,a9f458081c263bfd174fa90cd8311ade,KDD NSL,cpu,a9f458081c263bfd174fa90cd8311ade,a9f458081c263bfd174fa90cd8311ade,k-SVC,a9f458081c263bfd174fa90cd8311ade,a9f458081c263bfd174fa90cd8311ade,0.77,7.943950554726666,cpu,1721878474.2045872,1721878467.9371672,7.05608983,0.0705608983,cpu,1721878467.9370868,1721878467.931281,0.00523111,5.23111e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a9f458081c263bfd174fa90cd8311ade,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro_winkler/100-100/0.npz,auto,precomputed,0.4929954369402423,Jaro-Winkler,gzip_classifier.GzipSVC,True,svc,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
ab75192ec05699c43fc818d9eb2cb33e,train,deckard.base.experiment.Experiment,ab75192ec05699c43fc818d9eb2cb33e,KDD NSL,cpu,ab75192ec05699c43fc818d9eb2cb33e,ab75192ec05699c43fc818d9eb2cb33e,k-SVC,ab75192ec05699c43fc818d9eb2cb33e,ab75192ec05699c43fc818d9eb2cb33e,0.91,3.108513863464868,cpu,1721584250.3764093,1721584244.1858692,6.98642892,0.0698642892,cpu,1721584244.1858077,1721584243.669698,0.52786415,0.0052786415,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,ab75192ec05699c43fc818d9eb2cb33e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/7.npz,scale,rbf,0.4338246310958422,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
ab7a11bfa6e98faab5f275250239cd96,train,deckard.base.experiment.Experiment,ab7a11bfa6e98faab5f275250239cd96,KDD NSL,cpu,ab7a11bfa6e98faab5f275250239cd96,ab7a11bfa6e98faab5f275250239cd96,k-SVC,ab7a11bfa6e98faab5f275250239cd96,ab7a11bfa6e98faab5f275250239cd96,0.5,17.269388197455342,cpu,1721877074.3920753,1721877068.5689285,6.66381027,0.0666381027,cpu,1721877068.5688217,1721877068.4790258,0.0902056,0.000902056,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,ab7a11bfa6e98faab5f275250239cd96,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/zstd/100-100/6.npz,auto,precomputed,0.3284848341004063,ZSTD,gzip_classifier.GzipSVC,True,svc,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
abb842fbf5cd6755ce3bd387974691d5,train,deckard.base.experiment.Experiment,abb842fbf5cd6755ce3bd387974691d5,KDD NSL,cpu,abb842fbf5cd6755ce3bd387974691d5,abb842fbf5cd6755ce3bd387974691d5,k-SVC,abb842fbf5cd6755ce3bd387974691d5,abb842fbf5cd6755ce3bd387974691d5,0.5,17.269388197455342,cpu,1721584438.6398585,1721584432.164601,6.72573584,0.0672573584,cpu,1721584432.1645515,1721584432.1196072,0.04360477,0.0004360477,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,abb842fbf5cd6755ce3bd387974691d5,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/seqratio/100-100/0.npz,auto,rbf,0.1774656828974504,SeqRatio,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b002f06ad01911f6b59df2c6c8fd6542,train,deckard.base.experiment.Experiment,b002f06ad01911f6b59df2c6c8fd6542,KDD NSL,cpu,b002f06ad01911f6b59df2c6c8fd6542,b002f06ad01911f6b59df2c6c8fd6542,k-SVC,b002f06ad01911f6b59df2c6c8fd6542,b002f06ad01911f6b59df2c6c8fd6542,0.85,5.180928402876831,cpu,1721584336.835033,1721584331.5196698,5.69883467,0.0569883467,cpu,1721584331.51961,1721584331.381133,0.15212488,0.0015212488,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b002f06ad01911f6b59df2c6c8fd6542,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/0.npz,scale,rbf,0.1648878849324222,GZIP,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
affb6b4ca2e779341b718216ea4bb010,train,deckard.base.experiment.Experiment,affb6b4ca2e779341b718216ea4bb010,KDD NSL,cpu,affb6b4ca2e779341b718216ea4bb010,affb6b4ca2e779341b718216ea4bb010,k-SVC,affb6b4ca2e779341b718216ea4bb010,affb6b4ca2e779341b718216ea4bb010,0.5,17.269388197455342,cpu,1721583250.8432972,1721583244.290407,7.09499189,0.0709499189,cpu,1721583244.2901144,1721583244.169201,0.12285523,0.0012285523,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,affb6b4ca2e779341b718216ea4bb010,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/4.npz,scale,rbf,0.4326679141748063,GZIP,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
afdb48946d11184f57bd5e2034f77b74,train,deckard.base.experiment.Experiment,afdb48946d11184f57bd5e2034f77b74,KDD NSL,cpu,afdb48946d11184f57bd5e2034f77b74,afdb48946d11184f57bd5e2034f77b74,k-SVC,afdb48946d11184f57bd5e2034f77b74,afdb48946d11184f57bd5e2034f77b74,0.44,19.341946664404738,cpu,1721877300.2376409,1721877295.0579998,5.6622196,0.056622196,cpu,1721877295.0579646,1721877295.0433154,0.01404602,0.0001404602,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afdb48946d11184f57bd5e2034f77b74,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro_winkler/100-100/0.npz,scale,rbf,0.3903946742723833,Jaro-Winkler,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
afb105c6fbb19c45d026730f0cf23e45,train,deckard.base.experiment.Experiment,afb105c6fbb19c45d026730f0cf23e45,KDD NSL,cpu,afb105c6fbb19c45d026730f0cf23e45,afb105c6fbb19c45d026730f0cf23e45,k-SVC,afb105c6fbb19c45d026730f0cf23e45,afb105c6fbb19c45d026730f0cf23e45,0.93,2.4177223436180504,cpu,1721877092.4083848,1721877086.1863968,7.12787661,0.0712787661,cpu,1721877086.1862614,1721877086.0827043,0.10451864,0.0010451864,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afb105c6fbb19c45d026730f0cf23e45,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/8.npz,auto,rbf,0.3112899719889272,GZIP,gzip_classifier.GzipSVC,True,random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
afac1bfbb4d9c21275e3e8558ce25391,train,deckard.base.experiment.Experiment,afac1bfbb4d9c21275e3e8558ce25391,KDD NSL,cpu,afac1bfbb4d9c21275e3e8558ce25391,afac1bfbb4d9c21275e3e8558ce25391,k-SVC,afac1bfbb4d9c21275e3e8558ce25391,afac1bfbb4d9c21275e3e8558ce25391,0.94,2.072350571617548,cpu,1721583928.3168442,1721583922.7789545,6.3129545,0.063129545,cpu,1721583922.778892,1721583922.2687943,0.52073275,0.0052073275,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afac1bfbb4d9c21275e3e8558ce25391,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/9.npz,auto,rbf,0.304519699198827,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
af8c4de49f88d47588b5c5a3f5db2607,train,deckard.base.experiment.Experiment,af8c4de49f88d47588b5c5a3f5db2607,KDD NSL,cpu,af8c4de49f88d47588b5c5a3f5db2607,af8c4de49f88d47588b5c5a3f5db2607,k-SVC,af8c4de49f88d47588b5c5a3f5db2607,af8c4de49f88d47588b5c5a3f5db2607,0.9,3.4539336113111823,cpu,1721878636.466201,1721878631.1045263,6.16903744,0.0616903744,cpu,1721878631.1044288,1721878631.0013597,0.10826253,0.0010826253,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af8c4de49f88d47588b5c5a3f5db2607,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/3.npz,auto,rbf,0.3707044255045925,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
af2c61b1f529042a3a834807713d9d17,train,deckard.base.experiment.Experiment,af2c61b1f529042a3a834807713d9d17,KDD NSL,cpu,af2c61b1f529042a3a834807713d9d17,af2c61b1f529042a3a834807713d9d17,k-SVC,af2c61b1f529042a3a834807713d9d17,af2c61b1f529042a3a834807713d9d17,0.94,2.072342575643246,cpu,1721583113.5003936,1721583106.2570484,7.96149843,0.0796149843,cpu,1721583106.2569811,1721583106.1033974,0.1606481,0.001606481,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af2c61b1f529042a3a834807713d9d17,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/zstd/100-100/0.npz,auto,rbf,0.8635977378340666,ZSTD,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
af1c958722f6c2686eef994df52ff55d,train,deckard.base.experiment.Experiment,af1c958722f6c2686eef994df52ff55d,KDD NSL,cpu,af1c958722f6c2686eef994df52ff55d,af1c958722f6c2686eef994df52ff55d,k-SVC,af1c958722f6c2686eef994df52ff55d,af1c958722f6c2686eef994df52ff55d,0.98,0.6907835238725164,cpu,1721583649.1899211,1721583643.5811586,6.15175764,0.0615175764,cpu,1721583643.5811002,1721583643.071238,0.51986857,0.0051986857,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af1c958722f6c2686eef994df52ff55d,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/0.npz,scale,rbf,0.2213182561686417,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
