,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
9ffa87a77cdf921f8b9554a7c234a950,train,deckard.base.experiment.Experiment,9ffa87a77cdf921f8b9554a7c234a950,KDD NSL,cpu,9ffa87a77cdf921f8b9554a7c234a950,9ffa87a77cdf921f8b9554a7c234a950,k-Logistic,9ffa87a77cdf921f8b9554a7c234a950,9ffa87a77cdf921f8b9554a7c234a950,7.35517851,0.0735517851,1723819532.4247415,1723819539.659277,cpu,6.7624766,0.067624766,1723819539.6594322,1723819546.3069725,cpu,0.85,5.180824455210905,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,9ffa87a77cdf921f8b9554a7c234a950,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,0c056c8becabd33e7d45e15475c03694,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,100,label,6.234041253152304,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.03410334940616,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
88f6a681bdca60d803b452b3c6e221d7,train,deckard.base.experiment.Experiment,88f6a681bdca60d803b452b3c6e221d7,KDD NSL,cpu,88f6a681bdca60d803b452b3c6e221d7,88f6a681bdca60d803b452b3c6e221d7,k-Logistic,88f6a681bdca60d803b452b3c6e221d7,88f6a681bdca60d803b452b3c6e221d7,7.3435221,0.073435221,1723651040.942643,1723651048.171214,cpu,7.37532241,0.0737532241,1723651048.171424,1723651055.3984983,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,88f6a681bdca60d803b452b3c6e221d7,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,105.92125534314148,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0441645284084146,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8bfb4dd61595abf9f26f08cbeceb1450,train,deckard.base.experiment.Experiment,8bfb4dd61595abf9f26f08cbeceb1450,KDD NSL,cpu,8bfb4dd61595abf9f26f08cbeceb1450,8bfb4dd61595abf9f26f08cbeceb1450,k-Logistic,8bfb4dd61595abf9f26f08cbeceb1450,8bfb4dd61595abf9f26f08cbeceb1450,7.51874751,0.0751874751,1723650994.902185,1723651002.274435,cpu,7.40325818,0.0740325818,1723651002.2746408,1723651009.5482104,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8bfb4dd61595abf9f26f08cbeceb1450,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,612.9552514872562,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0287880894302446,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8dcd17150a69a8e159deb3857707ffd0,train,deckard.base.experiment.Experiment,8dcd17150a69a8e159deb3857707ffd0,KDD NSL,cpu,8dcd17150a69a8e159deb3857707ffd0,8dcd17150a69a8e159deb3857707ffd0,k-Logistic,8dcd17150a69a8e159deb3857707ffd0,8dcd17150a69a8e159deb3857707ffd0,7.39655225,0.0739655225,1723651063.804978,1723651071.0700583,cpu,7.36498855,0.0736498855,1723651071.070173,1723651078.296895,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8dcd17150a69a8e159deb3857707ffd0,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,795.7639594955959,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0220747152969511,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8fe2474111098fea8e14c79996c4a0aa,train,deckard.base.experiment.Experiment,8fe2474111098fea8e14c79996c4a0aa,KDD NSL,cpu,8fe2474111098fea8e14c79996c4a0aa,8fe2474111098fea8e14c79996c4a0aa,k-Logistic,8fe2474111098fea8e14c79996c4a0aa,8fe2474111098fea8e14c79996c4a0aa,7.36972647,0.0736972647,1723651018.3121653,1723651025.5124826,cpu,7.3951225,0.073951225,1723651025.5129042,1723651032.7619312,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8fe2474111098fea8e14c79996c4a0aa,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,121.94783149007937,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0470513578091984,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
96e34d2d5700c57471e86b2e56c699a3,train,deckard.base.experiment.Experiment,96e34d2d5700c57471e86b2e56c699a3,KDD NSL,cpu,96e34d2d5700c57471e86b2e56c699a3,96e34d2d5700c57471e86b2e56c699a3,k-Logistic,96e34d2d5700c57471e86b2e56c699a3,96e34d2d5700c57471e86b2e56c699a3,7.69568539,0.0769568539,1723651134.4907403,1723651142.0148833,cpu,7.426298,0.07426298,1723651142.015056,1723651149.2935894,cpu,0.87,4.490144879004315,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,96e34d2d5700c57471e86b2e56c699a3,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,67.55066270417802,balanced,False,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0331460703469194,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa08a20af0ad275ae20e3747ea25330f,train,deckard.base.experiment.Experiment,aa08a20af0ad275ae20e3747ea25330f,KDD NSL,cpu,aa08a20af0ad275ae20e3747ea25330f,aa08a20af0ad275ae20e3747ea25330f,k-Logistic,aa08a20af0ad275ae20e3747ea25330f,aa08a20af0ad275ae20e3747ea25330f,14.39165826,0.1439165826,1723650805.7181897,1723650819.3377728,cpu,19.94809794,0.1994809794,1723650819.3378737,1723650838.0089216,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,aa08a20af0ad275ae20e3747ea25330f,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,60bb77f4e667aa53d2656431810efd28,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,100,label,655.6272775257663,,True,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.591565031860038e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ac293ada337c7bb9d259f53ddd7573c8,train,deckard.base.experiment.Experiment,ac293ada337c7bb9d259f53ddd7573c8,KDD NSL,cpu,ac293ada337c7bb9d259f53ddd7573c8,ac293ada337c7bb9d259f53ddd7573c8,k-Logistic,ac293ada337c7bb9d259f53ddd7573c8,ac293ada337c7bb9d259f53ddd7573c8,7.19745092,0.0719745092,1723650686.343667,1723650692.9604647,cpu,7.81633359,0.0781633359,1723650692.960628,1723650699.8718407,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ac293ada337c7bb9d259f53ddd7573c8,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,110.2717300235228,,True,1,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0065586558483221,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ac5d3da75e50398279b08fefc9a4fe92,train,deckard.base.experiment.Experiment,ac5d3da75e50398279b08fefc9a4fe92,KDD NSL,cpu,ac5d3da75e50398279b08fefc9a4fe92,ac5d3da75e50398279b08fefc9a4fe92,k-Logistic,ac5d3da75e50398279b08fefc9a4fe92,ac5d3da75e50398279b08fefc9a4fe92,7.90273857,0.0790273857,1723819225.1822937,1723819232.3480153,cpu,8.38015645,0.0838015645,1723819232.3481493,1723819239.5510733,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ac5d3da75e50398279b08fefc9a4fe92,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,8.995670538241894,,False,1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0087768938904576,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c2bf526653451c1027c27637f520bc14,train,deckard.base.experiment.Experiment,c2bf526653451c1027c27637f520bc14,KDD NSL,cpu,c2bf526653451c1027c27637f520bc14,c2bf526653451c1027c27637f520bc14,k-Logistic,c2bf526653451c1027c27637f520bc14,c2bf526653451c1027c27637f520bc14,1.39156929,0.0695784645,1723757751.9698071,1723757753.2841198,cpu,6.39496792,0.0639496792,1723757753.2842443,1723757759.3166294,cpu,0.66,11.743447841421595,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c2bf526653451c1027c27637f520bc14,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,87.33218386637948,balanced,False,1,Hamming,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0658902030276782,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c4a7ad9868c39c1a46eeff62840315ba,train,deckard.base.experiment.Experiment,c4a7ad9868c39c1a46eeff62840315ba,KDD NSL,cpu,c4a7ad9868c39c1a46eeff62840315ba,c4a7ad9868c39c1a46eeff62840315ba,k-Logistic,c4a7ad9868c39c1a46eeff62840315ba,c4a7ad9868c39c1a46eeff62840315ba,1.29615166,0.064807583,1723640582.5123756,1723640583.7397363,cpu,6.01034196,0.0601034196,1723640583.739848,1723640589.407036,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c4a7ad9868c39c1a46eeff62840315ba,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,2.304272356887141,,True,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0926675437643733,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c940416b4677cda683ca93d59dfa4d2f,train,deckard.base.experiment.Experiment,c940416b4677cda683ca93d59dfa4d2f,KDD NSL,cpu,c940416b4677cda683ca93d59dfa4d2f,c940416b4677cda683ca93d59dfa4d2f,k-Logistic,c940416b4677cda683ca93d59dfa4d2f,c940416b4677cda683ca93d59dfa4d2f,1.38165033,0.0690825165,1723757720.8405447,1723757722.1017363,cpu,5.70729401,0.0570729401,1723757722.1018558,1723757731.5627842,cpu,0.92,2.7631101075671576,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c940416b4677cda683ca93d59dfa4d2f,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,20.18724923359377,balanced,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.06068624436297,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c94044d9d3af29fee0451594300a84d7,train,deckard.base.experiment.Experiment,c94044d9d3af29fee0451594300a84d7,KDD NSL,cpu,c94044d9d3af29fee0451594300a84d7,c94044d9d3af29fee0451594300a84d7,k-Logistic,c94044d9d3af29fee0451594300a84d7,c94044d9d3af29fee0451594300a84d7,1.25925514,0.062962757,1723757904.4022412,1723757905.5957108,cpu,5.86322777,0.0586322777,1723757905.5958898,1723757915.4665864,cpu,0.98,0.6907915198468183,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c94044d9d3af29fee0451594300a84d7,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,44.83828649351535,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0274826637669015,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c96ba7f0835c4f575474d53fe544a942,train,deckard.base.experiment.Experiment,c96ba7f0835c4f575474d53fe544a942,KDD NSL,cpu,c96ba7f0835c4f575474d53fe544a942,c96ba7f0835c4f575474d53fe544a942,k-Logistic,c96ba7f0835c4f575474d53fe544a942,c96ba7f0835c4f575474d53fe544a942,1.30736445,0.0653682225,1723640582.5125303,1723640583.7441535,cpu,6.07505535,0.0607505535,1723640583.7442596,1723640589.4601808,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c96ba7f0835c4f575474d53fe544a942,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,8c9c338874db71c4c5166b28cb624412,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,0.0259316450965347,balanced,False,1,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0555546496081065,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ca531e6ffce16fb9638e07ff1900bbda,train,deckard.base.experiment.Experiment,ca531e6ffce16fb9638e07ff1900bbda,KDD NSL,cpu,ca531e6ffce16fb9638e07ff1900bbda,ca531e6ffce16fb9638e07ff1900bbda,k-Logistic,ca531e6ffce16fb9638e07ff1900bbda,ca531e6ffce16fb9638e07ff1900bbda,1.28897219,0.0644486095,1723757739.1008968,1723757740.3177538,cpu,5.37495581,0.0537495581,1723757740.317902,1723757745.4279518,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,ca531e6ffce16fb9638e07ff1900bbda,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,55.01563600373554,balanced,False,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0063593493569017,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c0f9229a60cb175e8d7e056e2058f8ab,train,deckard.base.experiment.Experiment,c0f9229a60cb175e8d7e056e2058f8ab,KDD NSL,cpu,c0f9229a60cb175e8d7e056e2058f8ab,c0f9229a60cb175e8d7e056e2058f8ab,k-Logistic,c0f9229a60cb175e8d7e056e2058f8ab,c0f9229a60cb175e8d7e056e2058f8ab,1.74918652,0.087459326,1723640764.7082329,1723640766.3429017,cpu,7.40794384,0.0740794384,1723640766.3430328,1723640773.1774485,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c0f9229a60cb175e8d7e056e2058f8ab,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,8c9c338874db71c4c5166b28cb624412,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,3.6478847026063375,balanced,False,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0029555428538614,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b6246d7928609743d2d8f5f87e2e3fc0,train,deckard.base.experiment.Experiment,b6246d7928609743d2d8f5f87e2e3fc0,KDD NSL,cpu,b6246d7928609743d2d8f5f87e2e3fc0,b6246d7928609743d2d8f5f87e2e3fc0,k-Logistic,b6246d7928609743d2d8f5f87e2e3fc0,b6246d7928609743d2d8f5f87e2e3fc0,1.28661832,0.064330916,1723757863.573374,1723757864.7857833,cpu,6.0559444,0.060559444,1723757864.7859404,1723757870.443319,cpu,0.75,8.634893998085222,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b6246d7928609743d2d8f5f87e2e3fc0,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,739.1883695080517,balanced,False,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0146150269824197,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b7c1c64e64bf2a261e2d49af00a20b0c,train,deckard.base.experiment.Experiment,b7c1c64e64bf2a261e2d49af00a20b0c,KDD NSL,cpu,b7c1c64e64bf2a261e2d49af00a20b0c,b7c1c64e64bf2a261e2d49af00a20b0c,k-Logistic,b7c1c64e64bf2a261e2d49af00a20b0c,b7c1c64e64bf2a261e2d49af00a20b0c,1.37720957,0.0688604785,1723757922.3009255,1723757923.561577,cpu,5.67373091,0.0567373091,1723757923.5616827,1723757928.804574,cpu,0.9,3.453957599234089,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b7c1c64e64bf2a261e2d49af00a20b0c,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,112.2887820052003,balanced,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0196058094506964,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b8678149234a8f9dc9ae4867d344d759,train,deckard.base.experiment.Experiment,b8678149234a8f9dc9ae4867d344d759,KDD NSL,cpu,b8678149234a8f9dc9ae4867d344d759,b8678149234a8f9dc9ae4867d344d759,k-Logistic,b8678149234a8f9dc9ae4867d344d759,b8678149234a8f9dc9ae4867d344d759,1.27941513,0.0639707565,1723640564.0097518,1723640565.2152548,cpu,5.49118918,0.0549118918,1723640565.2153935,1723640570.4219658,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b8678149234a8f9dc9ae4867d344d759,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,0.8145098242463811,balanced,False,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,1.7978913265369937e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
bc11c641e67a9709962c3c1a5c2fbdeb,train,deckard.base.experiment.Experiment,bc11c641e67a9709962c3c1a5c2fbdeb,KDD NSL,cpu,bc11c641e67a9709962c3c1a5c2fbdeb,bc11c641e67a9709962c3c1a5c2fbdeb,k-Logistic,bc11c641e67a9709962c3c1a5c2fbdeb,bc11c641e67a9709962c3c1a5c2fbdeb,1.37515972,0.068757986,1723757802.3596964,1723757803.6531036,cpu,5.98963499,0.0598963499,1723757803.6532874,1723757809.3001473,cpu,0.98,0.6907915198468183,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,bc11c641e67a9709962c3c1a5c2fbdeb,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,141.57821634609505,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0283762321539849,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
bd2880ecea0f2033137bc0523d2c23a2,train,deckard.base.experiment.Experiment,bd2880ecea0f2033137bc0523d2c23a2,KDD NSL,cpu,bd2880ecea0f2033137bc0523d2c23a2,bd2880ecea0f2033137bc0523d2c23a2,k-Logistic,bd2880ecea0f2033137bc0523d2c23a2,bd2880ecea0f2033137bc0523d2c23a2,1.33463836,0.066731918,1723640667.9322138,1723640669.186062,cpu,6.36244671,0.0636244671,1723640669.186604,1723640675.157355,cpu,0.83,5.871703930775045,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,bd2880ecea0f2033137bc0523d2c23a2,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,119.43244842985004,,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0540992960900832,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
be6b77651ba777f0e532620bb3e553f6,train,deckard.base.experiment.Experiment,be6b77651ba777f0e532620bb3e553f6,KDD NSL,cpu,be6b77651ba777f0e532620bb3e553f6,be6b77651ba777f0e532620bb3e553f6,k-Logistic,be6b77651ba777f0e532620bb3e553f6,be6b77651ba777f0e532620bb3e553f6,1.64517388,0.082258694,1723640703.370407,1723640704.8887894,cpu,6.93205047,0.0693205047,1723640704.8889165,1723640711.3102689,cpu,0.88,4.144677155312188,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,be6b77651ba777f0e532620bb3e553f6,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,8c9c338874db71c4c5166b28cb624412,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,3.8852415085325176,balanced,False,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0404190307641178,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
c049ea1449e9f508e3792489db85bce7,train,deckard.base.experiment.Experiment,c049ea1449e9f508e3792489db85bce7,KDD NSL,cpu,c049ea1449e9f508e3792489db85bce7,c049ea1449e9f508e3792489db85bce7,k-Logistic,c049ea1449e9f508e3792489db85bce7,c049ea1449e9f508e3792489db85bce7,1.27984471,0.0639922355,1723757783.147115,1723757784.3547902,cpu,6.09616631,0.0609616631,1723757784.354953,1723757794.4280903,cpu,0.71,10.016477037778856,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,c049ea1449e9f508e3792489db85bce7,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.0089719379930027,balanced,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0854249567986205,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
