,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
7751c7a4ca36fa572b3019c10ec634f3,train,deckard.base.experiment.Experiment,7751c7a4ca36fa572b3019c10ec634f3,KDD NSL,cpu,7751c7a4ca36fa572b3019c10ec634f3,7751c7a4ca36fa572b3019c10ec634f3,k-KNN,7751c7a4ca36fa572b3019c10ec634f3,7751c7a4ca36fa572b3019c10ec634f3,0.36,22.105192703535025,cpu,1725715387.0381558,1725715378.896587,8.33276784,0.0833276784,cpu,1725715378.896418,1725715358.200924,21.07584347,0.04215168694,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,500,deckard.base.files.FileConfig,data,c6243453206117ba353fac1f35178037,.pkl,kdd_nsl,7751c7a4ca36fa572b3019c10ec634f3,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,500,label,brute,11,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5e7e0022c0d916f0ef1ed373303c753b,train,deckard.base.experiment.Experiment,5e7e0022c0d916f0ef1ed373303c753b,KDD NSL,cpu,5e7e0022c0d916f0ef1ed373303c753b,5e7e0022c0d916f0ef1ed373303c753b,k-KNN,5e7e0022c0d916f0ef1ed373303c753b,5e7e0022c0d916f0ef1ed373303c753b,0.32,23.486743759331453,cpu,1725715091.148343,1725715049.8930414,42.49022759,0.4249022759,cpu,1725715049.8912375,1725714919.6842606,134.85924176,0.26971848352,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,500,deckard.base.files.FileConfig,data,c6243453206117ba353fac1f35178037,.pkl,kdd_nsl,5e7e0022c0d916f0ef1ed373303c753b,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,500,label,brute,5,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
4e60bb2a76d46d49a4c509c6b016cd46,train,deckard.base.experiment.Experiment,4e60bb2a76d46d49a4c509c6b016cd46,KDD NSL,cpu,4e60bb2a76d46d49a4c509c6b016cd46,4e60bb2a76d46d49a4c509c6b016cd46,k-KNN,4e60bb2a76d46d49a4c509c6b016cd46,4e60bb2a76d46d49a4c509c6b016cd46,1.0,9.992007221626413e-16,cpu,1725714872.2137258,1725714858.5713918,17.27844617,0.1727844617,cpu,1725714858.570603,1725714828.1679027,38.46959974,0.07693919948,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,500,deckard.base.files.FileConfig,data,c6243453206117ba353fac1f35178037,.pkl,kdd_nsl,4e60bb2a76d46d49a4c509c6b016cd46,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,500,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
90cb180a63de7cf91b11041f0201c78b,train,deckard.base.experiment.Experiment,90cb180a63de7cf91b11041f0201c78b,KDD NSL,cpu,90cb180a63de7cf91b11041f0201c78b,90cb180a63de7cf91b11041f0201c78b,k-KNN,90cb180a63de7cf91b11041f0201c78b,90cb180a63de7cf91b11041f0201c78b,0.14,29.703739502363977,cpu,1725625965.428309,1725625963.7497356,1.71015297,0.0171015297,cpu,1725625963.7496135,1725625963.5051231,0.24927903,0.0124639515,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,90cb180a63de7cf91b11041f0201c78b,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e6e076b13e4bb093aed7cf8aac76af08,train,deckard.base.experiment.Experiment,e6e076b13e4bb093aed7cf8aac76af08,KDD NSL,cpu,e6e076b13e4bb093aed7cf8aac76af08,e6e076b13e4bb093aed7cf8aac76af08,k-KNN,e6e076b13e4bb093aed7cf8aac76af08,e6e076b13e4bb093aed7cf8aac76af08,0.95,1.726962807668441,cpu,1725653543.6889136,1725653535.5034747,10.52525103,0.1052525103,cpu,1725653535.5033894,1725653524.374657,13.78416201,0.0459472067,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,300,deckard.base.files.FileConfig,data,778b420750f68be181a16bdb13f1ff11,.pkl,kdd_nsl,e6e076b13e4bb093aed7cf8aac76af08,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c96631e8de4a1297c0b55e27cb931cf2,train,deckard.base.experiment.Experiment,c96631e8de4a1297c0b55e27cb931cf2,KDD NSL,cpu,c96631e8de4a1297c0b55e27cb931cf2,c96631e8de4a1297c0b55e27cb931cf2,k-KNN,c96631e8de4a1297c0b55e27cb931cf2,c96631e8de4a1297c0b55e27cb931cf2,0.97,1.0361632918473211,cpu,1725653438.2879858,1725653430.8430986,9.34208144,0.0934208144,cpu,1725653430.842906,1725653419.5776646,13.96198186,0.0465399395333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,300,deckard.base.files.FileConfig,data,cf471f0af3d98a07c9512efbb48e6fba,.pkl,kdd_nsl,c96631e8de4a1297c0b55e27cb931cf2,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1652203bd1e4942b63147843304c7d87,train,deckard.base.experiment.Experiment,1652203bd1e4942b63147843304c7d87,KDD NSL,cpu,1652203bd1e4942b63147843304c7d87,1652203bd1e4942b63147843304c7d87,k-KNN,1652203bd1e4942b63147843304c7d87,1652203bd1e4942b63147843304c7d87,0.97,1.0361792837959252,cpu,1725653373.138085,1725653365.8897278,8.95039296,0.0895039296,cpu,1725653365.8896468,1725653354.848014,13.73894671,0.0457964890333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,1652203bd1e4942b63147843304c7d87,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
052f4ff1564e951167522eca69f04121,train,deckard.base.experiment.Experiment,052f4ff1564e951167522eca69f04121,KDD NSL,cpu,052f4ff1564e951167522eca69f04121,052f4ff1564e951167522eca69f04121,k-KNN,052f4ff1564e951167522eca69f04121,052f4ff1564e951167522eca69f04121,0.95,1.7269468157198369,cpu,1725653644.7003295,1725653637.391357,9.00026338,0.0900026338,cpu,1725653637.3907588,1725653626.4207857,13.55178245,0.0451726081666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,300,deckard.base.files.FileConfig,data,70f50964948eecf36b221101e8e7de7f,.pkl,kdd_nsl,052f4ff1564e951167522eca69f04121,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f73e0f8028fc5329fc5d24177c5e145c,train,deckard.base.experiment.Experiment,f73e0f8028fc5329fc5d24177c5e145c,KDD NSL,cpu,f73e0f8028fc5329fc5d24177c5e145c,f73e0f8028fc5329fc5d24177c5e145c,k-KNN,f73e0f8028fc5329fc5d24177c5e145c,f73e0f8028fc5329fc5d24177c5e145c,0.47,18.305775376583117,cpu,1725654163.3812242,1725654158.7343805,4.71929587,0.0471929587,cpu,1725654158.734283,1725654144.0867732,14.93562504,0.0497854168,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,f73e0f8028fc5329fc5d24177c5e145c,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d3cd11cd5aca8ee75c8148f519e208ec,train,deckard.base.experiment.Experiment,d3cd11cd5aca8ee75c8148f519e208ec,KDD NSL,cpu,d3cd11cd5aca8ee75c8148f519e208ec,d3cd11cd5aca8ee75c8148f519e208ec,k-KNN,d3cd11cd5aca8ee75c8148f519e208ec,d3cd11cd5aca8ee75c8148f519e208ec,0.98,0.6907835238725163,cpu,1725653819.608039,1725653811.843723,9.56516621,0.0956516621,cpu,1725653811.8432236,1725653788.910529,28.27913755,0.0942637918333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,d3cd11cd5aca8ee75c8148f519e208ec,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b1e6e2c2ddebb84200a92a8fdbafc60a,train,deckard.base.experiment.Experiment,b1e6e2c2ddebb84200a92a8fdbafc60a,KDD NSL,cpu,b1e6e2c2ddebb84200a92a8fdbafc60a,b1e6e2c2ddebb84200a92a8fdbafc60a,k-KNN,b1e6e2c2ddebb84200a92a8fdbafc60a,b1e6e2c2ddebb84200a92a8fdbafc60a,0.4,20.72361765981569,cpu,1725654187.2985892,1725654182.2775335,5.14932032,0.0514932032,cpu,1725654182.2771816,1725654165.653011,17.12154838,0.0570718279333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,300,deckard.base.files.FileConfig,data,7b53a44fa52e5fdf488ccff53ca1b49f,.pkl,kdd_nsl,b1e6e2c2ddebb84200a92a8fdbafc60a,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,300,label,brute,5,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
aaa272f749042254f790afef65b3f840,train,deckard.base.experiment.Experiment,aaa272f749042254f790afef65b3f840,KDD NSL,cpu,aaa272f749042254f790afef65b3f840,aaa272f749042254f790afef65b3f840,k-KNN,aaa272f749042254f790afef65b3f840,aaa272f749042254f790afef65b3f840,0.83,5.871655954929232,cpu,1725653845.3853023,1725653840.7467732,4.71748568,0.0471748568,cpu,1725653840.746676,1725653826.1850724,14.91279929,0.0497093309666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,aaa272f749042254f790afef65b3f840,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,brute,5,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a84c0d491eb5d14054a08cccc60e3d8c,train,deckard.base.experiment.Experiment,a84c0d491eb5d14054a08cccc60e3d8c,KDD NSL,cpu,a84c0d491eb5d14054a08cccc60e3d8c,a84c0d491eb5d14054a08cccc60e3d8c,k-KNN,a84c0d491eb5d14054a08cccc60e3d8c,a84c0d491eb5d14054a08cccc60e3d8c,0.97,1.0361632918473211,cpu,1725653892.5343993,1725653885.0417662,9.2949382,0.092949382,cpu,1725653885.0416207,1725653863.3392997,26.88902753,0.0896300917666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,300,deckard.base.files.FileConfig,data,cf471f0af3d98a07c9512efbb48e6fba,.pkl,kdd_nsl,a84c0d491eb5d14054a08cccc60e3d8c,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9fa9c2bb4847d4ce0c9f26ad86501703,train,deckard.base.experiment.Experiment,9fa9c2bb4847d4ce0c9f26ad86501703,KDD NSL,cpu,9fa9c2bb4847d4ce0c9f26ad86501703,9fa9c2bb4847d4ce0c9f26ad86501703,k-KNN,9fa9c2bb4847d4ce0c9f26ad86501703,9fa9c2bb4847d4ce0c9f26ad86501703,0.97,1.0361712878216232,cpu,1725654090.3797162,1725654083.3006985,8.87687403,0.0887687403,cpu,1725654083.300602,1725654060.980023,27.6377551,0.0921258503333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,9fa9c2bb4847d4ce0c9f26ad86501703,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,1,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9c3c67953b0dc5ae6be1944db6ec500a,train,deckard.base.experiment.Experiment,9c3c67953b0dc5ae6be1944db6ec500a,KDD NSL,cpu,9c3c67953b0dc5ae6be1944db6ec500a,9c3c67953b0dc5ae6be1944db6ec500a,k-KNN,9c3c67953b0dc5ae6be1944db6ec500a,9c3c67953b0dc5ae6be1944db6ec500a,0.17,28.667520238696547,cpu,1725654400.7892263,1725654375.670992,25.90273594,0.2590273594,cpu,1725654375.6689832,1725654281.0992577,97.38728912,0.3246242970666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,9c3c67953b0dc5ae6be1944db6ec500a,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9bf4313492a9eacce2b3511673953898,train,deckard.base.experiment.Experiment,9bf4313492a9eacce2b3511673953898,KDD NSL,cpu,9bf4313492a9eacce2b3511673953898,9bf4313492a9eacce2b3511673953898,k-KNN,9bf4313492a9eacce2b3511673953898,9bf4313492a9eacce2b3511673953898,0.94,2.072334579668944,cpu,1725653782.538551,1725653775.1503372,9.20660073,0.0920660073,cpu,1725653775.15019,1725653752.8032072,27.45820531,0.0915273510333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,300,deckard.base.files.FileConfig,data,b2f1d38375d55b87c546a96d17e6bbf4,.pkl,kdd_nsl,9bf4313492a9eacce2b3511673953898,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
996c90c7c9274bfba8d08e792893f36f,train,deckard.base.experiment.Experiment,996c90c7c9274bfba8d08e792893f36f,KDD NSL,cpu,996c90c7c9274bfba8d08e792893f36f,996c90c7c9274bfba8d08e792893f36f,k-KNN,996c90c7c9274bfba8d08e792893f36f,996c90c7c9274bfba8d08e792893f36f,0.97,1.0361792837959252,cpu,1725653857.006038,1725653848.173745,11.26554162,0.1126554162,cpu,1725653848.173648,1725653826.1775084,27.40844281,0.0913614760333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,996c90c7c9274bfba8d08e792893f36f,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8d09e09fb22d87f1678682fb59f02fec,train,deckard.base.experiment.Experiment,8d09e09fb22d87f1678682fb59f02fec,KDD NSL,cpu,8d09e09fb22d87f1678682fb59f02fec,8d09e09fb22d87f1678682fb59f02fec,k-KNN,8d09e09fb22d87f1678682fb59f02fec,8d09e09fb22d87f1678682fb59f02fec,0.89,3.799305383311686,cpu,1725653845.087784,1725653840.4999535,4.65431831,0.0465431831,cpu,1725653840.498808,1725653826.187401,14.51313111,0.0483771037,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,8d09e09fb22d87f1678682fb59f02fec,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1f647bda8ff5f465590e027a21fd21a9,train,deckard.base.experiment.Experiment,1f647bda8ff5f465590e027a21fd21a9,KDD NSL,cpu,1f647bda8ff5f465590e027a21fd21a9,1f647bda8ff5f465590e027a21fd21a9,k-KNN,1f647bda8ff5f465590e027a21fd21a9,1f647bda8ff5f465590e027a21fd21a9,0.96,1.381567047745032,cpu,1725653463.772263,1725653456.2343173,9.37010168,0.0937010168,cpu,1725653456.2341323,1725653444.7935777,14.04882219,0.0468294073,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,300,deckard.base.files.FileConfig,data,091ef2bffc8d84e0dc56c1aa06252d7d,.pkl,kdd_nsl,1f647bda8ff5f465590e027a21fd21a9,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d96ab5197fd10672b230261f5254d38f,train,deckard.base.experiment.Experiment,d96ab5197fd10672b230261f5254d38f,KDD NSL,cpu,d96ab5197fd10672b230261f5254d38f,d96ab5197fd10672b230261f5254d38f,k-KNN,d96ab5197fd10672b230261f5254d38f,d96ab5197fd10672b230261f5254d38f,0.47,18.305775376583117,cpu,1725653713.0219724,1725653708.342594,4.77439625,0.0477439625,cpu,1725653708.342419,1725653701.2634609,7.17857123,0.0239285707666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,d96ab5197fd10672b230261f5254d38f,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
20d2fbc4242cbb90d5f979c6e4e5c684,train,deckard.base.experiment.Experiment,20d2fbc4242cbb90d5f979c6e4e5c684,KDD NSL,cpu,20d2fbc4242cbb90d5f979c6e4e5c684,20d2fbc4242cbb90d5f979c6e4e5c684,k-KNN,20d2fbc4242cbb90d5f979c6e4e5c684,20d2fbc4242cbb90d5f979c6e4e5c684,0.97,1.0361712878216232,cpu,1725653645.5406706,1725653638.1060245,9.30979622,0.0930979622,cpu,1725653638.105863,1725653626.7029235,14.0958872,0.0469862906666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,20d2fbc4242cbb90d5f979c6e4e5c684,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,1,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
451cd6813fb9e669563e2584668e2a0f,train,deckard.base.experiment.Experiment,451cd6813fb9e669563e2584668e2a0f,KDD NSL,cpu,451cd6813fb9e669563e2584668e2a0f,451cd6813fb9e669563e2584668e2a0f,k-KNN,451cd6813fb9e669563e2584668e2a0f,451cd6813fb9e669563e2584668e2a0f,0.96,1.381551055796428,cpu,1725653645.3006525,1725653638.0132592,9.03817611,0.0903817611,cpu,1725653638.0131652,1725653626.709596,13.98660986,0.0466220328666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,300,deckard.base.files.FileConfig,data,70f50964948eecf36b221101e8e7de7f,.pkl,kdd_nsl,451cd6813fb9e669563e2584668e2a0f,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,300,label,brute,1,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
ac00d9672f448cf8f3900fa12816b931,train,deckard.base.experiment.Experiment,ac00d9672f448cf8f3900fa12816b931,KDD NSL,cpu,ac00d9672f448cf8f3900fa12816b931,ac00d9672f448cf8f3900fa12816b931,k-KNN,ac00d9672f448cf8f3900fa12816b931,ac00d9672f448cf8f3900fa12816b931,0.48,17.96039560860831,cpu,1725653713.4023438,1725653708.420752,5.13464875,0.0513464875,cpu,1725653708.4204335,1725653701.3531528,7.1910317,0.0239701056666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,300,deckard.base.files.FileConfig,data,cdccecfc5c0be6bc943ba6fa7acc280c,.pkl,kdd_nsl,ac00d9672f448cf8f3900fa12816b931,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,300,label,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a6614d056870d64380891f97cc4448a0,train,deckard.base.experiment.Experiment,a6614d056870d64380891f97cc4448a0,KDD NSL,cpu,a6614d056870d64380891f97cc4448a0,a6614d056870d64380891f97cc4448a0,k-KNN,a6614d056870d64380891f97cc4448a0,a6614d056870d64380891f97cc4448a0,0.97,1.0361712878216232,cpu,1725653399.0891027,1725653391.3337305,9.52543578,0.0952543578,cpu,1725653391.3335514,1725653379.6783512,14.32666994,0.0477555664666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,a6614d056870d64380891f97cc4448a0,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,3,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
93027a5f5a31afcf8d05a268f0ba57f0,train,deckard.base.experiment.Experiment,93027a5f5a31afcf8d05a268f0ba57f0,KDD NSL,cpu,93027a5f5a31afcf8d05a268f0ba57f0,93027a5f5a31afcf8d05a268f0ba57f0,k-KNN,93027a5f5a31afcf8d05a268f0ba57f0,93027a5f5a31afcf8d05a268f0ba57f0,0.99,0.3453957599234096,cpu,1725653624.1322937,1725653616.3309712,9.84427206,0.0984427206,cpu,1725653616.330886,1725653605.5648184,13.45972891,0.0448657630333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,93027a5f5a31afcf8d05a268f0ba57f0,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
