,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
6ca0af1e0ad04b9362c30f22363d33cc,train,deckard.base.experiment.Experiment,6ca0af1e0ad04b9362c30f22363d33cc,Truthseeker,cpu,6ca0af1e0ad04b9362c30f22363d33cc,6ca0af1e0ad04b9362c30f22363d33cc,k-KNN,6ca0af1e0ad04b9362c30f22363d33cc,6ca0af1e0ad04b9362c30f22363d33cc,0.5125,16.83797533048461,cpu,1725877063.8133426,1725877031.314961,29.11894876,0.0727973719,cpu,1725877031.3148737,1725877012.6268125,19.10921156,0.03821842312,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,500,deckard.base.files.FileConfig,data,660d92562a125b32acd47f47e86dec1d,.pkl,truthseeker,6ca0af1e0ad04b9362c30f22363d33cc,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,500,BotScoreBinary,brute,7,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6312aa0c5d0424d846e64d2afca589bb,train,deckard.base.experiment.Experiment,6312aa0c5d0424d846e64d2afca589bb,Truthseeker,cpu,6312aa0c5d0424d846e64d2afca589bb,6312aa0c5d0424d846e64d2afca589bb,k-KNN,6312aa0c5d0424d846e64d2afca589bb,6312aa0c5d0424d846e64d2afca589bb,0.4825,17.87412862736405,cpu,1725876184.4027069,1725876155.8126023,29.17766964,0.0729441741,cpu,1725876155.8124492,1725876133.7703204,18.42270055,0.0368454011,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,6312aa0c5d0424d846e64d2afca589bb,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
61f5893580e4747eb389b8fccb1cfcda,train,deckard.base.experiment.Experiment,61f5893580e4747eb389b8fccb1cfcda,Truthseeker,cpu,61f5893580e4747eb389b8fccb1cfcda,61f5893580e4747eb389b8fccb1cfcda,k-KNN,61f5893580e4747eb389b8fccb1cfcda,61f5893580e4747eb389b8fccb1cfcda,0.485,17.787711721601635,cpu,1725877575.477577,1725877547.2143407,28.80195329,0.072004883225,cpu,1725877547.2141795,1725877525.7017014,18.19044105,0.0363808821,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,61f5893580e4747eb389b8fccb1cfcda,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6114126f69e9209b585d781c7b467f75,train,deckard.base.experiment.Experiment,6114126f69e9209b585d781c7b467f75,Truthseeker,cpu,6114126f69e9209b585d781c7b467f75,6114126f69e9209b585d781c7b467f75,k-KNN,6114126f69e9209b585d781c7b467f75,6114126f69e9209b585d781c7b467f75,0.5475,15.628990221073908,cpu,1725875749.0443084,1725875701.0137014,63.20877752,0.1580219438,cpu,1725875701.013445,1725875668.6948464,40.30511276,0.08061022552,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,6114126f69e9209b585d781c7b467f75,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,3,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5c819e0a36a0c2392fdf16e330618496,train,deckard.base.experiment.Experiment,5c819e0a36a0c2392fdf16e330618496,Truthseeker,cpu,5c819e0a36a0c2392fdf16e330618496,5c819e0a36a0c2392fdf16e330618496,k-KNN,5c819e0a36a0c2392fdf16e330618496,5c819e0a36a0c2392fdf16e330618496,0.565,15.024581624098722,cpu,1725875730.723347,1725875688.7694058,41.29510265,0.103237756625,cpu,1725875688.769241,1725875662.2983122,24.40466291,0.04880932582,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,5c819e0a36a0c2392fdf16e330618496,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,3,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5895061ab9425ec6af5ea966733e530b,train,deckard.base.experiment.Experiment,5895061ab9425ec6af5ea966733e530b,Truthseeker,cpu,5895061ab9425ec6af5ea966733e530b,5895061ab9425ec6af5ea966733e530b,k-KNN,5895061ab9425ec6af5ea966733e530b,5895061ab9425ec6af5ea966733e530b,0.515,16.751600403587275,cpu,1725875264.664543,1725875234.5977623,30.74984226,0.07687460565,cpu,1725875234.5976791,1725875210.3673153,20.1155542,0.0402311084,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,500,deckard.base.files.FileConfig,data,5314be1e22a9cb426e8afe150c0cdb39,.pkl,truthseeker,5895061ab9425ec6af5ea966733e530b,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,500,BotScoreBinary,brute,11,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
55afc2f2a6d4de7a84ba0ec3896796fb,train,deckard.base.experiment.Experiment,55afc2f2a6d4de7a84ba0ec3896796fb,Truthseeker,cpu,55afc2f2a6d4de7a84ba0ec3896796fb,55afc2f2a6d4de7a84ba0ec3896796fb,k-KNN,55afc2f2a6d4de7a84ba0ec3896796fb,55afc2f2a6d4de7a84ba0ec3896796fb,0.5425,15.801712088958515,cpu,1725876203.049164,1725876162.2893977,40.09247857,0.100231196425,cpu,1725876162.2890654,1725876134.6213589,25.70685114,0.05141370228,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,55afc2f2a6d4de7a84ba0ec3896796fb,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5597b1866f306465bea4e30112ce35c4,train,deckard.base.experiment.Experiment,5597b1866f306465bea4e30112ce35c4,Truthseeker,cpu,5597b1866f306465bea4e30112ce35c4,5597b1866f306465bea4e30112ce35c4,k-KNN,5597b1866f306465bea4e30112ce35c4,5597b1866f306465bea4e30112ce35c4,0.48,17.96047956633848,cpu,1725875262.2697828,1725875229.3570433,29.04038335,0.072600958375,cpu,1725875229.3569596,1725875210.367415,19.51215121,0.03902430242,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,5597b1866f306465bea4e30112ce35c4,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4e03affde52cb1c92cf64bea7ec36498,train,deckard.base.experiment.Experiment,4e03affde52cb1c92cf64bea7ec36498,Truthseeker,cpu,4e03affde52cb1c92cf64bea7ec36498,4e03affde52cb1c92cf64bea7ec36498,k-KNN,4e03affde52cb1c92cf64bea7ec36498,4e03affde52cb1c92cf64bea7ec36498,0.55,15.542651276060932,cpu,1725876992.273347,1725876948.3531563,42.95204575,0.107380114375,cpu,1725876948.3528678,1725876918.6154375,27.71386176,0.05542772352,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,4e03affde52cb1c92cf64bea7ec36498,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
44f3df1494eb81e6de9812451240bdcd,train,deckard.base.experiment.Experiment,44f3df1494eb81e6de9812451240bdcd,Truthseeker,cpu,44f3df1494eb81e6de9812451240bdcd,44f3df1494eb81e6de9812451240bdcd,k-KNN,44f3df1494eb81e6de9812451240bdcd,44f3df1494eb81e6de9812451240bdcd,0.4875,17.70152070211325,cpu,1725876264.1497962,1725876230.124705,30.28218583,0.075705464575,cpu,1725876230.124342,1725876211.632776,18.89826774,0.03779653548,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,500,deckard.base.files.FileConfig,data,a463fe31d236837f5e74f8928704bff6,.pkl,truthseeker,44f3df1494eb81e6de9812451240bdcd,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,500,BotScoreBinary,brute,7,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4015ed67ba2b80324a0fb27a9e3a6e37,train,deckard.base.experiment.Experiment,4015ed67ba2b80324a0fb27a9e3a6e37,Truthseeker,cpu,4015ed67ba2b80324a0fb27a9e3a6e37,4015ed67ba2b80324a0fb27a9e3a6e37,k-KNN,4015ed67ba2b80324a0fb27a9e3a6e37,4015ed67ba2b80324a0fb27a9e3a6e37,0.51,16.924010428474112,cpu,1725877516.9176996,1725877249.782112,277.5022503,0.69375562575,cpu,1725877249.78047,1725877085.0283246,166.39200161,0.33278400322,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,500,deckard.base.files.FileConfig,data,acf9ca615b64cb1134d8bd7f0e9cc677,.pkl,truthseeker,4015ed67ba2b80324a0fb27a9e3a6e37,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,500,BotScoreBinary,brute,7,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3eaaa52e6550d488f874319b89942a6c,train,deckard.base.experiment.Experiment,3eaaa52e6550d488f874319b89942a6c,Truthseeker,cpu,3eaaa52e6550d488f874319b89942a6c,3eaaa52e6550d488f874319b89942a6c,k-KNN,3eaaa52e6550d488f874319b89942a6c,3eaaa52e6550d488f874319b89942a6c,0.5075,17.010539277876756,cpu,1725876987.1051977,1725876943.1487048,43.04854494,0.10762136235,cpu,1725876943.1485696,1725876914.2614648,26.76732054,0.05353464108,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,500,deckard.base.files.FileConfig,data,9749bd05cb91c983a15d9e517f2fa1ca,.pkl,truthseeker,3eaaa52e6550d488f874319b89942a6c,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,500,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3cb01a6c8eb59151aa093c3c5715310e,train,deckard.base.experiment.Experiment,3cb01a6c8eb59151aa093c3c5715310e,Truthseeker,cpu,3cb01a6c8eb59151aa093c3c5715310e,3cb01a6c8eb59151aa093c3c5715310e,k-KNN,3cb01a6c8eb59151aa093c3c5715310e,3cb01a6c8eb59151aa093c3c5715310e,0.545,15.71536914595839,cpu,1725875138.622212,1725875093.9895537,43.73497652,0.1093374413,cpu,1725875093.9892595,1725875064.607934,27.2678346,0.0545356692,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,3cb01a6c8eb59151aa093c3c5715310e,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3a80b6525850cbd6412e812efb1b513b,train,deckard.base.experiment.Experiment,3a80b6525850cbd6412e812efb1b513b,Truthseeker,cpu,3a80b6525850cbd6412e812efb1b513b,3a80b6525850cbd6412e812efb1b513b,k-KNN,3a80b6525850cbd6412e812efb1b513b,3a80b6525850cbd6412e812efb1b513b,0.51,16.924218323805963,cpu,1725877071.9766898,1725877037.485916,37.4238742,0.0935596855,cpu,1725877037.4858289,1725877012.6147375,22.70279828,0.04540559656,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,500,deckard.base.files.FileConfig,data,d67fa1fdd7c1be9bc23eb961e7cdf3dc,.pkl,truthseeker,3a80b6525850cbd6412e812efb1b513b,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,500,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
37baecf8fe9c392d3b229f498a702d9c,train,deckard.base.experiment.Experiment,37baecf8fe9c392d3b229f498a702d9c,Truthseeker,cpu,37baecf8fe9c392d3b229f498a702d9c,37baecf8fe9c392d3b229f498a702d9c,k-KNN,37baecf8fe9c392d3b229f498a702d9c,37baecf8fe9c392d3b229f498a702d9c,0.5425,15.801700094997065,cpu,1725875278.6692057,1725875240.6172218,43.1858426,0.1079646065,cpu,1725875240.6167817,1725875210.3672912,29.11415351,0.05822830702,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,37baecf8fe9c392d3b229f498a702d9c,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8d9d2383e778954fd5ac2a465d8afe38,train,deckard.base.experiment.Experiment,8d9d2383e778954fd5ac2a465d8afe38,Truthseeker,cpu,8d9d2383e778954fd5ac2a465d8afe38,8d9d2383e778954fd5ac2a465d8afe38,k-KNN,8d9d2383e778954fd5ac2a465d8afe38,8d9d2383e778954fd5ac2a465d8afe38,0.5275,16.31984171072799,cpu,1725878274.178975,1725878243.6982431,31.185828,0.07796457,cpu,1725878243.6979032,1725878219.8368144,19.82194491,0.03964388982,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,500,deckard.base.files.FileConfig,data,fbaaa7f800605538614052bdab458fe5,.pkl,truthseeker,8d9d2383e778954fd5ac2a465d8afe38,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,500,BotScoreBinary,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8f22223b8907dfff9f95cb8964d9c84e,train,deckard.base.experiment.Experiment,8f22223b8907dfff9f95cb8964d9c84e,Truthseeker,cpu,8f22223b8907dfff9f95cb8964d9c84e,8f22223b8907dfff9f95cb8964d9c84e,k-KNN,8f22223b8907dfff9f95cb8964d9c84e,8f22223b8907dfff9f95cb8964d9c84e,0.5275,16.319789736895025,cpu,1725876988.8382366,1725876944.4800742,45.45191507,0.113629787675,cpu,1725876944.4795303,1725876914.2566123,29.43317506,0.05886635012,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,500,deckard.base.files.FileConfig,data,9749bd05cb91c983a15d9e517f2fa1ca,.pkl,truthseeker,8f22223b8907dfff9f95cb8964d9c84e,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,500,BotScoreBinary,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
918771a957b508187571a61151d5b31c,train,deckard.base.experiment.Experiment,918771a957b508187571a61151d5b31c,Truthseeker,cpu,918771a957b508187571a61151d5b31c,918771a957b508187571a61151d5b31c,k-KNN,918771a957b508187571a61151d5b31c,918771a957b508187571a61151d5b31c,0.545,15.715315173131852,cpu,1725878344.2641904,1725878308.2325816,39.15126887,0.097878172175,cpu,1725878308.232396,1725878282.1135826,24.17354095,0.0483470819,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,500,deckard.base.files.FileConfig,data,9749bd05cb91c983a15d9e517f2fa1ca,.pkl,truthseeker,918771a957b508187571a61151d5b31c,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,500,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
93f04cf9108f31602303f277f1efa915,train,deckard.base.experiment.Experiment,93f04cf9108f31602303f277f1efa915,Truthseeker,cpu,93f04cf9108f31602303f277f1efa915,93f04cf9108f31602303f277f1efa915,k-KNN,93f04cf9108f31602303f277f1efa915,93f04cf9108f31602303f277f1efa915,0.525,16.406120685933697,cpu,1725877064.6072807,1725877031.5749931,29.68760266,0.07421900665,cpu,1725877031.574905,1725877012.5883265,19.42067175,0.0388413435,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,500,deckard.base.files.FileConfig,data,d67fa1fdd7c1be9bc23eb961e7cdf3dc,.pkl,truthseeker,93f04cf9108f31602303f277f1efa915,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,500,BotScoreBinary,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f970b2b10482a3633ead68ab3c8d2d98,train,deckard.base.experiment.Experiment,f970b2b10482a3633ead68ab3c8d2d98,Truthseeker,cpu,f970b2b10482a3633ead68ab3c8d2d98,f970b2b10482a3633ead68ab3c8d2d98,k-KNN,f970b2b10482a3633ead68ab3c8d2d98,f970b2b10482a3633ead68ab3c8d2d98,0.5225,16.492483618869578,cpu,1725876261.7429695,1725876229.066879,28.90729783,0.072268244575,cpu,1725876229.0667973,1725876211.6329556,17.92365615,0.0358473123,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,f970b2b10482a3633ead68ab3c8d2d98,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f651e9184f3b4858c23912020c100f01,train,deckard.base.experiment.Experiment,f651e9184f3b4858c23912020c100f01,Truthseeker,cpu,f651e9184f3b4858c23912020c100f01,f651e9184f3b4858c23912020c100f01,k-KNN,f651e9184f3b4858c23912020c100f01,f651e9184f3b4858c23912020c100f01,0.5525,15.456336318970862,cpu,1725876124.8499134,1725875850.0199585,312.70225388,0.7817556347,cpu,1725875850.0185704,1725875668.6948636,195.45960291,0.39091920582,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,f651e9184f3b4858c23912020c100f01,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f6411e8e6c4b06459e0e3a6a9c1f4491,train,deckard.base.experiment.Experiment,f6411e8e6c4b06459e0e3a6a9c1f4491,Truthseeker,cpu,f6411e8e6c4b06459e0e3a6a9c1f4491,f6411e8e6c4b06459e0e3a6a9c1f4491,k-KNN,f6411e8e6c4b06459e0e3a6a9c1f4491,f6411e8e6c4b06459e0e3a6a9c1f4491,0.495,17.442289974761746,cpu,1725875264.4316597,1725875234.90061,30.16939399,0.075423484975,cpu,1725875234.900528,1725875210.367442,20.53289163,0.04106578326,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,500,deckard.base.files.FileConfig,data,5314be1e22a9cb426e8afe150c0cdb39,.pkl,truthseeker,f6411e8e6c4b06459e0e3a6a9c1f4491,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,500,BotScoreBinary,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ef9e654249d27ab28e24d4f62fd603b1,train,deckard.base.experiment.Experiment,ef9e654249d27ab28e24d4f62fd603b1,Truthseeker,cpu,ef9e654249d27ab28e24d4f62fd603b1,ef9e654249d27ab28e24d4f62fd603b1,k-KNN,ef9e654249d27ab28e24d4f62fd603b1,ef9e654249d27ab28e24d4f62fd603b1,0.515,16.75155442673504,cpu,1725876351.7865305,1725876307.6921215,44.41523193,0.111038079825,cpu,1725876307.6917408,1725876283.1503575,26.765976,0.053531952,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,500,deckard.base.files.FileConfig,data,fbaaa7f800605538614052bdab458fe5,.pkl,truthseeker,ef9e654249d27ab28e24d4f62fd603b1,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,500,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e8bd78cdf64581963b4d756b929f4f91,train,deckard.base.experiment.Experiment,e8bd78cdf64581963b4d756b929f4f91,Truthseeker,cpu,e8bd78cdf64581963b4d756b929f4f91,e8bd78cdf64581963b4d756b929f4f91,k-KNN,e8bd78cdf64581963b4d756b929f4f91,e8bd78cdf64581963b4d756b929f4f91,0.4775,18.04678252946709,cpu,1725875275.6762185,1725875238.8373337,40.16024856,0.1004006214,cpu,1725875238.8371508,1725875210.3674324,26.04191822,0.05208383644,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,500,deckard.base.files.FileConfig,data,fbaaa7f800605538614052bdab458fe5,.pkl,truthseeker,e8bd78cdf64581963b4d756b929f4f91,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,500,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
