,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
6c2aa1994ba12b57ce69791cd7e6c095,train,deckard.base.experiment.Experiment,6c2aa1994ba12b57ce69791cd7e6c095,Truthseeker,cpu,6c2aa1994ba12b57ce69791cd7e6c095,6c2aa1994ba12b57ce69791cd7e6c095,k-SVC,6c2aa1994ba12b57ce69791cd7e6c095,6c2aa1994ba12b57ce69791cd7e6c095,0.4575,18.737538067429558,cpu,1725758357.4884832,1725758355.8731463,1.75574394,0.00438935985,cpu,1725758355.8729708,1725758355.7066958,0.17816385,0.0089081925,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,6c2aa1994ba12b57ce69791cd7e6c095,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.0214744651804311,balanced,scale,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
743ab05b418773abfd432e3ea2a1c568,train,deckard.base.experiment.Experiment,743ab05b418773abfd432e3ea2a1c568,Truthseeker,cpu,743ab05b418773abfd432e3ea2a1c568,743ab05b418773abfd432e3ea2a1c568,k-SVC,743ab05b418773abfd432e3ea2a1c568,743ab05b418773abfd432e3ea2a1c568,0.495,17.44213405326286,cpu,1725758356.957867,1725758355.7009664,1.29981358,0.00324953395,cpu,1725758355.7007585,1725758355.6029806,0.10162771,0.0050813855,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,743ab05b418773abfd432e3ea2a1c568,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,0.2854423226999492,,auto,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7559f30fb58d2144ac7c5cb2c4afd1c2,train,deckard.base.experiment.Experiment,7559f30fb58d2144ac7c5cb2c4afd1c2,Truthseeker,cpu,7559f30fb58d2144ac7c5cb2c4afd1c2,7559f30fb58d2144ac7c5cb2c4afd1c2,k-SVC,7559f30fb58d2144ac7c5cb2c4afd1c2,7559f30fb58d2144ac7c5cb2c4afd1c2,0.4925,17.528478995256556,cpu,1727416337.582806,1727416336.9787483,0.62585159,0.001564628975,cpu,1727416336.978458,1727416336.8890965,0.08250231,0.0041251155,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,7559f30fb58d2144ac7c5cb2c4afd1c2,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,0.0989649975637257,balanced,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7630bced74791673ad77c8a67d9c348c,train,deckard.base.experiment.Experiment,7630bced74791673ad77c8a67d9c348c,Truthseeker,cpu,7630bced74791673ad77c8a67d9c348c,7630bced74791673ad77c8a67d9c348c,k-SVC,7630bced74791673ad77c8a67d9c348c,7630bced74791673ad77c8a67d9c348c,0.5625,15.110846606349403,cpu,1725758263.7564547,1725758262.65232,1.12698059,0.002817451475,cpu,1725758262.6520348,1725758262.53311,0.12154041,0.0060770205,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,7630bced74791673ad77c8a67d9c348c,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,29.46289309421127,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
775d05359f72bb38c9721589f7125195,train,deckard.base.experiment.Experiment,775d05359f72bb38c9721589f7125195,Truthseeker,cpu,775d05359f72bb38c9721589f7125195,775d05359f72bb38c9721589f7125195,k-SVC,775d05359f72bb38c9721589f7125195,775d05359f72bb38c9721589f7125195,0.5475,15.629020205977538,cpu,1727416329.8911743,1727416329.175854,0.76441367,0.001911034175,cpu,1727416329.17554,1727416329.066105,0.10531694,0.005265847,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,775d05359f72bb38c9721589f7125195,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,6.107405321066631,,auto,precomputed,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
78ec9d7667451c10a6c470ea018ffd70,train,deckard.base.experiment.Experiment,78ec9d7667451c10a6c470ea018ffd70,Truthseeker,cpu,78ec9d7667451c10a6c470ea018ffd70,78ec9d7667451c10a6c470ea018ffd70,k-SVC,78ec9d7667451c10a6c470ea018ffd70,78ec9d7667451c10a6c470ea018ffd70,0.4525,18.91022795141696,cpu,1727425481.52921,1727425480.385038,1.32035353,0.003300883825,cpu,1727425480.38492,1727425480.2460835,0.14861442,0.007430721,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,78ec9d7667451c10a6c470ea018ffd70,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,7.519900114182433,,scale,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
797d3c295d8040b4d59172aaaf0632bd,train,deckard.base.experiment.Experiment,797d3c295d8040b4d59172aaaf0632bd,Truthseeker,cpu,797d3c295d8040b4d59172aaaf0632bd,797d3c295d8040b4d59172aaaf0632bd,k-SVC,797d3c295d8040b4d59172aaaf0632bd,797d3c295d8040b4d59172aaaf0632bd,0.4975,17.356128940176987,cpu,1727425465.115981,1727425464.5759578,0.55622332,0.0013905583,cpu,1727425464.5758092,1727425464.477972,0.10063122,0.005031561,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,797d3c295d8040b4d59172aaaf0632bd,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,131.63150625295418,,scale,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
79abf703e260aa7111113d8dbe0ea225,train,deckard.base.experiment.Experiment,79abf703e260aa7111113d8dbe0ea225,Truthseeker,cpu,79abf703e260aa7111113d8dbe0ea225,79abf703e260aa7111113d8dbe0ea225,k-SVC,79abf703e260aa7111113d8dbe0ea225,79abf703e260aa7111113d8dbe0ea225,0.485,17.787725714556665,cpu,1727425514.07962,1727425513.4852135,0.61251799,0.001531294975,cpu,1727425513.4850836,1727425513.360441,0.11937562,0.005968781,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,79abf703e260aa7111113d8dbe0ea225,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,17.229071698347116,,auto,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7a71cfdcfc8b3191f590ff6f03449028,train,deckard.base.experiment.Experiment,7a71cfdcfc8b3191f590ff6f03449028,Truthseeker,cpu,7a71cfdcfc8b3191f590ff6f03449028,7a71cfdcfc8b3191f590ff6f03449028,k-SVC,7a71cfdcfc8b3191f590ff6f03449028,7a71cfdcfc8b3191f590ff6f03449028,0.51,16.924258303677473,cpu,1725758225.8401988,1725758224.6273837,1.26133409,0.003153335225,cpu,1725758224.6272745,1725758224.531512,0.0981891,0.004909455,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,7a71cfdcfc8b3191f590ff6f03449028,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.0148632601525772,,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7ac22f48efa609f71f18d69b81fd4406,train,deckard.base.experiment.Experiment,7ac22f48efa609f71f18d69b81fd4406,Truthseeker,cpu,7ac22f48efa609f71f18d69b81fd4406,7ac22f48efa609f71f18d69b81fd4406,k-SVC,7ac22f48efa609f71f18d69b81fd4406,7ac22f48efa609f71f18d69b81fd4406,0.4725,18.219444427544445,cpu,1727425514.0384622,1727425513.4581802,0.60628911,0.001515722775,cpu,1727425513.4578855,1727425513.361488,0.09937926,0.004968963,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,7ac22f48efa609f71f18d69b81fd4406,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,18.24849317938867,,auto,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7c1d88aacdfa17e369215c23c5197352,train,deckard.base.experiment.Experiment,7c1d88aacdfa17e369215c23c5197352,Truthseeker,cpu,7c1d88aacdfa17e369215c23c5197352,7c1d88aacdfa17e369215c23c5197352,k-SVC,7c1d88aacdfa17e369215c23c5197352,7c1d88aacdfa17e369215c23c5197352,0.4625,18.56469426093684,cpu,1725758349.031387,1725758337.403082,11.94465506,0.02986163765,cpu,1725758337.402823,1725758336.9703617,0.43001549,0.0215007745,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,7c1d88aacdfa17e369215c23c5197352,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,0.0430710196532404,,scale,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7c44bce9a1eb3679a1936afd832fd3e0,train,deckard.base.experiment.Experiment,7c44bce9a1eb3679a1936afd832fd3e0,Truthseeker,cpu,7c44bce9a1eb3679a1936afd832fd3e0,7c44bce9a1eb3679a1936afd832fd3e0,k-SVC,7c44bce9a1eb3679a1936afd832fd3e0,7c44bce9a1eb3679a1936afd832fd3e0,0.4625,18.56473424080835,cpu,1725758292.7216103,1725758291.5029714,1.25054112,0.0031263528,cpu,1725758291.5026498,1725758291.4083424,0.08965315,0.0044826575,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,7c44bce9a1eb3679a1936afd832fd3e0,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,0.0236199925460914,,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
755255bfaf368dc30f6e236275eb09e1,train,deckard.base.experiment.Experiment,755255bfaf368dc30f6e236275eb09e1,Truthseeker,cpu,755255bfaf368dc30f6e236275eb09e1,755255bfaf368dc30f6e236275eb09e1,k-SVC,755255bfaf368dc30f6e236275eb09e1,755255bfaf368dc30f6e236275eb09e1,0.4575,18.737538067429558,cpu,1725758376.1710837,1725758374.605689,1.69150285,0.004228757125,cpu,1725758374.60558,1725758374.406662,0.21584912,0.010792456,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,755255bfaf368dc30f6e236275eb09e1,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,13.055235794646432,,auto,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7d4d0d15ad72db24af930ed9b34919f7,train,deckard.base.experiment.Experiment,7d4d0d15ad72db24af930ed9b34919f7,Truthseeker,cpu,7d4d0d15ad72db24af930ed9b34919f7,7d4d0d15ad72db24af930ed9b34919f7,k-SVC,7d4d0d15ad72db24af930ed9b34919f7,7d4d0d15ad72db24af930ed9b34919f7,0.495,17.442459889215662,cpu,1725758284.4308212,1725758283.083392,1.41058644,0.0035264661,cpu,1725758283.0830748,1725758282.983516,0.10292452,0.005146226,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,7d4d0d15ad72db24af930ed9b34919f7,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,1.7967661539788198,balanced,auto,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6c0c5efb76c7893904bbfcd1206ac7db,train,deckard.base.experiment.Experiment,6c0c5efb76c7893904bbfcd1206ac7db,Truthseeker,cpu,6c0c5efb76c7893904bbfcd1206ac7db,6c0c5efb76c7893904bbfcd1206ac7db,k-SVC,6c0c5efb76c7893904bbfcd1206ac7db,6c0c5efb76c7893904bbfcd1206ac7db,0.5175,16.665303437439388,cpu,1725758217.9201632,1725758216.1383796,2.01458247,0.005036456175,cpu,1725758216.1382277,1725758215.9611142,0.18057478,0.009028739,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,6c0c5efb76c7893904bbfcd1206ac7db,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,3.2765126416647865,balanced,scale,precomputed,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6af8501c98c7edd4d59c2e7cd15095a6,train,deckard.base.experiment.Experiment,6af8501c98c7edd4d59c2e7cd15095a6,Truthseeker,cpu,6af8501c98c7edd4d59c2e7cd15095a6,6af8501c98c7edd4d59c2e7cd15095a6,k-SVC,6af8501c98c7edd4d59c2e7cd15095a6,6af8501c98c7edd4d59c2e7cd15095a6,0.45,18.996532913539152,cpu,1725758218.0967886,1725758216.1368015,2.76278939,0.006906973475,cpu,1725758216.1367283,1725758215.9596796,0.2014727,0.010073635,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,6af8501c98c7edd4d59c2e7cd15095a6,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,332.6462239700669,,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4dde43005f8be68849d1ae56e46fbbca,train,deckard.base.experiment.Experiment,4dde43005f8be68849d1ae56e46fbbca,Truthseeker,cpu,4dde43005f8be68849d1ae56e46fbbca,4dde43005f8be68849d1ae56e46fbbca,k-SVC,4dde43005f8be68849d1ae56e46fbbca,4dde43005f8be68849d1ae56e46fbbca,0.4875,17.701482721235312,cpu,1727416337.492908,1727416336.7930012,0.75811852,0.0018952963,cpu,1727416336.7927086,1727416336.7250338,0.07058432,0.003529216,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,4dde43005f8be68849d1ae56e46fbbca,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0295255659740642,balanced,auto,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4de28c27b56946a897549409143cbb24,train,deckard.base.experiment.Experiment,4de28c27b56946a897549409143cbb24,Truthseeker,cpu,4de28c27b56946a897549409143cbb24,4de28c27b56946a897549409143cbb24,k-SVC,4de28c27b56946a897549409143cbb24,4de28c27b56946a897549409143cbb24,0.56,15.19726950909255,cpu,1727425529.874573,1727425529.280573,0.61510339,0.001537758475,cpu,1727425529.2803366,1727425529.1795597,0.10357669,0.0051788345,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,4de28c27b56946a897549409143cbb24,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,58.78078345042346,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4f1e66e50fa527b4a2db073a89e78412,train,deckard.base.experiment.Experiment,4f1e66e50fa527b4a2db073a89e78412,Truthseeker,cpu,4f1e66e50fa527b4a2db073a89e78412,4f1e66e50fa527b4a2db073a89e78412,k-SVC,4f1e66e50fa527b4a2db073a89e78412,4f1e66e50fa527b4a2db073a89e78412,0.505,17.096878222889735,cpu,1727425522.3283238,1727425521.157051,1.39954527,0.003498863175,cpu,1727425521.156902,1727425520.9587514,0.20329874,0.010164937,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,4f1e66e50fa527b4a2db073a89e78412,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,37.4933249852965,,scale,precomputed,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4f92b3d22ae84f5adf4e5a53f69d24f5,train,deckard.base.experiment.Experiment,4f92b3d22ae84f5adf4e5a53f69d24f5,Truthseeker,cpu,4f92b3d22ae84f5adf4e5a53f69d24f5,4f92b3d22ae84f5adf4e5a53f69d24f5,k-SVC,4f92b3d22ae84f5adf4e5a53f69d24f5,4f92b3d22ae84f5adf4e5a53f69d24f5,0.56,15.19726950909255,cpu,1727425529.863866,1727425529.258798,0.64032162,0.00160080405,cpu,1727425529.2584944,1727425529.1572073,0.10336277,0.0051681385,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,4f92b3d22ae84f5adf4e5a53f69d24f5,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,84.93524772201839,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
