,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,model.data,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
321,f2936c6d334d940ee5eb33d7e79e0f40,train,deckard.base.experiment.Experiment,f2936c6d334d940ee5eb33d7e79e0f40,truthseeker,cpu,f2936c6d334d940ee5eb33d7e79e0f40,f2936c6d334d940ee5eb33d7e79e0f40,GzipKNN,f2936c6d334d940ee5eb33d7e79e0f40,f2936c6d334d940ee5eb33d7e79e0f40,0.97,1.0361632919311523,cpu,1709300450.8994374,1709300445.9168568,4.991210509,0.24956052545,cpu,1709300445.9167511,1709300445.0402255,0.861927938,0.0430963969,truthseeker/reports/gzip_knn/20-0/train/f2936c6d334d940ee5eb33d7e79e0f40/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,f2936c6d334d940ee5eb33d7e79e0f40,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
322,f2ba39fe5827431f2ed505f936ef9614,train,deckard.base.experiment.Experiment,f2ba39fe5827431f2ed505f936ef9614,truthseeker,cpu,f2ba39fe5827431f2ed505f936ef9614,f2ba39fe5827431f2ed505f936ef9614,GzipKNN,f2ba39fe5827431f2ed505f936ef9614,f2ba39fe5827431f2ed505f936ef9614,0.96,1.3815510559082032,cpu,1709300596.9863496,1709300591.9537106,5.033365108,0.2516682554,cpu,1709300591.953597,1709300591.0314305,0.917146873,0.04585734365,truthseeker/reports/gzip_knn/20-0/train/f2ba39fe5827431f2ed505f936ef9614/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,f2ba39fe5827431f2ed505f936ef9614,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,1,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
323,f444ff93d9a729968b6dc79b1df6a481,train,deckard.base.experiment.Experiment,f444ff93d9a729968b6dc79b1df6a481,truthseeker,cpu,f444ff93d9a729968b6dc79b1df6a481,f444ff93d9a729968b6dc79b1df6a481,GzipKNN,f444ff93d9a729968b6dc79b1df6a481,f444ff93d9a729968b6dc79b1df6a481,0.97,1.0361632919311523,cpu,1709300788.878026,1709300783.6633823,5.244680458,0.2622340229,cpu,1709300783.663162,1709300782.7386937,0.926303525,0.04631517625,truthseeker/reports/gzip_knn/20-0/train/f444ff93d9a729968b6dc79b1df6a481/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,f444ff93d9a729968b6dc79b1df6a481,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,7,-1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
324,f50d0a63b0255f8adaaa625f236e2b0b,train,deckard.base.experiment.Experiment,f50d0a63b0255f8adaaa625f236e2b0b,truthseeker,cpu,f50d0a63b0255f8adaaa625f236e2b0b,f50d0a63b0255f8adaaa625f236e2b0b,GzipKNN,f50d0a63b0255f8adaaa625f236e2b0b,f50d0a63b0255f8adaaa625f236e2b0b,0.97,1.0361632919311523,cpu,1709300484.8733385,1709300479.772119,5.258059494,0.2629029747,cpu,1709300479.77203,1709300478.855472,0.928217161,0.04641085805,truthseeker/reports/gzip_knn/20-0/train/f50d0a63b0255f8adaaa625f236e2b0b/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,f50d0a63b0255f8adaaa625f236e2b0b,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,3,-1,Zstd,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
325,f5a2aa4c828b3a4d9503b81aad9a4e48,train,deckard.base.experiment.Experiment,f5a2aa4c828b3a4d9503b81aad9a4e48,truthseeker,cpu,f5a2aa4c828b3a4d9503b81aad9a4e48,f5a2aa4c828b3a4d9503b81aad9a4e48,GzipKNN,f5a2aa4c828b3a4d9503b81aad9a4e48,f5a2aa4c828b3a4d9503b81aad9a4e48,0.97,1.0361632919311523,cpu,1709300879.5366883,1709300874.537154,5.030280489,0.25151402445,cpu,1709300874.5370288,1709300873.6913717,0.832123214,0.0416061607,truthseeker/reports/gzip_knn/20-0/train/f5a2aa4c828b3a4d9503b81aad9a4e48/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,f5a2aa4c828b3a4d9503b81aad9a4e48,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,7,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
326,fa177385dd3da00ec8e566d2a6fc1aed,train,deckard.base.experiment.Experiment,fa177385dd3da00ec8e566d2a6fc1aed,truthseeker,cpu,fa177385dd3da00ec8e566d2a6fc1aed,fa177385dd3da00ec8e566d2a6fc1aed,GzipKNN,fa177385dd3da00ec8e566d2a6fc1aed,fa177385dd3da00ec8e566d2a6fc1aed,0.97,1.0361632919311523,cpu,1709300354.158512,1709300348.932484,5.233408155,0.26167040775,cpu,1709300348.93231,1709300347.9736528,0.94974124,0.047487062,truthseeker/reports/gzip_knn/20-0/train/fa177385dd3da00ec8e566d2a6fc1aed/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,fa177385dd3da00ec8e566d2a6fc1aed,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,5,-1,Pickle,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
327,fc3709ce18999f4e4f87e9cd6da15774,train,deckard.base.experiment.Experiment,fc3709ce18999f4e4f87e9cd6da15774,truthseeker,cpu,fc3709ce18999f4e4f87e9cd6da15774,fc3709ce18999f4e4f87e9cd6da15774,GzipKNN,fc3709ce18999f4e4f87e9cd6da15774,fc3709ce18999f4e4f87e9cd6da15774,0.97,1.0361632919311523,cpu,1709300487.3837109,1709300482.3142169,5.075492204,0.2537746102,cpu,1709300482.314114,1709300481.3795407,0.930567816,0.0465283908,truthseeker/reports/gzip_knn/20-0/train/fc3709ce18999f4e4f87e9cd6da15774/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,fc3709ce18999f4e4f87e9cd6da15774,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,7,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
328,fc80483a62be6d0d8aa129b438a059c9,train,deckard.base.experiment.Experiment,fc80483a62be6d0d8aa129b438a059c9,truthseeker,cpu,fc80483a62be6d0d8aa129b438a059c9,fc80483a62be6d0d8aa129b438a059c9,GzipKNN,fc80483a62be6d0d8aa129b438a059c9,fc80483a62be6d0d8aa129b438a059c9,0.97,1.0361632919311523,cpu,1709300524.7573514,1709300519.251802,5.936130053,0.29680650265,cpu,1709300519.251566,1709300518.3147297,0.972369075,0.04861845375,truthseeker/reports/gzip_knn/20-0/train/fc80483a62be6d0d8aa129b438a059c9/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,fc80483a62be6d0d8aa129b438a059c9,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,20.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,1,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
329,0007d9d110737ecc82dd8b1098d7ace1,train,deckard.base.experiment.Experiment,0007d9d110737ecc82dd8b1098d7ace1,truthseeker,cpu,0007d9d110737ecc82dd8b1098d7ace1,0007d9d110737ecc82dd8b1098d7ace1,GzipKNN,0007d9d110737ecc82dd8b1098d7ace1,0007d9d110737ecc82dd8b1098d7ace1,0.97,1.0361632919311523,cpu,1709387933.9622333,1709387883.5854948,52.40575862,0.2620287931,cpu,1709387883.585417,1709387870.9440656,15.409187811,0.077045939055,truthseeker/reports/gzip_knn/200-0/train/0007d9d110737ecc82dd8b1098d7ace1/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,0007d9d110737ecc82dd8b1098d7ace1,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,3,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
330,02cef3c2056a6d4caf336dbda196e7c6,train,deckard.base.experiment.Experiment,02cef3c2056a6d4caf336dbda196e7c6,truthseeker,cpu,02cef3c2056a6d4caf336dbda196e7c6,02cef3c2056a6d4caf336dbda196e7c6,GzipKNN,02cef3c2056a6d4caf336dbda196e7c6,02cef3c2056a6d4caf336dbda196e7c6,0.97,1.0361632919311523,cpu,1709386082.6053116,1709386042.5129938,41.222556007,0.206112780035,cpu,1709386042.5122457,1709386030.631995,13.67358956,0.0683679478,truthseeker/reports/gzip_knn/200-0/train/02cef3c2056a6d4caf336dbda196e7c6/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,02cef3c2056a6d4caf336dbda196e7c6,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,5,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
331,03d546f19c0abcbf0257bf5dd5c213b6,train,deckard.base.experiment.Experiment,03d546f19c0abcbf0257bf5dd5c213b6,truthseeker,cpu,03d546f19c0abcbf0257bf5dd5c213b6,03d546f19c0abcbf0257bf5dd5c213b6,GzipKNN,03d546f19c0abcbf0257bf5dd5c213b6,03d546f19c0abcbf0257bf5dd5c213b6,0.97,1.0361632919311523,cpu,1709389744.963184,1709389710.3677833,35.671814696,0.17835907348,cpu,1709389710.3666956,1709389698.799399,13.325467962,0.06662733981,truthseeker/reports/gzip_knn/200-0/train/03d546f19c0abcbf0257bf5dd5c213b6/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,03d546f19c0abcbf0257bf5dd5c213b6,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,11,-1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
332,05e16a6dd8e5fc7e91170d57160f1fa3,train,deckard.base.experiment.Experiment,05e16a6dd8e5fc7e91170d57160f1fa3,truthseeker,cpu,05e16a6dd8e5fc7e91170d57160f1fa3,05e16a6dd8e5fc7e91170d57160f1fa3,GzipKNN,05e16a6dd8e5fc7e91170d57160f1fa3,05e16a6dd8e5fc7e91170d57160f1fa3,0.97,1.0361632919311523,cpu,1709386556.0569682,1709386519.3291626,37.681262571,0.188406312855,cpu,1709386519.3290842,1709386508.4158154,12.773293529,0.063866467645,truthseeker/reports/gzip_knn/200-0/train/05e16a6dd8e5fc7e91170d57160f1fa3/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,05e16a6dd8e5fc7e91170d57160f1fa3,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,11,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
333,066eabe38693315e9134ee5e7cbec26c,train,deckard.base.experiment.Experiment,066eabe38693315e9134ee5e7cbec26c,truthseeker,cpu,066eabe38693315e9134ee5e7cbec26c,066eabe38693315e9134ee5e7cbec26c,GzipKNN,066eabe38693315e9134ee5e7cbec26c,066eabe38693315e9134ee5e7cbec26c,0.97,1.0361632918473211,cpu,1709379862.8293283,1709379828.870365,35.120057143,0.175600285715,cpu,1709387869.5662172,1709387858.5890484,11.986957617,0.059934788085,truthseeker/reports/gzip_knn/200-0/train/066eabe38693315e9134ee5e7cbec26c/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,066eabe38693315e9134ee5e7cbec26c,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
334,0dcfcf6cfcac9acbf16a6451adb71e48,train,deckard.base.experiment.Experiment,0dcfcf6cfcac9acbf16a6451adb71e48,truthseeker,cpu,0dcfcf6cfcac9acbf16a6451adb71e48,0dcfcf6cfcac9acbf16a6451adb71e48,GzipKNN,0dcfcf6cfcac9acbf16a6451adb71e48,0dcfcf6cfcac9acbf16a6451adb71e48,0.97,1.0361632919311523,cpu,1709387425.7038858,1709387386.8013358,39.590452956,0.19795226478,cpu,1709387386.8012574,1709387374.4872692,13.572603983,0.067863019915,truthseeker/reports/gzip_knn/200-0/train/0dcfcf6cfcac9acbf16a6451adb71e48/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,0dcfcf6cfcac9acbf16a6451adb71e48,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,5,-1,Gzip,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
335,106214e4c594e5000eb414464e33fed3,train,deckard.base.experiment.Experiment,106214e4c594e5000eb414464e33fed3,truthseeker,cpu,106214e4c594e5000eb414464e33fed3,106214e4c594e5000eb414464e33fed3,GzipKNN,106214e4c594e5000eb414464e33fed3,106214e4c594e5000eb414464e33fed3,0.97,1.0361632919311523,cpu,1709383127.63485,1709383094.3367016,34.17037733,0.17085188665,cpu,1709383094.335893,1709383084.1262982,11.055531965,0.055277659825,truthseeker/reports/gzip_knn/200-0/train/106214e4c594e5000eb414464e33fed3/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,106214e4c594e5000eb414464e33fed3,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,11,-1,Pickle,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
336,15b0099cd03b78e99f43e1385e91bd77,train,deckard.base.experiment.Experiment,15b0099cd03b78e99f43e1385e91bd77,truthseeker,cpu,15b0099cd03b78e99f43e1385e91bd77,15b0099cd03b78e99f43e1385e91bd77,GzipKNN,15b0099cd03b78e99f43e1385e91bd77,15b0099cd03b78e99f43e1385e91bd77,0.97,1.0361632919311523,cpu,1709381511.6902075,1709381467.7048182,44.706792286,0.22353396143,cpu,1709381467.7047424,1709381452.5503998,16.41851474,0.0820925737,truthseeker/reports/gzip_knn/200-0/train/15b0099cd03b78e99f43e1385e91bd77/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,15b0099cd03b78e99f43e1385e91bd77,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,11,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
337,15bb0428c2879b310339bc3e921fc187,train,deckard.base.experiment.Experiment,15bb0428c2879b310339bc3e921fc187,truthseeker,cpu,15bb0428c2879b310339bc3e921fc187,15bb0428c2879b310339bc3e921fc187,GzipKNN,15bb0428c2879b310339bc3e921fc187,15bb0428c2879b310339bc3e921fc187,0.97,1.0361632919311523,cpu,1709386786.5624185,1709386747.712983,39.764366548,0.19882183274,cpu,1709386747.7129004,1709386737.049709,12.453027793,0.062265138965,truthseeker/reports/gzip_knn/200-0/train/15bb0428c2879b310339bc3e921fc187/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,15bb0428c2879b310339bc3e921fc187,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,5,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
338,19fe159f11c7f76879f5e6ca1ec2c70a,train,deckard.base.experiment.Experiment,19fe159f11c7f76879f5e6ca1ec2c70a,truthseeker,cpu,19fe159f11c7f76879f5e6ca1ec2c70a,19fe159f11c7f76879f5e6ca1ec2c70a,GzipKNN,19fe159f11c7f76879f5e6ca1ec2c70a,19fe159f11c7f76879f5e6ca1ec2c70a,0.97,1.0361632919311523,cpu,1709383220.4029324,1709383185.922953,35.648741971,0.178243709855,cpu,1709383185.9228764,1709383174.8900938,12.028377837,0.060141889185,truthseeker/reports/gzip_knn/200-0/train/19fe159f11c7f76879f5e6ca1ec2c70a/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,19fe159f11c7f76879f5e6ca1ec2c70a,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,5,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
339,20a60fd00c21c67e3ebb90e765e34e35,train,deckard.base.experiment.Experiment,20a60fd00c21c67e3ebb90e765e34e35,truthseeker,cpu,20a60fd00c21c67e3ebb90e765e34e35,20a60fd00c21c67e3ebb90e765e34e35,GzipKNN,20a60fd00c21c67e3ebb90e765e34e35,20a60fd00c21c67e3ebb90e765e34e35,0.97,1.0361632919311523,cpu,1709391998.2049618,1709391954.03248,44.916006033,0.224580030165,cpu,1709391954.032338,1709391939.0065114,16.293324764,0.08146662382,truthseeker/reports/gzip_knn/200-0/train/20a60fd00c21c67e3ebb90e765e34e35/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,20a60fd00c21c67e3ebb90e765e34e35,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,brute,5,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
