,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
8653d9843ca48d52e1cad637cd3c098e,train,deckard.base.experiment.Experiment,8653d9843ca48d52e1cad637cd3c098e,DDoS,cpu,8653d9843ca48d52e1cad637cd3c098e,8653d9843ca48d52e1cad637cd3c098e,k-SVC,8653d9843ca48d52e1cad637cd3c098e,8653d9843ca48d52e1cad637cd3c098e,0.99,0.3453957599234096,cpu,1725648504.7627478,1725648492.9918008,13.15847224,0.1315847224,cpu,1725648492.991622,1725648475.539607,19.55451165,0.0651817055,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,8653d9843ca48d52e1cad637cd3c098e,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,16.233236091399196,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
881867ee9faad7551c201d52e8171475,train,deckard.base.experiment.Experiment,881867ee9faad7551c201d52e8171475,DDoS,cpu,881867ee9faad7551c201d52e8171475,881867ee9faad7551c201d52e8171475,k-SVC,881867ee9faad7551c201d52e8171475,881867ee9faad7551c201d52e8171475,0.99,0.3453957599234096,cpu,1725649580.5194223,1725649568.8107054,13.03930803,0.1303930803,cpu,1725649568.8104725,1725649551.210561,19.68104745,0.0656034915,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,881867ee9faad7551c201d52e8171475,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,64.6333247339072,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
88c69a2aae6bc4bedeb4b829afacd591,train,deckard.base.experiment.Experiment,88c69a2aae6bc4bedeb4b829afacd591,DDoS,cpu,88c69a2aae6bc4bedeb4b829afacd591,88c69a2aae6bc4bedeb4b829afacd591,k-SVC,88c69a2aae6bc4bedeb4b829afacd591,88c69a2aae6bc4bedeb4b829afacd591,0.51,16.924000433506237,cpu,1725648662.6476138,1725648652.2696953,10.64554135,0.1064554135,cpu,1725648652.269418,1725648636.9287748,15.6887657,0.0522958856666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,88c69a2aae6bc4bedeb4b829afacd591,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,36.92170188914644,,auto,rbf,1,Ratio,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8972b74a3d6147ac299a24fdb04ed751,train,deckard.base.experiment.Experiment,8972b74a3d6147ac299a24fdb04ed751,DDoS,cpu,8972b74a3d6147ac299a24fdb04ed751,8972b74a3d6147ac299a24fdb04ed751,k-SVC,8972b74a3d6147ac299a24fdb04ed751,8972b74a3d6147ac299a24fdb04ed751,0.99,0.3453957599234096,cpu,1725648505.1184368,1725648493.2143104,13.31315457,0.1331315457,cpu,1725648493.2141275,1725648475.5253167,19.77384594,0.0659128198,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,8972b74a3d6147ac299a24fdb04ed751,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,13.435454551303255,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8997d5a0c852e05e94041aaff1ff5942,train,deckard.base.experiment.Experiment,8997d5a0c852e05e94041aaff1ff5942,DDoS,cpu,8997d5a0c852e05e94041aaff1ff5942,8997d5a0c852e05e94041aaff1ff5942,k-SVC,8997d5a0c852e05e94041aaff1ff5942,8997d5a0c852e05e94041aaff1ff5942,0.99,0.3453957599234096,cpu,1725648505.3815897,1725648493.4803102,13.35920761,0.1335920761,cpu,1725648493.4799554,1725648475.5395873,20.07785955,0.0669261985,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,8997d5a0c852e05e94041aaff1ff5942,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,43.970904721184,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
752240c5051757847d428919857e3e32,train,deckard.base.experiment.Experiment,752240c5051757847d428919857e3e32,DDoS,cpu,752240c5051757847d428919857e3e32,752240c5051757847d428919857e3e32,k-SVC,752240c5051757847d428919857e3e32,752240c5051757847d428919857e3e32,0.5,17.269787996170436,cpu,1725648598.871508,1725648588.6901305,10.42225117,0.1042225117,cpu,1725648588.6899924,1725648573.130457,15.92640823,0.0530880274333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,300,deckard.base.files.FileConfig,data,0d3e1b66a2bbc173a56c72d3ef84c109,.pkl,ddos,752240c5051757847d428919857e3e32,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,300,Label,60.22728860424479,,scale,rbf,1,Jaro-Winkler,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8a5f8dea2ff5f8d354603e20e5dcf419,train,deckard.base.experiment.Experiment,8a5f8dea2ff5f8d354603e20e5dcf419,DDoS,cpu,8a5f8dea2ff5f8d354603e20e5dcf419,8a5f8dea2ff5f8d354603e20e5dcf419,k-SVC,8a5f8dea2ff5f8d354603e20e5dcf419,8a5f8dea2ff5f8d354603e20e5dcf419,0.99,0.3453957599234096,cpu,1725648256.5607848,1725648244.7695396,13.20113876,0.1320113876,cpu,1725648244.76938,1725648227.3047245,19.59233829,0.0653077943,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,8a5f8dea2ff5f8d354603e20e5dcf419,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,49.1809330338236,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
4c026530712a14aae36976b0f476477b,train,deckard.base.experiment.Experiment,4c026530712a14aae36976b0f476477b,DDoS,cpu,4c026530712a14aae36976b0f476477b,4c026530712a14aae36976b0f476477b,k-SVC,4c026530712a14aae36976b0f476477b,4c026530712a14aae36976b0f476477b,0.99,0.3453957599234096,cpu,1725648214.306214,1725648202.1589935,13.62005539,0.1362005539,cpu,1725648202.1588273,1725648184.6424353,19.59287505,0.0653095835,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,4c026530712a14aae36976b0f476477b,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,151.63305397177746,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
45b0ab26c284d20d0e8b4423549120b5,train,deckard.base.experiment.Experiment,45b0ab26c284d20d0e8b4423549120b5,DDoS,cpu,45b0ab26c284d20d0e8b4423549120b5,45b0ab26c284d20d0e8b4423549120b5,k-SVC,45b0ab26c284d20d0e8b4423549120b5,45b0ab26c284d20d0e8b4423549120b5,1.0,9.992007221626413e-16,cpu,1725648330.3455129,1725648318.0072744,13.81841502,0.1381841502,cpu,1725648318.0071032,1725648300.016295,20.14728958,0.0671576319333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,300,deckard.base.files.FileConfig,data,8f2c49a0567c76a8666aebfcf4e9b814,.pkl,ddos,45b0ab26c284d20d0e8b4423549120b5,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,300,Label,73.37066126330788,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
010d71c1684c3ef621e472b463b0f3a5,train,deckard.base.experiment.Experiment,010d71c1684c3ef621e472b463b0f3a5,DDoS,cpu,010d71c1684c3ef621e472b463b0f3a5,010d71c1684c3ef621e472b463b0f3a5,k-SVC,010d71c1684c3ef621e472b463b0f3a5,010d71c1684c3ef621e472b463b0f3a5,0.99,0.3453957599234096,cpu,1725648504.3825366,1725648492.7770188,12.97348655,0.1297348655,cpu,1725648492.776923,1725648475.5202572,19.34754472,0.0644918157333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,010d71c1684c3ef621e472b463b0f3a5,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,53.86666004758629,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0454a242a1b7aa2dd100900be287d143,train,deckard.base.experiment.Experiment,0454a242a1b7aa2dd100900be287d143,DDoS,cpu,0454a242a1b7aa2dd100900be287d143,0454a242a1b7aa2dd100900be287d143,k-SVC,0454a242a1b7aa2dd100900be287d143,0454a242a1b7aa2dd100900be287d143,0.99,0.3453957599234096,cpu,1725648330.668712,1725648318.3761842,13.69876145,0.1369876145,cpu,1725648318.376016,1725648300.031011,20.54053565,0.0684684521666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0454a242a1b7aa2dd100900be287d143,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,181.6237407954629,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
046071d7cd2ed4e97bc1e24e60483501,train,deckard.base.experiment.Experiment,046071d7cd2ed4e97bc1e24e60483501,DDoS,cpu,046071d7cd2ed4e97bc1e24e60483501,046071d7cd2ed4e97bc1e24e60483501,k-SVC,046071d7cd2ed4e97bc1e24e60483501,046071d7cd2ed4e97bc1e24e60483501,0.99,0.3453957599234096,cpu,1725648707.406889,1725648695.542801,13.24412416,0.1324412416,cpu,1725648695.5425062,1725648677.905998,19.7349138,0.065783046,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,046071d7cd2ed4e97bc1e24e60483501,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,63.71534706830968,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
05bf55a8cbd28f26a17f5bd1356259b9,train,deckard.base.experiment.Experiment,05bf55a8cbd28f26a17f5bd1356259b9,DDoS,cpu,05bf55a8cbd28f26a17f5bd1356259b9,05bf55a8cbd28f26a17f5bd1356259b9,k-SVC,05bf55a8cbd28f26a17f5bd1356259b9,05bf55a8cbd28f26a17f5bd1356259b9,0.96,1.381583039693636,cpu,1725648215.1265166,1725648202.8669312,13.69423397,0.1369423397,cpu,1725648202.866851,1725648184.642415,20.4113199,0.068037733,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,05bf55a8cbd28f26a17f5bd1356259b9,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,1.39859430739135,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
066f60116d8630e0ed57814b2bd5f61d,train,deckard.base.experiment.Experiment,066f60116d8630e0ed57814b2bd5f61d,DDoS,cpu,066f60116d8630e0ed57814b2bd5f61d,066f60116d8630e0ed57814b2bd5f61d,k-SVC,066f60116d8630e0ed57814b2bd5f61d,066f60116d8630e0ed57814b2bd5f61d,1.0,9.992007221626413e-16,cpu,1725648175.780507,1725648164.1486971,12.95394504,0.1295394504,cpu,1725648164.1486113,1725648146.5104392,19.74019832,0.0658006610666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,300,deckard.base.files.FileConfig,data,538b9e6cdc5006a7e7934602adccc113,.pkl,ddos,066f60116d8630e0ed57814b2bd5f61d,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,300,Label,90.57971134739478,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
07d292c381e28b69aac4eafc9965d128,train,deckard.base.experiment.Experiment,07d292c381e28b69aac4eafc9965d128,DDoS,cpu,07d292c381e28b69aac4eafc9965d128,07d292c381e28b69aac4eafc9965d128,k-SVC,07d292c381e28b69aac4eafc9965d128,07d292c381e28b69aac4eafc9965d128,0.98,0.6907915198468183,cpu,1725648666.128571,1725648654.3675177,13.14167545,0.1314167545,cpu,1725648654.367415,1725648636.9646266,19.46935982,0.0648978660666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,07d292c381e28b69aac4eafc9965d128,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,0.0031615178826936,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
09bc202b8cf2b76452a64ddc2d0caf11,train,deckard.base.experiment.Experiment,09bc202b8cf2b76452a64ddc2d0caf11,DDoS,cpu,09bc202b8cf2b76452a64ddc2d0caf11,09bc202b8cf2b76452a64ddc2d0caf11,k-SVC,09bc202b8cf2b76452a64ddc2d0caf11,09bc202b8cf2b76452a64ddc2d0caf11,0.99,0.3453957599234096,cpu,1725649580.5460114,1725649568.7838142,13.12198223,0.1312198223,cpu,1725649568.7836678,1725649551.213809,19.65456108,0.0655152036,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,09bc202b8cf2b76452a64ddc2d0caf11,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,44.84020650714628,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0be01eb5b2f138c37633456a02b81259,train,deckard.base.experiment.Experiment,0be01eb5b2f138c37633456a02b81259,DDoS,cpu,0be01eb5b2f138c37633456a02b81259,0be01eb5b2f138c37633456a02b81259,k-SVC,0be01eb5b2f138c37633456a02b81259,0be01eb5b2f138c37633456a02b81259,0.99,0.3453957599234096,cpu,1725648175.9668505,1725648164.5846553,12.71240698,0.1271240698,cpu,1725648164.584496,1725648146.6530666,20.11608503,0.0670536167666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0be01eb5b2f138c37633456a02b81259,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,95.56071346290231,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0c155e176bf2263e912a96f453567b65,train,deckard.base.experiment.Experiment,0c155e176bf2263e912a96f453567b65,DDoS,cpu,0c155e176bf2263e912a96f453567b65,0c155e176bf2263e912a96f453567b65,k-SVC,0c155e176bf2263e912a96f453567b65,0c155e176bf2263e912a96f453567b65,0.99,0.3453957599234096,cpu,1725648176.7544997,1725648164.8628116,16.86584442,0.1686584442,cpu,1725648164.8626182,1725648146.636907,25.73857897,0.0857952632333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0c155e176bf2263e912a96f453567b65,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,103.97249190847846,,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0c1ccbff256589681b073632c23c2e46,train,deckard.base.experiment.Experiment,0c1ccbff256589681b073632c23c2e46,DDoS,cpu,0c1ccbff256589681b073632c23c2e46,0c1ccbff256589681b073632c23c2e46,k-SVC,0c1ccbff256589681b073632c23c2e46,0c1ccbff256589681b073632c23c2e46,0.99,0.3453957599234096,cpu,1725648707.2815716,1725648695.444831,13.22650772,0.1322650772,cpu,1725648695.444742,1725648678.0145168,19.53203818,0.0651067939333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0c1ccbff256589681b073632c23c2e46,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,170.80953882150138,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0d9a5e8972d56a933600f8a95dae7506,train,deckard.base.experiment.Experiment,0d9a5e8972d56a933600f8a95dae7506,DDoS,cpu,0d9a5e8972d56a933600f8a95dae7506,0d9a5e8972d56a933600f8a95dae7506,k-SVC,0d9a5e8972d56a933600f8a95dae7506,0d9a5e8972d56a933600f8a95dae7506,0.99,0.3453957599234096,cpu,1725648633.1971495,1725648621.7050304,12.80448197,0.1280448197,cpu,1725648621.7049377,1725648604.2571936,19.57600803,0.0652533601,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0d9a5e8972d56a933600f8a95dae7506,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,125.86713224303068,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0ef99a7ac9ad1cea91153b519c5fd319,train,deckard.base.experiment.Experiment,0ef99a7ac9ad1cea91153b519c5fd319,DDoS,cpu,0ef99a7ac9ad1cea91153b519c5fd319,0ef99a7ac9ad1cea91153b519c5fd319,k-SVC,0ef99a7ac9ad1cea91153b519c5fd319,0ef99a7ac9ad1cea91153b519c5fd319,0.5,17.269388197455342,cpu,1725648363.200697,1725648353.029977,10.49182644,0.1049182644,cpu,1725648353.0298924,1725648337.5503345,15.95871664,0.0531957221333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0ef99a7ac9ad1cea91153b519c5fd319,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,127.26684005562196,,auto,rbf,1,Hamming,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
1518e7cb580453e0f9a3bab87c1189c6,train,deckard.base.experiment.Experiment,1518e7cb580453e0f9a3bab87c1189c6,DDoS,cpu,1518e7cb580453e0f9a3bab87c1189c6,1518e7cb580453e0f9a3bab87c1189c6,k-SVC,1518e7cb580453e0f9a3bab87c1189c6,1518e7cb580453e0f9a3bab87c1189c6,0.99,0.3453957599234096,cpu,1725649580.636576,1725649568.8270175,13.14508358,0.1314508358,cpu,1725649568.8268795,1725649551.2120066,19.65158642,0.0655052880666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,1518e7cb580453e0f9a3bab87c1189c6,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,67.22775981853987,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
