,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
5ed2b193fe658c1145630d3e1b2e007e,train,deckard.base.experiment.Experiment,5ed2b193fe658c1145630d3e1b2e007e,DDoS,cpu,5ed2b193fe658c1145630d3e1b2e007e,5ed2b193fe658c1145630d3e1b2e007e,k-Logistic,5ed2b193fe658c1145630d3e1b2e007e,5ed2b193fe658c1145630d3e1b2e007e,0.99,0.3453957599234096,cpu,1725644097.70718,1725644085.4887736,13.65656902,0.1365656902,cpu,1725644085.4886954,1725644066.7437005,20.89647557,0.0696549185666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,5ed2b193fe658c1145630d3e1b2e007e,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,7.361749125738944,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0010393891061345,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
6097666cbf762e9b0b6b71d6ad018225,train,deckard.base.experiment.Experiment,6097666cbf762e9b0b6b71d6ad018225,DDoS,cpu,6097666cbf762e9b0b6b71d6ad018225,6097666cbf762e9b0b6b71d6ad018225,k-Logistic,6097666cbf762e9b0b6b71d6ad018225,6097666cbf762e9b0b6b71d6ad018225,0.99,0.3453877639491078,cpu,1725644243.25934,1725644232.2060575,11.87480422,0.1187480422,cpu,1725644232.2059789,1725644214.353726,19.19251984,0.0639750661333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,6097666cbf762e9b0b6b71d6ad018225,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,29.732072160362648,,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.002404738470665,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
61cda767a3659ca8bb8f776c977f15e0,train,deckard.base.experiment.Experiment,61cda767a3659ca8bb8f776c977f15e0,DDoS,cpu,61cda767a3659ca8bb8f776c977f15e0,61cda767a3659ca8bb8f776c977f15e0,k-Logistic,61cda767a3659ca8bb8f776c977f15e0,61cda767a3659ca8bb8f776c977f15e0,0.98,0.6907915198468184,cpu,1725643672.4842925,1725643386.5088391,303.12584558,3.0312584558,cpu,1725643386.508505,1725642859.2869625,551.61664986,1.8387221662,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,61cda767a3659ca8bb8f776c977f15e0,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,25.62417865284528,,True,1,1000,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0041011608109097,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
67a1365a368e95a119341a4f8030a1b1,train,deckard.base.experiment.Experiment,67a1365a368e95a119341a4f8030a1b1,DDoS,cpu,67a1365a368e95a119341a4f8030a1b1,67a1365a368e95a119341a4f8030a1b1,k-Logistic,67a1365a368e95a119341a4f8030a1b1,67a1365a368e95a119341a4f8030a1b1,0.99,0.3453957599234096,cpu,1725643981.9681568,1725643970.2339838,13.11465804,0.1311465804,cpu,1725643970.2338958,1725643951.262284,21.06860091,0.0702286697,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,67a1365a368e95a119341a4f8030a1b1,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,62.04099322442974,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001795797979852,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
45b56abd32e7aa487ebdcca3e771c9c1,train,deckard.base.experiment.Experiment,45b56abd32e7aa487ebdcca3e771c9c1,DDoS,cpu,45b56abd32e7aa487ebdcca3e771c9c1,45b56abd32e7aa487ebdcca3e771c9c1,k-Logistic,45b56abd32e7aa487ebdcca3e771c9c1,45b56abd32e7aa487ebdcca3e771c9c1,0.99,0.3453957599234096,cpu,1725644207.0062375,1725644195.0600069,13.35929355,0.1335929355,cpu,1725644195.059934,1725644176.610272,20.63097093,0.0687699031,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,45b56abd32e7aa487ebdcca3e771c9c1,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,14.254785713728715,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0065155276216307,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
6ac83753c160bdec38008f91ffa1a654,train,deckard.base.experiment.Experiment,6ac83753c160bdec38008f91ffa1a654,DDoS,cpu,6ac83753c160bdec38008f91ffa1a654,6ac83753c160bdec38008f91ffa1a654,k-Logistic,6ac83753c160bdec38008f91ffa1a654,6ac83753c160bdec38008f91ffa1a654,0.99,0.3453957599234096,cpu,1725643981.7208557,1725643969.6548045,13.4438258,0.134438258,cpu,1725643969.654713,1725643951.26162,20.56831995,0.0685610665,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,6ac83753c160bdec38008f91ffa1a654,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,34.1148198859709,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0015742063280783,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
6f8d41cd64f683c4dd9ca5aaadddffed,train,deckard.base.experiment.Experiment,6f8d41cd64f683c4dd9ca5aaadddffed,DDoS,cpu,6f8d41cd64f683c4dd9ca5aaadddffed,6f8d41cd64f683c4dd9ca5aaadddffed,k-Logistic,6f8d41cd64f683c4dd9ca5aaadddffed,6f8d41cd64f683c4dd9ca5aaadddffed,0.99,0.3453957599234096,cpu,1725644206.1959343,1725644194.4988687,13.05721431,0.1305721431,cpu,1725644194.498331,1725644176.5882392,20.02391146,0.0667463715333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,6f8d41cd64f683c4dd9ca5aaadddffed,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,20.337171325695437,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0036271826476714,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
729c5645dee0532e11fce29264fc3d90,train,deckard.base.experiment.Experiment,729c5645dee0532e11fce29264fc3d90,DDoS,cpu,729c5645dee0532e11fce29264fc3d90,729c5645dee0532e11fce29264fc3d90,k-Logistic,729c5645dee0532e11fce29264fc3d90,729c5645dee0532e11fce29264fc3d90,1.0,9.992007221626413e-16,cpu,1725642814.0345235,1725642802.0411766,13.38361351,0.1338361351,cpu,1725642802.0410924,1725642779.2658772,20.53606356,0.0684535452,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,300,deckard.base.files.FileConfig,data,98378d43740aeac3fb79f21036b08e7a,.pkl,ddos,729c5645dee0532e11fce29264fc3d90,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,300,Label,75.63934337784755,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0017481753987018,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
74501d77d9cc0067fdf390822438887e,train,deckard.base.experiment.Experiment,74501d77d9cc0067fdf390822438887e,DDoS,cpu,74501d77d9cc0067fdf390822438887e,74501d77d9cc0067fdf390822438887e,k-Logistic,74501d77d9cc0067fdf390822438887e,74501d77d9cc0067fdf390822438887e,0.99,0.3453957599234096,cpu,1725644024.2177143,1725644012.7524903,12.86016256,0.1286016256,cpu,1725644012.7524118,1725643994.041675,20.88667913,0.0696222637666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,74501d77d9cc0067fdf390822438887e,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,19.65333718524519,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0030014120643813,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
778cd5b11dc0e6b043eaf8cf6137db1f,train,deckard.base.experiment.Experiment,778cd5b11dc0e6b043eaf8cf6137db1f,DDoS,cpu,778cd5b11dc0e6b043eaf8cf6137db1f,778cd5b11dc0e6b043eaf8cf6137db1f,k-Logistic,778cd5b11dc0e6b043eaf8cf6137db1f,778cd5b11dc0e6b043eaf8cf6137db1f,0.99,0.3453957599234096,cpu,1725642851.833173,1725642840.0790322,13.13215366,0.1313215366,cpu,1725642840.078957,1725642822.0695384,20.13074523,0.0671024841,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,778cd5b11dc0e6b043eaf8cf6137db1f,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,25.51814682314733,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0027044448827044,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7930f2ab7442b8d680dd944303225492,train,deckard.base.experiment.Experiment,7930f2ab7442b8d680dd944303225492,DDoS,cpu,7930f2ab7442b8d680dd944303225492,7930f2ab7442b8d680dd944303225492,k-Logistic,7930f2ab7442b8d680dd944303225492,7930f2ab7442b8d680dd944303225492,0.99,0.3453957599234096,cpu,1725644281.6938405,1725644269.6261718,13.50134063,0.1350134063,cpu,1725644269.6260977,1725644251.375399,20.39121396,0.0679707132,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7930f2ab7442b8d680dd944303225492,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,8.057007604362008,,False,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0033362901394072,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7a4052c04954843c066ac62d9af67b12,train,deckard.base.experiment.Experiment,7a4052c04954843c066ac62d9af67b12,DDoS,cpu,7a4052c04954843c066ac62d9af67b12,7a4052c04954843c066ac62d9af67b12,k-Logistic,7a4052c04954843c066ac62d9af67b12,7a4052c04954843c066ac62d9af67b12,0.99,0.3453957599234096,cpu,1725644320.3087904,1725644308.2043223,13.50224781,0.1350224781,cpu,1725644308.2042484,1725644289.4395394,20.96222127,0.0698740709,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7a4052c04954843c066ac62d9af67b12,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,7.506215862704092,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0013314998020454,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7b0da27513b46399fa573992e206c1e6,train,deckard.base.experiment.Experiment,7b0da27513b46399fa573992e206c1e6,DDoS,cpu,7b0da27513b46399fa573992e206c1e6,7b0da27513b46399fa573992e206c1e6,k-Logistic,7b0da27513b46399fa573992e206c1e6,7b0da27513b46399fa573992e206c1e6,0.99,0.3453957599234096,cpu,1725642770.37843,1725642760.6508262,10.935643,0.10935643,cpu,1725642760.650754,1725642738.6205542,19.90536248,0.0663512082666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7b0da27513b46399fa573992e206c1e6,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,13.816330941807704,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.004278792101025,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7c962b48da7cb3aafb2d41f9daf375ec,train,deckard.base.experiment.Experiment,7c962b48da7cb3aafb2d41f9daf375ec,DDoS,cpu,7c962b48da7cb3aafb2d41f9daf375ec,7c962b48da7cb3aafb2d41f9daf375ec,k-Logistic,7c962b48da7cb3aafb2d41f9daf375ec,7c962b48da7cb3aafb2d41f9daf375ec,0.99,0.3453957599234096,cpu,1725644024.1431184,1725644012.4604,13.08851472,0.1308851472,cpu,1725644012.4603186,1725643994.0594378,20.59621669,0.0686540556333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7c962b48da7cb3aafb2d41f9daf375ec,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,18.384844272263184,,False,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0802325922059876,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7ddba708d2d3c036c99fa88757dd23b6,train,deckard.base.experiment.Experiment,7ddba708d2d3c036c99fa88757dd23b6,DDoS,cpu,7ddba708d2d3c036c99fa88757dd23b6,7ddba708d2d3c036c99fa88757dd23b6,k-Logistic,7ddba708d2d3c036c99fa88757dd23b6,7ddba708d2d3c036c99fa88757dd23b6,0.99,0.3453957599234096,cpu,1725643981.7413268,1725643969.6735272,13.47151761,0.1347151761,cpu,1725643969.6734517,1725643951.261775,20.6072551,0.0686908503333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7ddba708d2d3c036c99fa88757dd23b6,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,6.276429803704858,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0016426432970342,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7de909164c87c50784d34daca2a52691,train,deckard.base.experiment.Experiment,7de909164c87c50784d34daca2a52691,DDoS,cpu,7de909164c87c50784d34daca2a52691,7de909164c87c50784d34daca2a52691,k-Logistic,7de909164c87c50784d34daca2a52691,7de909164c87c50784d34daca2a52691,0.99,0.3453957599234096,cpu,1725643982.1719158,1725643970.0665417,13.52702364,0.1352702364,cpu,1725643970.066461,1725643951.2621224,20.91141229,0.0697047076333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7de909164c87c50784d34daca2a52691,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,29.102503105732897,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.290703222239661e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7ef37d21a95600ea6a72391752cdb1fe,train,deckard.base.experiment.Experiment,7ef37d21a95600ea6a72391752cdb1fe,DDoS,cpu,7ef37d21a95600ea6a72391752cdb1fe,7ef37d21a95600ea6a72391752cdb1fe,k-Logistic,7ef37d21a95600ea6a72391752cdb1fe,7ef37d21a95600ea6a72391752cdb1fe,1.0,9.992007221626413e-16,cpu,1725644355.3269217,1725644343.2913587,13.43555131,0.1343555131,cpu,1725644343.2912734,1725644325.7805068,19.63349656,0.0654449885333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,300,deckard.base.files.FileConfig,data,538b9e6cdc5006a7e7934602adccc113,.pkl,ddos,7ef37d21a95600ea6a72391752cdb1fe,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,300,Label,9.141348453659091,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0032830170337434,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
81e2c9bd060a4adf9f464482b2880c60,train,deckard.base.experiment.Experiment,81e2c9bd060a4adf9f464482b2880c60,DDoS,cpu,81e2c9bd060a4adf9f464482b2880c60,81e2c9bd060a4adf9f464482b2880c60,k-Logistic,81e2c9bd060a4adf9f464482b2880c60,81e2c9bd060a4adf9f464482b2880c60,0.99,0.3453957599234096,cpu,1725644169.602591,1725644158.2394283,12.72061993,0.1272061993,cpu,1725644158.2393484,1725644140.6718,19.57664796,0.0652554932,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,81e2c9bd060a4adf9f464482b2880c60,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,25.78586465108961,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0016123150497601,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
889bac56de471c7cce59e2c060cb11ce,train,deckard.base.experiment.Experiment,889bac56de471c7cce59e2c060cb11ce,DDoS,cpu,889bac56de471c7cce59e2c060cb11ce,889bac56de471c7cce59e2c060cb11ce,k-Logistic,889bac56de471c7cce59e2c060cb11ce,889bac56de471c7cce59e2c060cb11ce,1.0,9.992007221626413e-16,cpu,1725644057.3986187,1725644045.9983134,12.7177834,0.127177834,cpu,1725644045.9982357,1725644027.8910904,20.2482406,0.0674941353333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,300,deckard.base.files.FileConfig,data,f38e059cf121c82b757ac18a4a125b93,.pkl,ddos,889bac56de471c7cce59e2c060cb11ce,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,300,Label,36.87345176937592,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.007598821929931,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
6b1f117f64a0833c945be1643e5fc6dc,train,deckard.base.experiment.Experiment,6b1f117f64a0833c945be1643e5fc6dc,DDoS,cpu,6b1f117f64a0833c945be1643e5fc6dc,6b1f117f64a0833c945be1643e5fc6dc,k-Logistic,6b1f117f64a0833c945be1643e5fc6dc,6b1f117f64a0833c945be1643e5fc6dc,0.99,0.3453957599234096,cpu,1725644133.057402,1725644121.950986,12.37629416,0.1237629416,cpu,1725644121.9509094,1725644104.9391952,19.01314094,0.0633771364666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,6b1f117f64a0833c945be1643e5fc6dc,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,49.49769879911387,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0049171143032553,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
8ce60ab84a085af43dad26ae09218c20,train,deckard.base.experiment.Experiment,8ce60ab84a085af43dad26ae09218c20,DDoS,cpu,8ce60ab84a085af43dad26ae09218c20,8ce60ab84a085af43dad26ae09218c20,k-Logistic,8ce60ab84a085af43dad26ae09218c20,8ce60ab84a085af43dad26ae09218c20,1.0,9.992007221626413e-16,cpu,1725642813.7466805,1725642801.8936908,13.24966854,0.1324966854,cpu,1725642801.893619,1725642779.208883,20.45976237,0.0681992079,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,100,300,deckard.base.files.FileConfig,data,04d740f6ea17b54bcf45549dbfc2d889,.pkl,ddos,8ce60ab84a085af43dad26ae09218c20,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,100,300,Label,94.72672129156076,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0058658474876799,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
442094e737d23a91540010f7ac1c8dd2,train,deckard.base.experiment.Experiment,442094e737d23a91540010f7ac1c8dd2,DDoS,cpu,442094e737d23a91540010f7ac1c8dd2,442094e737d23a91540010f7ac1c8dd2,k-Logistic,442094e737d23a91540010f7ac1c8dd2,442094e737d23a91540010f7ac1c8dd2,1.0,9.992007221626413e-16,cpu,1725642772.3935049,1725642760.7892826,13.00187977,0.1300187977,cpu,1725642760.789193,1725642738.628507,20.0297102,0.0667657006666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,300,deckard.base.files.FileConfig,data,1042a7a8828607581b2b26dc5ef28991,.pkl,ddos,442094e737d23a91540010f7ac1c8dd2,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,300,Label,7.2235272908854276,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0033838684254366,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
