,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
c5c26a87548031e46158ecb1e69fde56,train,deckard.base.experiment.Experiment,c5c26a87548031e46158ecb1e69fde56,Truthseeker,cpu,c5c26a87548031e46158ecb1e69fde56,c5c26a87548031e46158ecb1e69fde56,k-KNN,c5c26a87548031e46158ecb1e69fde56,c5c26a87548031e46158ecb1e69fde56,0.5,17.26950813706987,cpu,1725627865.4610016,1725627865.0711112,0.61013078,0.0061013078,cpu,1725627865.0709918,1725627864.9043295,0.19108939,0.0095544695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,c5c26a87548031e46158ecb1e69fde56,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7de67268d7b7715cdd35701bb5bc443e,train,deckard.base.experiment.Experiment,7de67268d7b7715cdd35701bb5bc443e,Truthseeker,cpu,7de67268d7b7715cdd35701bb5bc443e,7de67268d7b7715cdd35701bb5bc443e,k-KNN,7de67268d7b7715cdd35701bb5bc443e,7de67268d7b7715cdd35701bb5bc443e,0.45,18.99651092460982,cpu,1725627875.1006718,1725627874.915814,0.19299911,0.0019299911,cpu,1725627874.9155133,1725627874.809998,0.10746217,0.0053731085,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,7de67268d7b7715cdd35701bb5bc443e,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,brute,1,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7965ecf58b7c3612970f0f7edc386358,train,deckard.base.experiment.Experiment,7965ecf58b7c3612970f0f7edc386358,Truthseeker,cpu,7965ecf58b7c3612970f0f7edc386358,7965ecf58b7c3612970f0f7edc386358,k-KNN,7965ecf58b7c3612970f0f7edc386358,7965ecf58b7c3612970f0f7edc386358,0.53,16.233408813016965,cpu,1725627890.860548,1725627890.599651,0.28610324,0.0028610324,cpu,1725627890.5992515,1725627890.4908078,0.11193157,0.0055965785,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,7965ecf58b7c3612970f0f7edc386358,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
775ee3e00646a14a98fa483c9d59c88a,train,deckard.base.experiment.Experiment,775ee3e00646a14a98fa483c9d59c88a,Truthseeker,cpu,775ee3e00646a14a98fa483c9d59c88a,775ee3e00646a14a98fa483c9d59c88a,k-KNN,775ee3e00646a14a98fa483c9d59c88a,775ee3e00646a14a98fa483c9d59c88a,0.52,16.57886854073479,cpu,1725627875.1078644,1725627874.9205198,0.20092889,0.0020092889,cpu,1725627874.920092,1725627874.8192987,0.10122408,0.005061204,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,775ee3e00646a14a98fa483c9d59c88a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
485758fb0c51a1410d2de7bd32d57359,train,deckard.base.experiment.Experiment,485758fb0c51a1410d2de7bd32d57359,Truthseeker,cpu,485758fb0c51a1410d2de7bd32d57359,485758fb0c51a1410d2de7bd32d57359,k-KNN,485758fb0c51a1410d2de7bd32d57359,485758fb0c51a1410d2de7bd32d57359,0.47,18.30585533632613,cpu,1725627882.010054,1725627881.6919374,0.3569458,0.003569458,cpu,1725627881.691632,1725627881.541036,0.16422292,0.008211146,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,485758fb0c51a1410d2de7bd32d57359,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,brute,1,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
47e015b2248b307ea1587371040f2648,train,deckard.base.experiment.Experiment,47e015b2248b307ea1587371040f2648,Truthseeker,cpu,47e015b2248b307ea1587371040f2648,47e015b2248b307ea1587371040f2648,k-KNN,47e015b2248b307ea1587371040f2648,47e015b2248b307ea1587371040f2648,0.52,16.578868540734792,cpu,1725627890.7910297,1725627890.6007576,0.20384722,0.0020384722,cpu,1725627890.6004088,1725627890.49744,0.10599691,0.0052998455,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,47e015b2248b307ea1587371040f2648,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,3,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
42f6438b12ea41ac44e4868245c451d8,train,deckard.base.experiment.Experiment,42f6438b12ea41ac44e4868245c451d8,Truthseeker,cpu,42f6438b12ea41ac44e4868245c451d8,42f6438b12ea41ac44e4868245c451d8,k-KNN,42f6438b12ea41ac44e4868245c451d8,42f6438b12ea41ac44e4868245c451d8,0.48,17.960531540171445,cpu,1725627928.9909215,1725627926.0267715,3.02839887,0.0302839887,cpu,1725627926.0266385,1725627925.6660514,0.35808377,0.0179041885,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,42f6438b12ea41ac44e4868245c451d8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
418cd69d255a26a0b513abbbd14e2904,train,deckard.base.experiment.Experiment,418cd69d255a26a0b513abbbd14e2904,Truthseeker,cpu,418cd69d255a26a0b513abbbd14e2904,418cd69d255a26a0b513abbbd14e2904,k-KNN,418cd69d255a26a0b513abbbd14e2904,418cd69d255a26a0b513abbbd14e2904,0.49,17.614831933224565,cpu,1725627828.0088625,1725627827.7877629,0.23862913,0.0023862913,cpu,1725627827.7876415,1725627827.71762,0.07245567,0.0036227835,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,418cd69d255a26a0b513abbbd14e2904,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
414313fd562a5b0a89bb003063d08611,train,deckard.base.experiment.Experiment,414313fd562a5b0a89bb003063d08611,Truthseeker,cpu,414313fd562a5b0a89bb003063d08611,414313fd562a5b0a89bb003063d08611,k-KNN,414313fd562a5b0a89bb003063d08611,414313fd562a5b0a89bb003063d08611,0.47,18.30583934437753,cpu,1725627858.8100471,1725627856.482743,2.37706009,0.0237706009,cpu,1725627856.4826248,1725627856.201637,0.27656162,0.013828081,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,414313fd562a5b0a89bb003063d08611,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
405f98f5fbfe0108bababcbf29f9492e,train,deckard.base.experiment.Experiment,405f98f5fbfe0108bababcbf29f9492e,Truthseeker,cpu,405f98f5fbfe0108bababcbf29f9492e,405f98f5fbfe0108bababcbf29f9492e,k-KNN,405f98f5fbfe0108bababcbf29f9492e,405f98f5fbfe0108bababcbf29f9492e,0.51,16.924032417403442,cpu,1725627847.3847437,1725627847.0277147,0.41914562,0.0041914562,cpu,1725627847.027424,1725627846.878599,0.1622232,0.00811116,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,405f98f5fbfe0108bababcbf29f9492e,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,11,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
3fdb8084b023df40e1f37fb89ba8d949,train,deckard.base.experiment.Experiment,3fdb8084b023df40e1f37fb89ba8d949,Truthseeker,cpu,3fdb8084b023df40e1f37fb89ba8d949,3fdb8084b023df40e1f37fb89ba8d949,k-KNN,3fdb8084b023df40e1f37fb89ba8d949,3fdb8084b023df40e1f37fb89ba8d949,0.38,21.414305231996583,cpu,1725627821.66033,1725627818.757572,3.2505056,0.032505056,cpu,1725627818.7574267,1725627818.2570865,0.53520735,0.0267603675,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,3fdb8084b023df40e1f37fb89ba8d949,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,11,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
39c4c2d8c6f9aa628bbba49340327ef5,train,deckard.base.experiment.Experiment,39c4c2d8c6f9aa628bbba49340327ef5,Truthseeker,cpu,39c4c2d8c6f9aa628bbba49340327ef5,39c4c2d8c6f9aa628bbba49340327ef5,k-KNN,39c4c2d8c6f9aa628bbba49340327ef5,39c4c2d8c6f9aa628bbba49340327ef5,0.45,18.996534912532724,cpu,1725627801.0640595,1725627800.7380517,0.374583,0.00374583,cpu,1725627800.737945,1725627800.594771,0.15699772,0.007849886,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,39c4c2d8c6f9aa628bbba49340327ef5,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,5,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
36f3e48871422a32ebeb0f85a650d878,train,deckard.base.experiment.Experiment,36f3e48871422a32ebeb0f85a650d878,Truthseeker,cpu,36f3e48871422a32ebeb0f85a650d878,36f3e48871422a32ebeb0f85a650d878,k-KNN,36f3e48871422a32ebeb0f85a650d878,36f3e48871422a32ebeb0f85a650d878,0.51,16.924240312735293,cpu,1725627936.0742507,1725627935.8777478,0.21251281,0.0021251281,cpu,1725627935.877456,1725627935.78083,0.09407939,0.0047039695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,36f3e48871422a32ebeb0f85a650d878,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,5,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
368d52bcdbf6952c0b71043638253ac6,train,deckard.base.experiment.Experiment,368d52bcdbf6952c0b71043638253ac6,Truthseeker,cpu,368d52bcdbf6952c0b71043638253ac6,368d52bcdbf6952c0b71043638253ac6,k-KNN,368d52bcdbf6952c0b71043638253ac6,368d52bcdbf6952c0b71043638253ac6,0.4,20.72351371214977,cpu,1725627856.549806,1725627856.3649745,0.19535641,0.0019535641,cpu,1725627856.3648603,1725627856.2850344,0.08109162,0.004054581,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,368d52bcdbf6952c0b71043638253ac6,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
35554395207eafd982bd272833ebaa53,train,deckard.base.experiment.Experiment,35554395207eafd982bd272833ebaa53,Truthseeker,cpu,35554395207eafd982bd272833ebaa53,35554395207eafd982bd272833ebaa53,k-KNN,35554395207eafd982bd272833ebaa53,35554395207eafd982bd272833ebaa53,0.62,13.12476701396327,cpu,1725627926.0721967,1725627925.8585446,0.23085023,0.0023085023,cpu,1725627925.8582008,1725627925.771615,0.08938769,0.0044693845,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,35554395207eafd982bd272833ebaa53,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,7,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
48c4d0045e53517cd166e6990a427ce8,train,deckard.base.experiment.Experiment,48c4d0045e53517cd166e6990a427ce8,Truthseeker,cpu,48c4d0045e53517cd166e6990a427ce8,48c4d0045e53517cd166e6990a427ce8,k-KNN,48c4d0045e53517cd166e6990a427ce8,48c4d0045e53517cd166e6990a427ce8,0.5,17.269612084735794,cpu,1725627897.515642,1725627897.3224514,0.20138517,0.0020138517,cpu,1725627897.3223283,1725627897.217184,0.10765058,0.005382529,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,48c4d0045e53517cd166e6990a427ce8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,11,1,Jaro,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
2b4a97d1a44649ff37308e7de17f3374,train,deckard.base.experiment.Experiment,2b4a97d1a44649ff37308e7de17f3374,Truthseeker,cpu,2b4a97d1a44649ff37308e7de17f3374,2b4a97d1a44649ff37308e7de17f3374,k-KNN,2b4a97d1a44649ff37308e7de17f3374,2b4a97d1a44649ff37308e7de17f3374,0.52,16.578932508529206,cpu,1725627919.5940433,1725627916.4469335,3.20121857,0.0320121857,cpu,1725627916.446818,1725627916.017508,0.42744155,0.0213720775,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,2b4a97d1a44649ff37308e7de17f3374,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
29f1bc86392c58f55ffd5342d4201ee6,train,deckard.base.experiment.Experiment,29f1bc86392c58f55ffd5342d4201ee6,Truthseeker,cpu,29f1bc86392c58f55ffd5342d4201ee6,29f1bc86392c58f55ffd5342d4201ee6,k-KNN,29f1bc86392c58f55ffd5342d4201ee6,29f1bc86392c58f55ffd5342d4201ee6,0.37,21.75966101204849,cpu,1725627856.7694645,1725627856.3639078,0.61540171,0.0061540171,cpu,1725627856.3637683,1725627856.2023485,0.18396571,0.0091982855,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,29f1bc86392c58f55ffd5342d4201ee6,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,3,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
28717d9e8c3e218c89d958e24188142c,train,deckard.base.experiment.Experiment,28717d9e8c3e218c89d958e24188142c,Truthseeker,cpu,28717d9e8c3e218c89d958e24188142c,28717d9e8c3e218c89d958e24188142c,k-KNN,28717d9e8c3e218c89d958e24188142c,28717d9e8c3e218c89d958e24188142c,0.49,17.615103796350827,cpu,1725627800.9063714,1725627800.721714,0.19706484,0.0019706484,cpu,1725627800.721587,1725627800.650602,0.0724603,0.003623015,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,28717d9e8c3e218c89d958e24188142c,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,11,1,Ratio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
2398dc5ac1aac8769a3d705a5e027034,train,deckard.base.experiment.Experiment,2398dc5ac1aac8769a3d705a5e027034,Truthseeker,cpu,2398dc5ac1aac8769a3d705a5e027034,2398dc5ac1aac8769a3d705a5e027034,k-KNN,2398dc5ac1aac8769a3d705a5e027034,2398dc5ac1aac8769a3d705a5e027034,0.54,15.887973073222048,cpu,1725627926.416781,1725627926.0034592,0.5047997,0.005047997,cpu,1725627926.0033057,1725627925.8220346,0.18745397,0.0093726985,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,2398dc5ac1aac8769a3d705a5e027034,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
20a3219fc44ef336c0b9f03de14fceb5,train,deckard.base.experiment.Experiment,20a3219fc44ef336c0b9f03de14fceb5,Truthseeker,cpu,20a3219fc44ef336c0b9f03de14fceb5,20a3219fc44ef336c0b9f03de14fceb5,k-KNN,20a3219fc44ef336c0b9f03de14fceb5,20a3219fc44ef336c0b9f03de14fceb5,0.49,17.61491988894188,cpu,1725627837.8745754,1725627837.5460863,0.36983747,0.0036983747,cpu,1725627837.5459738,1725627837.3871078,0.17424771,0.0087123855,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,20a3219fc44ef336c0b9f03de14fceb5,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,7,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1fe64e0c1f8b19b949e1f402cde99a4b,train,deckard.base.experiment.Experiment,1fe64e0c1f8b19b949e1f402cde99a4b,Truthseeker,cpu,1fe64e0c1f8b19b949e1f402cde99a4b,1fe64e0c1f8b19b949e1f402cde99a4b,k-KNN,1fe64e0c1f8b19b949e1f402cde99a4b,1fe64e0c1f8b19b949e1f402cde99a4b,0.49,17.615095800376526,cpu,1725627897.4625683,1725627897.2767036,0.19824004,0.0019824004,cpu,1725627897.276381,1725627897.188339,0.09150333,0.0045751665,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,1fe64e0c1f8b19b949e1f402cde99a4b,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,7,1,Jaro,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1fc0fe1c1f7608c21f4211095fe1f119,train,deckard.base.experiment.Experiment,1fc0fe1c1f7608c21f4211095fe1f119,Truthseeker,cpu,1fc0fe1c1f7608c21f4211095fe1f119,1fc0fe1c1f7608c21f4211095fe1f119,k-KNN,1fc0fe1c1f7608c21f4211095fe1f119,1fc0fe1c1f7608c21f4211095fe1f119,0.49,17.615095800376526,cpu,1725627828.0986085,1725627827.9015164,0.21099953,0.0021099953,cpu,1725627827.9011798,1725627827.8195522,0.07901231,0.0039506155,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,1fc0fe1c1f7608c21f4211095fe1f119,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,3,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1970fcecc22275f2f7c16bbeb81734a7,train,deckard.base.experiment.Experiment,1970fcecc22275f2f7c16bbeb81734a7,Truthseeker,cpu,1970fcecc22275f2f7c16bbeb81734a7,1970fcecc22275f2f7c16bbeb81734a7,k-KNN,1970fcecc22275f2f7c16bbeb81734a7,1970fcecc22275f2f7c16bbeb81734a7,0.48,17.960531540171445,cpu,1725627828.1376686,1725627827.9471903,0.21437681,0.0021437681,cpu,1725627827.9469302,1725627827.8735085,0.07593369,0.0037966845,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,1970fcecc22275f2f7c16bbeb81734a7,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,7,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
