,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
853cd791ea84ab80f685aeda9273fd84,train,deckard.base.experiment.Experiment,853cd791ea84ab80f685aeda9273fd84,KDD NSL,cpu,853cd791ea84ab80f685aeda9273fd84,853cd791ea84ab80f685aeda9273fd84,k-Logistic,853cd791ea84ab80f685aeda9273fd84,853cd791ea84ab80f685aeda9273fd84,0.98,0.6907795258853656,cpu,1725846704.6882832,1725846593.30569,107.43493498,0.26858733745,cpu,1725846593.3053515,1725846516.0780778,75.98918277,0.15197836554,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,853cd791ea84ab80f685aeda9273fd84,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,108.1767891928532,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001994789103906,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
980a451660b7a1a942cef21fa15723ed,train,deckard.base.experiment.Experiment,980a451660b7a1a942cef21fa15723ed,KDD NSL,cpu,980a451660b7a1a942cef21fa15723ed,980a451660b7a1a942cef21fa15723ed,k-Logistic,980a451660b7a1a942cef21fa15723ed,980a451660b7a1a942cef21fa15723ed,0.98,0.6907795258853656,cpu,1725847525.1413217,1725847412.027603,109.12456154,0.27281140385,cpu,1725847412.0272696,1725847331.1348555,75.68400999,0.15136801998,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,980a451660b7a1a942cef21fa15723ed,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,178.35278918095818,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001787921464434,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
81fbf540f981614e02d564e2edd9a86e,train,deckard.base.experiment.Experiment,81fbf540f981614e02d564e2edd9a86e,KDD NSL,cpu,81fbf540f981614e02d564e2edd9a86e,81fbf540f981614e02d564e2edd9a86e,k-Logistic,81fbf540f981614e02d564e2edd9a86e,81fbf540f981614e02d564e2edd9a86e,0.98,0.6907795258853656,cpu,1725847321.9342167,1725847206.573646,111.78999459,0.279474986475,cpu,1725847206.5733151,1725847129.4871154,76.0260378,0.1520520756,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,81fbf540f981614e02d564e2edd9a86e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,108.20801800885584,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000218432043172,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b0f7d82598c2d5a8f69f726f62f766dc,train,deckard.base.experiment.Experiment,b0f7d82598c2d5a8f69f726f62f766dc,KDD NSL,cpu,b0f7d82598c2d5a8f69f726f62f766dc,b0f7d82598c2d5a8f69f726f62f766dc,k-Logistic,b0f7d82598c2d5a8f69f726f62f766dc,b0f7d82598c2d5a8f69f726f62f766dc,0.98,0.6907795258853656,cpu,1725847524.788408,1725847410.7423077,110.33648684,0.2758412171,cpu,1725847410.7420046,1725847331.1310985,74.39932071,0.14879864142,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,b0f7d82598c2d5a8f69f726f62f766dc,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,156.38828312432486,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001891392856963,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b31b25a6dbf9c5a29efaf09a4fbcb23e,train,deckard.base.experiment.Experiment,b31b25a6dbf9c5a29efaf09a4fbcb23e,KDD NSL,cpu,b31b25a6dbf9c5a29efaf09a4fbcb23e,b31b25a6dbf9c5a29efaf09a4fbcb23e,k-Logistic,b31b25a6dbf9c5a29efaf09a4fbcb23e,b31b25a6dbf9c5a29efaf09a4fbcb23e,0.9875,0.43173670392996,cpu,1725845418.2956388,1725845287.2834375,124.81926926,0.31204817315,cpu,1725845287.2821558,1725845207.4123476,79.79536812,0.15959073624,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,b31b25a6dbf9c5a29efaf09a4fbcb23e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,473.5561659745382,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000119276809823,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f032a52cd6d039a04f5999d83b949a11,train,deckard.base.experiment.Experiment,f032a52cd6d039a04f5999d83b949a11,KDD NSL,cpu,f032a52cd6d039a04f5999d83b949a11,f032a52cd6d039a04f5999d83b949a11,k-Logistic,f032a52cd6d039a04f5999d83b949a11,f032a52cd6d039a04f5999d83b949a11,0.98,0.6907795258853656,cpu,1725846508.5724258,1725846392.043941,112.57284593,0.281432114825,cpu,1725846392.0435057,1725846311.18496,75.72853608,0.15145707216,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,f032a52cd6d039a04f5999d83b949a11,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,91.41777269936463,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001964152411085,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ef0424fbead99a6d1a9129bca80d94ee,train,deckard.base.experiment.Experiment,ef0424fbead99a6d1a9129bca80d94ee,KDD NSL,cpu,ef0424fbead99a6d1a9129bca80d94ee,ef0424fbead99a6d1a9129bca80d94ee,k-Logistic,ef0424fbead99a6d1a9129bca80d94ee,ef0424fbead99a6d1a9129bca80d94ee,0.98,0.6907795258853656,cpu,1725845840.350304,1725845725.4530082,110.63549049,0.276588726225,cpu,1725845725.452636,1725845644.4472823,75.61712288,0.15123424576,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,ef0424fbead99a6d1a9129bca80d94ee,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,116.59619109822737,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001809602989002,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ed4879d23c1e5f27bccc42b97f9530a9,train,deckard.base.experiment.Experiment,ed4879d23c1e5f27bccc42b97f9530a9,KDD NSL,cpu,ed4879d23c1e5f27bccc42b97f9530a9,ed4879d23c1e5f27bccc42b97f9530a9,k-Logistic,ed4879d23c1e5f27bccc42b97f9530a9,ed4879d23c1e5f27bccc42b97f9530a9,0.9725,0.9498243468343466,cpu,1725844348.2807376,1725844229.3540158,116.39811103,0.290995277575,cpu,1725844229.3524098,1725844144.5135174,80.51923277,0.16103846554,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,ed4879d23c1e5f27bccc42b97f9530a9,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,481.2015292776413,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000104772284102,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ebbad235e8e341051773fc85465ef85e,train,deckard.base.experiment.Experiment,ebbad235e8e341051773fc85465ef85e,KDD NSL,cpu,ebbad235e8e341051773fc85465ef85e,ebbad235e8e341051773fc85465ef85e,k-Logistic,ebbad235e8e341051773fc85465ef85e,ebbad235e8e341051773fc85465ef85e,0.98,0.6907795258853656,cpu,1725845627.9471705,1725845506.4846857,118.09010869,0.295225271725,cpu,1725845506.484399,1725845425.2988365,80.33921695,0.1606784339,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,ebbad235e8e341051773fc85465ef85e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,878.5129507948742,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001910658933166,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ebb2959785ed31bd1396d2fcd941696f,train,deckard.base.experiment.Experiment,ebb2959785ed31bd1396d2fcd941696f,KDD NSL,cpu,ebb2959785ed31bd1396d2fcd941696f,ebb2959785ed31bd1396d2fcd941696f,k-Logistic,ebb2959785ed31bd1396d2fcd941696f,ebb2959785ed31bd1396d2fcd941696f,0.9725,0.9498243468343466,cpu,1725844782.9465804,1725844657.6758082,123.18028038,0.30795070095,cpu,1725844657.675445,1725844572.970411,80.41089346,0.16082178692,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,ebb2959785ed31bd1396d2fcd941696f,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,441.3542181674004,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.853067721771578e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
eafaa393da2acca8bc5c08ec52527dea,train,deckard.base.experiment.Experiment,eafaa393da2acca8bc5c08ec52527dea,KDD NSL,cpu,eafaa393da2acca8bc5c08ec52527dea,eafaa393da2acca8bc5c08ec52527dea,k-Logistic,eafaa393da2acca8bc5c08ec52527dea,eafaa393da2acca8bc5c08ec52527dea,0.98,0.6907795258853656,cpu,1725846917.577198,1725846801.525625,111.81825471,0.279545636775,cpu,1725846801.5251362,1725846721.0896554,74.95001492,0.14990002984,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,eafaa393da2acca8bc5c08ec52527dea,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,146.94297899405976,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000279372710691,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
eab9c1d932594c992fa7849759455dfb,train,deckard.base.experiment.Experiment,eab9c1d932594c992fa7849759455dfb,KDD NSL,cpu,eab9c1d932594c992fa7849759455dfb,eab9c1d932594c992fa7849759455dfb,k-Logistic,eab9c1d932594c992fa7849759455dfb,eab9c1d932594c992fa7849759455dfb,0.98,0.6907795258853656,cpu,1725847320.501319,1725847204.8170424,112.13733922,0.28034334805,cpu,1725847204.8167293,1725847129.628116,74.09082647,0.14818165294,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,eab9c1d932594c992fa7849759455dfb,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,98.87876544252455,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002230032935884,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
eaa833480696c324a17b5e459e3f5f5d,train,deckard.base.experiment.Experiment,eaa833480696c324a17b5e459e3f5f5d,KDD NSL,cpu,eaa833480696c324a17b5e459e3f5f5d,eaa833480696c324a17b5e459e3f5f5d,k-Logistic,eaa833480696c324a17b5e459e3f5f5d,eaa833480696c324a17b5e459e3f5f5d,0.98,0.6907795258853656,cpu,1725847320.3332613,1725847206.7392666,109.81760531,0.274544013275,cpu,1725847206.738969,1725847129.46444,76.34222221,0.15268444442,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,eaa833480696c324a17b5e459e3f5f5d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,116.41834128089135,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001682754721876,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e9a049e25676f610e376025a1fc84e1d,train,deckard.base.experiment.Experiment,e9a049e25676f610e376025a1fc84e1d,KDD NSL,cpu,e9a049e25676f610e376025a1fc84e1d,e9a049e25676f610e376025a1fc84e1d,k-Logistic,e9a049e25676f610e376025a1fc84e1d,e9a049e25676f610e376025a1fc84e1d,0.98,0.6907795258853656,cpu,1725846921.8808298,1725846805.746056,111.91324762,0.27978311905,cpu,1725846805.7457843,1725846722.9771433,77.41421915,0.1548284383,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,e9a049e25676f610e376025a1fc84e1d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,89.20764908631159,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002659198947962,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e5eca89e48539836a06275459c0ded5a,train,deckard.base.experiment.Experiment,e5eca89e48539836a06275459c0ded5a,KDD NSL,cpu,e5eca89e48539836a06275459c0ded5a,e5eca89e48539836a06275459c0ded5a,k-Logistic,e5eca89e48539836a06275459c0ded5a,e5eca89e48539836a06275459c0ded5a,0.8675,4.576415858235723,cpu,1725844356.933562,1725844230.7190635,120.01586509,0.300039662725,cpu,1725844230.7184398,1725844144.5488553,79.52908617,0.15905817234,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,e5eca89e48539836a06275459c0ded5a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,289.2573126618613,balanced,False,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001006885929944,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d998ce983e046d2fe9d48d358a7191b8,train,deckard.base.experiment.Experiment,d998ce983e046d2fe9d48d358a7191b8,KDD NSL,cpu,d998ce983e046d2fe9d48d358a7191b8,d998ce983e046d2fe9d48d358a7191b8,k-Logistic,d998ce983e046d2fe9d48d358a7191b8,d998ce983e046d2fe9d48d358a7191b8,0.98,0.6907795258853656,cpu,1725845840.211048,1725845726.7148497,109.49807612,0.2737451903,cpu,1725845726.7144058,1725845644.467029,76.84345541,0.15368691082,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,d998ce983e046d2fe9d48d358a7191b8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,882.2933884539101,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001568717383474,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d9150ec789908b7f4ad870e77d65dea0,train,deckard.base.experiment.Experiment,d9150ec789908b7f4ad870e77d65dea0,KDD NSL,cpu,d9150ec789908b7f4ad870e77d65dea0,d9150ec789908b7f4ad870e77d65dea0,k-Logistic,d9150ec789908b7f4ad870e77d65dea0,d9150ec789908b7f4ad870e77d65dea0,0.9725,0.9498243468343466,cpu,1725845197.5520828,1725845076.9293976,118.40510639,0.296012765975,cpu,1725845076.9289312,1725844995.9538867,76.43315117,0.15286630234,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,d9150ec789908b7f4ad870e77d65dea0,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,179.04552774256666,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.111837818199805e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d70e7713a14cd96985b932358cc81312,train,deckard.base.experiment.Experiment,d70e7713a14cd96985b932358cc81312,KDD NSL,cpu,d70e7713a14cd96985b932358cc81312,d70e7713a14cd96985b932358cc81312,k-Logistic,d70e7713a14cd96985b932358cc81312,d70e7713a14cd96985b932358cc81312,0.9425,1.9860136255981484,cpu,1725844989.2622514,1725844869.4135237,113.44219063,0.283605476575,cpu,1725844869.4132311,1725844789.8865972,76.94578766,0.15389157532,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,500,deckard.base.files.FileConfig,data,764b5ce99ca6113c860fb530e4240dd9,.pkl,kdd_nsl,d70e7713a14cd96985b932358cc81312,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,500,label,305.30458409726646,balanced,False,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001535415450497,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b13d21481b7e89f2e92600312c512e88,train,deckard.base.experiment.Experiment,b13d21481b7e89f2e92600312c512e88,KDD NSL,cpu,b13d21481b7e89f2e92600312c512e88,b13d21481b7e89f2e92600312c512e88,k-Logistic,b13d21481b7e89f2e92600312c512e88,b13d21481b7e89f2e92600312c512e88,0.9875,0.43173670392996,cpu,1725845848.761556,1725845728.9543848,117.24210119,0.293105252975,cpu,1725845728.9539535,1725845644.4441547,79.90055239,0.15980110478,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,b13d21481b7e89f2e92600312c512e88,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,170.63392519784628,,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002191180731667,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d6ece8594d158f0024ee80e309267592,train,deckard.base.experiment.Experiment,d6ece8594d158f0024ee80e309267592,KDD NSL,cpu,d6ece8594d158f0024ee80e309267592,d6ece8594d158f0024ee80e309267592,k-Logistic,d6ece8594d158f0024ee80e309267592,d6ece8594d158f0024ee80e309267592,0.9725,0.9498243468343466,cpu,1725844779.9157543,1725844656.1220715,121.32389111,0.303309727775,cpu,1725844656.121615,1725844573.007789,78.59215116,0.15718430232,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,d6ece8594d158f0024ee80e309267592,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,774.9497316870879,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.274292045054668e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d33410c9f27e619639cafb6082770962,train,deckard.base.experiment.Experiment,d33410c9f27e619639cafb6082770962,KDD NSL,cpu,d33410c9f27e619639cafb6082770962,d33410c9f27e619639cafb6082770962,k-Logistic,d33410c9f27e619639cafb6082770962,d33410c9f27e619639cafb6082770962,0.97,1.0361692888280478,cpu,1725844568.1017964,1725844445.5998433,127.86533965,0.319663349125,cpu,1725844445.599598,1725844364.299325,86.04311744,0.17208623488,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,d33410c9f27e619639cafb6082770962,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,171.6643161840585,balanced,False,1,1000,BZ2,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001389519300247,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d26dca1818caf98921b70b851127eec7,train,deckard.base.experiment.Experiment,d26dca1818caf98921b70b851127eec7,KDD NSL,cpu,d26dca1818caf98921b70b851127eec7,d26dca1818caf98921b70b851127eec7,k-Logistic,d26dca1818caf98921b70b851127eec7,d26dca1818caf98921b70b851127eec7,0.98,0.6907795258853656,cpu,1725847324.416423,1725847207.1999478,113.95837933,0.284895948325,cpu,1725847207.1996696,1725847129.4765112,77.09192489,0.15418384978,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,d26dca1818caf98921b70b851127eec7,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,89.432127050972,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001981219430657,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
