,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
bc9ca6f799449aac8ae6874a19cf60d9,train,deckard.base.experiment.Experiment,bc9ca6f799449aac8ae6874a19cf60d9,KDD NSL,cpu,bc9ca6f799449aac8ae6874a19cf60d9,bc9ca6f799449aac8ae6874a19cf60d9,k-KNN,bc9ca6f799449aac8ae6874a19cf60d9,bc9ca6f799449aac8ae6874a19cf60d9,0.94,2.0723565685982743,cpu,1725763164.1615033,1725763145.92241,19.03642777,0.047591069425,cpu,1725763145.9222686,1725763143.597403,2.39682881,0.0239682881,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,bc9ca6f799449aac8ae6874a19cf60d9,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d486713a72aeecc2a66771e0d0a2cfae,train,deckard.base.experiment.Experiment,d486713a72aeecc2a66771e0d0a2cfae,KDD NSL,cpu,d486713a72aeecc2a66771e0d0a2cfae,d486713a72aeecc2a66771e0d0a2cfae,k-KNN,d486713a72aeecc2a66771e0d0a2cfae,d486713a72aeecc2a66771e0d0a2cfae,0.945,1.8996526916558436,cpu,1725763220.8275044,1725763198.387595,23.68282007,0.059207050175,cpu,1725763198.3874934,1725763195.4912827,3.06620435,0.0306620435,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,100,deckard.base.files.FileConfig,data,0b7107dee215b7089e95174372ff37d2,.pkl,kdd_nsl,d486713a72aeecc2a66771e0d0a2cfae,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,100,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e24fb324927350af3149c1738e1821aa,train,deckard.base.experiment.Experiment,e24fb324927350af3149c1738e1821aa,KDD NSL,cpu,e24fb324927350af3149c1738e1821aa,e24fb324927350af3149c1738e1821aa,k-KNN,e24fb324927350af3149c1738e1821aa,e24fb324927350af3149c1738e1821aa,0.955,1.5542489357581326,cpu,1725763118.1726274,1725763094.054464,25.28403972,0.0632100993,cpu,1725763094.0543275,1725763091.0844934,3.1149526,0.031149526,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,100,deckard.base.files.FileConfig,data,0b7107dee215b7089e95174372ff37d2,.pkl,kdd_nsl,e24fb324927350af3149c1738e1821aa,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,100,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
02b7eab5134d8c4adf39c14a823d71ff,train,deckard.base.experiment.Experiment,02b7eab5134d8c4adf39c14a823d71ff,KDD NSL,cpu,02b7eab5134d8c4adf39c14a823d71ff,02b7eab5134d8c4adf39c14a823d71ff,k-KNN,02b7eab5134d8c4adf39c14a823d71ff,02b7eab5134d8c4adf39c14a823d71ff,0.87,4.490072915235597,cpu,1725755909.721841,1725755904.5126228,5.82892243,0.014572306075,cpu,1725755904.5124764,1725755904.2601876,0.26653434,0.013326717,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,20,deckard.base.files.FileConfig,data,291e0b7c90e41735d8a324462687c066,.pkl,kdd_nsl,02b7eab5134d8c4adf39c14a823d71ff,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,20,label,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
38a2b3e9eb1e70ef35ec39a0cf800f5b,train,deckard.base.experiment.Experiment,38a2b3e9eb1e70ef35ec39a0cf800f5b,KDD NSL,cpu,38a2b3e9eb1e70ef35ec39a0cf800f5b,38a2b3e9eb1e70ef35ec39a0cf800f5b,k-KNN,38a2b3e9eb1e70ef35ec39a0cf800f5b,38a2b3e9eb1e70ef35ec39a0cf800f5b,0.8975,3.5402885482727617,cpu,1725756016.9040322,1725756012.1097054,5.07524619,0.012688115475,cpu,1725756012.1095629,1725756011.8871453,0.22997282,0.011498641,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,38a2b3e9eb1e70ef35ec39a0cf800f5b,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0469943f766d2235497b665a0d3f1502,train,deckard.base.experiment.Experiment,0469943f766d2235497b665a0d3f1502,KDD NSL,cpu,0469943f766d2235497b665a0d3f1502,0469943f766d2235497b665a0d3f1502,k-KNN,0469943f766d2235497b665a0d3f1502,0469943f766d2235497b665a0d3f1502,0.3525,22.3641895486382,cpu,1725756049.244771,1725756045.1685622,4.14693111,0.010367327775,cpu,1725756045.1682658,1725756045.003424,0.16315233,0.0081576165,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,0469943f766d2235497b665a0d3f1502,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0c62419d6dc6a85ee41d89cf49be2d70,train,deckard.base.experiment.Experiment,0c62419d6dc6a85ee41d89cf49be2d70,KDD NSL,cpu,0c62419d6dc6a85ee41d89cf49be2d70,0c62419d6dc6a85ee41d89cf49be2d70,k-KNN,0c62419d6dc6a85ee41d89cf49be2d70,0c62419d6dc6a85ee41d89cf49be2d70,0.9175,2.84946304553516,cpu,1725755875.007577,1725755870.5579357,4.63395247,0.011584881175,cpu,1725755870.5578218,1725755870.3347237,0.23621252,0.011810626,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,20,deckard.base.files.FileConfig,data,da0b1cc778f24308421edd6293051ec0,.pkl,kdd_nsl,0c62419d6dc6a85ee41d89cf49be2d70,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,20,label,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0f3572a22d18b0e8845dcd4eb13e2b86,train,deckard.base.experiment.Experiment,0f3572a22d18b0e8845dcd4eb13e2b86,KDD NSL,cpu,0f3572a22d18b0e8845dcd4eb13e2b86,0f3572a22d18b0e8845dcd4eb13e2b86,k-KNN,0f3572a22d18b0e8845dcd4eb13e2b86,0f3572a22d18b0e8845dcd4eb13e2b86,0.7725,7.857635597636596,cpu,1725755909.0167086,1725755904.4563634,4.66807016,0.0116701754,cpu,1725755904.4560869,1725755904.286027,0.17344402,0.008672201,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,20,deckard.base.files.FileConfig,data,2d7a6be887dabd732efec4be21302a40,.pkl,kdd_nsl,0f3572a22d18b0e8845dcd4eb13e2b86,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,20,label,brute,11,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0fe0bac508cb5993cffbf0f70eaaf2a8,train,deckard.base.experiment.Experiment,0fe0bac508cb5993cffbf0f70eaaf2a8,KDD NSL,cpu,0fe0bac508cb5993cffbf0f70eaaf2a8,0fe0bac508cb5993cffbf0f70eaaf2a8,k-KNN,0fe0bac508cb5993cffbf0f70eaaf2a8,0fe0bac508cb5993cffbf0f70eaaf2a8,0.1725,28.58117929469,cpu,1725756071.7772715,1725756061.9546578,10.04594894,0.02511487235,cpu,1725756061.9545338,1725756061.566041,0.38391332,0.019195666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,20,deckard.base.files.FileConfig,data,7b4f63311231ea52cc55858dddd898ef,.pkl,kdd_nsl,0fe0bac508cb5993cffbf0f70eaaf2a8,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,20,label,brute,1,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1058d96e46e5fb0cbf8b974564b2c444,train,deckard.base.experiment.Experiment,1058d96e46e5fb0cbf8b974564b2c444,KDD NSL,cpu,1058d96e46e5fb0cbf8b974564b2c444,1058d96e46e5fb0cbf8b974564b2c444,k-KNN,1058d96e46e5fb0cbf8b974564b2c444,1058d96e46e5fb0cbf8b974564b2c444,0.185,28.149496563586577,cpu,1725755908.6389515,1725755904.449041,4.25997681,0.010649942025,cpu,1725755904.4487529,1725755904.2723992,0.17284257,0.0086421285,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,1058d96e46e5fb0cbf8b974564b2c444,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
12908420fc8badb04277ea904305e4f3,train,deckard.base.experiment.Experiment,12908420fc8badb04277ea904305e4f3,KDD NSL,cpu,12908420fc8badb04277ea904305e4f3,12908420fc8badb04277ea904305e4f3,k-KNN,12908420fc8badb04277ea904305e4f3,12908420fc8badb04277ea904305e4f3,0.8225,6.130686782923185,cpu,1725756066.1805842,1725756061.7803757,4.50495695,0.011262392375,cpu,1725756061.7800937,1725756061.5660052,0.20910026,0.010455013,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,12908420fc8badb04277ea904305e4f3,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,3,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
14fe46077838facfec25ea5c19e7a582,train,deckard.base.experiment.Experiment,14fe46077838facfec25ea5c19e7a582,KDD NSL,cpu,14fe46077838facfec25ea5c19e7a582,14fe46077838facfec25ea5c19e7a582,k-KNN,14fe46077838facfec25ea5c19e7a582,14fe46077838facfec25ea5c19e7a582,0.475,18.13314546240298,cpu,1725756049.3090513,1725756045.115522,4.276898,0.010692245,cpu,1725756045.1152282,1725756044.937121,0.17545013,0.0087725065,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,20,deckard.base.files.FileConfig,data,2d7a6be887dabd732efec4be21302a40,.pkl,kdd_nsl,14fe46077838facfec25ea5c19e7a582,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,20,label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1792087f168e380eb4f3f1bbb14828bd,train,deckard.base.experiment.Experiment,1792087f168e380eb4f3f1bbb14828bd,KDD NSL,cpu,1792087f168e380eb4f3f1bbb14828bd,1792087f168e380eb4f3f1bbb14828bd,k-KNN,1792087f168e380eb4f3f1bbb14828bd,1792087f168e380eb4f3f1bbb14828bd,0.1,31.08527056822465,cpu,1725756109.2866025,1725756105.518937,3.85122994,0.00962807485,cpu,1725756105.518636,1725756105.3610258,0.15330811,0.0076654055,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,1792087f168e380eb4f3f1bbb14828bd,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
07a5c2d9ffbede4102be714849fd38bb,train,deckard.base.experiment.Experiment,07a5c2d9ffbede4102be714849fd38bb,KDD NSL,cpu,07a5c2d9ffbede4102be714849fd38bb,07a5c2d9ffbede4102be714849fd38bb,k-KNN,07a5c2d9ffbede4102be714849fd38bb,07a5c2d9ffbede4102be714849fd38bb,0.9225,2.676763166579881,cpu,1725755919.5430768,1725755904.8379772,16.06976107,0.040174402675,cpu,1725755904.837865,1725755904.2609034,0.60962069,0.0304810345,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,07a5c2d9ffbede4102be714849fd38bb,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,5,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
88dce0922d196fd951babea6b7b9cfe9,train,deckard.base.experiment.Experiment,88dce0922d196fd951babea6b7b9cfe9,KDD NSL,cpu,88dce0922d196fd951babea6b7b9cfe9,88dce0922d196fd951babea6b7b9cfe9,k-KNN,88dce0922d196fd951babea6b7b9cfe9,88dce0922d196fd951babea6b7b9cfe9,0.88,4.144683152292915,cpu,1725756005.1758585,1725756000.4560351,4.94503842,0.01236259605,cpu,1725756000.4558384,1725756000.179724,0.28352021,0.0141760105,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,88dce0922d196fd951babea6b7b9cfe9,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3af3e078492b457e1448cd73f50ca4d7,train,deckard.base.experiment.Experiment,3af3e078492b457e1448cd73f50ca4d7,KDD NSL,cpu,3af3e078492b457e1448cd73f50ca4d7,3af3e078492b457e1448cd73f50ca4d7,k-KNN,3af3e078492b457e1448cd73f50ca4d7,3af3e078492b457e1448cd73f50ca4d7,0.135,29.876435383332108,cpu,1725756016.5181563,1725756012.2446303,4.37178022,0.01092945055,cpu,1725756012.2443163,1725756012.071664,0.16737328,0.008368664,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,20,deckard.base.files.FileConfig,data,2d7a6be887dabd732efec4be21302a40,.pkl,kdd_nsl,3af3e078492b457e1448cd73f50ca4d7,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,20,label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3bdfd3ac1609f4f582ca21e8cdd12432,train,deckard.base.experiment.Experiment,3bdfd3ac1609f4f582ca21e8cdd12432,KDD NSL,cpu,3bdfd3ac1609f4f582ca21e8cdd12432,3bdfd3ac1609f4f582ca21e8cdd12432,k-KNN,3bdfd3ac1609f4f582ca21e8cdd12432,3bdfd3ac1609f4f582ca21e8cdd12432,0.9375,2.158685518643371,cpu,1725756126.756925,1725756121.906555,5.07921927,0.012698048175,cpu,1725756121.906321,1725756121.636974,0.27946274,0.013973137,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,3bdfd3ac1609f4f582ca21e8cdd12432,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6345e4e9407caeb17ac4e003b653ec7b,train,deckard.base.experiment.Experiment,6345e4e9407caeb17ac4e003b653ec7b,KDD NSL,cpu,6345e4e9407caeb17ac4e003b653ec7b,6345e4e9407caeb17ac4e003b653ec7b,k-KNN,6345e4e9407caeb17ac4e003b653ec7b,6345e4e9407caeb17ac4e003b653ec7b,0.7325,9.239176658465146,cpu,1725755942.2634463,1725755937.9967706,4.35695313,0.010892382825,cpu,1725755937.9965131,1725755937.8402283,0.15246094,0.007623047,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,20,deckard.base.files.FileConfig,data,da0b1cc778f24308421edd6293051ec0,.pkl,kdd_nsl,6345e4e9407caeb17ac4e003b653ec7b,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,20,label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6770c06f6099f9c400b35d81e4a5d300,train,deckard.base.experiment.Experiment,6770c06f6099f9c400b35d81e4a5d300,KDD NSL,cpu,6770c06f6099f9c400b35d81e4a5d300,6770c06f6099f9c400b35d81e4a5d300,k-KNN,6770c06f6099f9c400b35d81e4a5d300,6770c06f6099f9c400b35d81e4a5d300,0.1275,30.13547420730036,cpu,1725755947.461126,1725755937.987164,9.70690244,0.0242672561,cpu,1725755937.9870286,1725755937.6707995,0.31303997,0.0156519985,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,6770c06f6099f9c400b35d81e4a5d300,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6af367d313ade6bda924dd7e4b1be715,train,deckard.base.experiment.Experiment,6af367d313ade6bda924dd7e4b1be715,KDD NSL,cpu,6af367d313ade6bda924dd7e4b1be715,6af367d313ade6bda924dd7e4b1be715,k-KNN,6af367d313ade6bda924dd7e4b1be715,6af367d313ade6bda924dd7e4b1be715,0.9175,2.849461046541585,cpu,1725756066.8263664,1725756061.8482258,5.28337449,0.013208436225,cpu,1725756061.8480954,1725756061.5662663,0.29592214,0.014796107,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,20,deckard.base.files.FileConfig,data,da0b1cc778f24308421edd6293051ec0,.pkl,kdd_nsl,6af367d313ade6bda924dd7e4b1be715,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,20,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6ec5cb28f06f7b5a3b3ce8afffe245d3,train,deckard.base.experiment.Experiment,6ec5cb28f06f7b5a3b3ce8afffe245d3,KDD NSL,cpu,6ec5cb28f06f7b5a3b3ce8afffe245d3,6ec5cb28f06f7b5a3b3ce8afffe245d3,k-KNN,6ec5cb28f06f7b5a3b3ce8afffe245d3,6ec5cb28f06f7b5a3b3ce8afffe245d3,0.3275,23.227694940395324,cpu,1725755874.7304614,1725755870.5129464,4.29258097,0.010731452425,cpu,1725755870.512828,1725755870.3455107,0.16331739,0.0081658695,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,6ec5cb28f06f7b5a3b3ce8afffe245d3,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
73809571877a0e2db7e68f0779ac8257,train,deckard.base.experiment.Experiment,73809571877a0e2db7e68f0779ac8257,KDD NSL,cpu,73809571877a0e2db7e68f0779ac8257,73809571877a0e2db7e68f0779ac8257,k-KNN,73809571877a0e2db7e68f0779ac8257,73809571877a0e2db7e68f0779ac8257,0.8875,3.885636332350358,cpu,1725755981.3882706,1725755977.1301131,4.35970066,0.01089925165,cpu,1725755977.1299644,1725755976.9623,0.16402547,0.0082012735,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,20,deckard.base.files.FileConfig,data,53a46a715aa307d9affd8a1c6d74d40b,.pkl,kdd_nsl,73809571877a0e2db7e68f0779ac8257,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,20,label,brute,3,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
74409a22bae70b68161e3ddbd38cdf35,train,deckard.base.experiment.Experiment,74409a22bae70b68161e3ddbd38cdf35,KDD NSL,cpu,74409a22bae70b68161e3ddbd38cdf35,74409a22bae70b68161e3ddbd38cdf35,k-KNN,74409a22bae70b68161e3ddbd38cdf35,74409a22bae70b68161e3ddbd38cdf35,0.8925,3.712948447356531,cpu,1725755931.1344378,1725755926.343433,5.01562857,0.012539071425,cpu,1725755926.343317,1725755926.0855484,0.27074291,0.0135371455,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,74409a22bae70b68161e3ddbd38cdf35,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,3,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7bf1b01e93e0c58e6bb8a423a28033b0,train,deckard.base.experiment.Experiment,7bf1b01e93e0c58e6bb8a423a28033b0,KDD NSL,cpu,7bf1b01e93e0c58e6bb8a423a28033b0,7bf1b01e93e0c58e6bb8a423a28033b0,k-KNN,7bf1b01e93e0c58e6bb8a423a28033b0,7bf1b01e93e0c58e6bb8a423a28033b0,0.85,5.18084444514666,cpu,1725756049.264562,1725756045.138832,4.21097203,0.010527430075,cpu,1725756045.138574,1725756044.940735,0.19307622,0.009653811,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,7bf1b01e93e0c58e6bb8a423a28033b0,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7c3e60af982f52cc4cee3f00e419f23a,train,deckard.base.experiment.Experiment,7c3e60af982f52cc4cee3f00e419f23a,KDD NSL,cpu,7c3e60af982f52cc4cee3f00e419f23a,7c3e60af982f52cc4cee3f00e419f23a,k-KNN,7c3e60af982f52cc4cee3f00e419f23a,7c3e60af982f52cc4cee3f00e419f23a,0.905,3.2812037474522704,cpu,1725755993.6043923,1725755977.5317233,17.40388247,0.043509706175,cpu,1725755977.5315552,1725755976.9646206,0.59543011,0.0297715055,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,7c3e60af982f52cc4cee3f00e419f23a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
