,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
95,train,deckard.base.experiment.Experiment,daaa7a9c2daad5582427ecb61622c822,DDoS,cpu,daaa7a9c2daad5582427ecb61622c822,daaa7a9c2daad5582427ecb61622c822,k-KNN,daaa7a9c2daad5582427ecb61622c822,daaa7a9c2daad5582427ecb61622c822,0.2,27.631284983080512,cpu,1725624611.289038,1725624592.4324954,20.73181154,0.2073181154,cpu,1725624592.4321897,1725624590.0895958,2.38891295,0.1194456475,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,20,deckard.base.files.FileConfig,data,40f1df0f3a767caa13a974c5570a1123,.pkl,ddos,daaa7a9c2daad5582427ecb61622c822,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,20,Label,brute,1.0,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,daaa7a9c2daad5582427ecb61622c822,,
96,train,deckard.base.experiment.Experiment,d6f7d38fe64eb1f5d084a240574907f4,DDoS,cpu,d6f7d38fe64eb1f5d084a240574907f4,d6f7d38fe64eb1f5d084a240574907f4,k-KNN,d6f7d38fe64eb1f5d084a240574907f4,d6f7d38fe64eb1f5d084a240574907f4,0.87,4.490144879004315,cpu,1725624315.5504155,1725624314.5983555,1.33853592,0.0133853592,cpu,1725624314.598251,1725624314.3497512,0.29658691,0.0148293455,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,20,deckard.base.files.FileConfig,data,34a5bc029b2b980a324f2b3c3248f6a1,.pkl,ddos,d6f7d38fe64eb1f5d084a240574907f4,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,20,Label,brute,1.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d6f7d38fe64eb1f5d084a240574907f4,,
97,train,deckard.base.experiment.Experiment,d6ac2eb12d7f71c826a4e7dd3a701094,DDoS,cpu,d6ac2eb12d7f71c826a4e7dd3a701094,d6ac2eb12d7f71c826a4e7dd3a701094,k-KNN,d6ac2eb12d7f71c826a4e7dd3a701094,d6ac2eb12d7f71c826a4e7dd3a701094,0.59,14.16089832191338,cpu,1727415848.7454484,1727415848.1007595,0.65907241,0.0065907241,cpu,1727415848.1006613,1727415847.9651415,0.13057576,0.006528788,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,20,deckard.base.files.FileConfig,data,daeca5dd5ec2b1ab24c51838a805d8af,.pkl,ddos,d6ac2eb12d7f71c826a4e7dd3a701094,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,20,Label,brute,11.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d6ac2eb12d7f71c826a4e7dd3a701094,,
98,train,deckard.base.experiment.Experiment,e36ce0c90da73398409e161daffcf362,DDoS,cpu,e36ce0c90da73398409e161daffcf362,e36ce0c90da73398409e161daffcf362,k-KNN,e36ce0c90da73398409e161daffcf362,e36ce0c90da73398409e161daffcf362,0.32,23.486583839845416,cpu,1725624560.129063,1725624539.3257017,22.07237524,0.2207237524,cpu,1725624539.325591,1725624536.6805322,2.69756136,0.134878068,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,20,deckard.base.files.FileConfig,data,34a5bc029b2b980a324f2b3c3248f6a1,.pkl,ddos,e36ce0c90da73398409e161daffcf362,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,20,Label,brute,1.0,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e36ce0c90da73398409e161daffcf362,,
99,train,deckard.base.experiment.Experiment,2342cd7c3dea9fed70c0d6eb13b74677,DDoS,cpu,2342cd7c3dea9fed70c0d6eb13b74677,2342cd7c3dea9fed70c0d6eb13b74677,k-KNN,2342cd7c3dea9fed70c0d6eb13b74677,2342cd7c3dea9fed70c0d6eb13b74677,1.0,9.992007221626413e-16,cpu,1725639144.2007792,1725639135.646413,8.69629882,0.0869629882,cpu,1725639135.6463296,1725639121.7565377,14.1370137,0.047123379,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,2342cd7c3dea9fed70c0d6eb13b74677,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,brute,5.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,2342cd7c3dea9fed70c0d6eb13b74677,,
100,train,deckard.base.experiment.Experiment,376c53a0023b3b833b977b2d0e0b9ecd,DDoS,cpu,376c53a0023b3b833b977b2d0e0b9ecd,376c53a0023b3b833b977b2d0e0b9ecd,k-KNN,376c53a0023b3b833b977b2d0e0b9ecd,376c53a0023b3b833b977b2d0e0b9ecd,0.97,1.0361872797702274,cpu,1725638980.40616,1725638971.5087996,9.05070033,0.0905070033,cpu,1725638971.5086036,1725638957.151908,14.61876467,0.0487292155666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,376c53a0023b3b833b977b2d0e0b9ecd,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,brute,11.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,376c53a0023b3b833b977b2d0e0b9ecd,,
101,train,deckard.base.experiment.Experiment,393d774eaab3fc36429538503cff4afd,DDoS,cpu,393d774eaab3fc36429538503cff4afd,393d774eaab3fc36429538503cff4afd,k-KNN,393d774eaab3fc36429538503cff4afd,393d774eaab3fc36429538503cff4afd,1.0,9.992007221626413e-16,cpu,1725639069.76899,1725639061.0686488,8.84851572,0.0884851572,cpu,1725639061.0685625,1725639047.1777682,14.1403406,0.0471344686666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,100,300,deckard.base.files.FileConfig,data,04d740f6ea17b54bcf45549dbfc2d889,.pkl,ddos,393d774eaab3fc36429538503cff4afd,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,100,300,Label,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,393d774eaab3fc36429538503cff4afd,,
102,train,deckard.base.experiment.Experiment,3beb5ce906e2cf79ac6f0de44f7090b3,DDoS,cpu,3beb5ce906e2cf79ac6f0de44f7090b3,3beb5ce906e2cf79ac6f0de44f7090b3,k-KNN,3beb5ce906e2cf79ac6f0de44f7090b3,3beb5ce906e2cf79ac6f0de44f7090b3,0.99,0.3453957599234096,cpu,1725676008.6368706,1725675991.168289,19.55050692,0.1955050692,cpu,1725675991.1682065,1725675943.964561,52.72845613,0.10545691226,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,3beb5ce906e2cf79ac6f0de44f7090b3,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,3beb5ce906e2cf79ac6f0de44f7090b3,,
103,train,deckard.base.experiment.Experiment,2959be1c85b2b936252de91a75a3af96,DDoS,cpu,2959be1c85b2b936252de91a75a3af96,2959be1c85b2b936252de91a75a3af96,k-KNN,2959be1c85b2b936252de91a75a3af96,2959be1c85b2b936252de91a75a3af96,0.84,5.526252199031521,cpu,1725676070.3301244,1725676057.2746842,13.2593267,0.132593267,cpu,1725676057.273974,1725676022.67493,35.15318975,0.0703063795,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,2959be1c85b2b936252de91a75a3af96,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,2959be1c85b2b936252de91a75a3af96,,
104,train,deckard.base.experiment.Experiment,21735980497aa8cb979e34a5b3715ca1,DDoS,cpu,21735980497aa8cb979e34a5b3715ca1,21735980497aa8cb979e34a5b3715ca1,k-KNN,21735980497aa8cb979e34a5b3715ca1,21735980497aa8cb979e34a5b3715ca1,0.36,22.104928836383063,cpu,1725680591.128151,1725680109.1443484,529.91958443,5.2991958443,cpu,1725680109.1441548,1725678649.1257813,1589.64627192,3.17929254384,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,500,deckard.base.files.FileConfig,data,6490a18f7d8c54beaa60904c4b22819e,.pkl,ddos,21735980497aa8cb979e34a5b3715ca1,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,500,Label,brute,1.0,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,21735980497aa8cb979e34a5b3715ca1,,
105,train,deckard.base.experiment.Experiment,1d9d0178ec5e8d58a17823731b4927ff,DDoS,cpu,1d9d0178ec5e8d58a17823731b4927ff,1d9d0178ec5e8d58a17823731b4927ff,k-KNN,1d9d0178ec5e8d58a17823731b4927ff,1d9d0178ec5e8d58a17823731b4927ff,0.98,0.6907915198468184,cpu,1725680734.5629046,1725680719.4768777,16.35954984,0.1635954984,cpu,1725680719.4764776,1725680680.6796396,41.2705732,0.0825411464,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,100,500,deckard.base.files.FileConfig,data,b60e1966b3a480dbcee29e294ac3425b,.pkl,ddos,1d9d0178ec5e8d58a17823731b4927ff,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,100,500,Label,brute,5.0,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,1d9d0178ec5e8d58a17823731b4927ff,,
106,train,deckard.base.experiment.Experiment,1bef4f03c115c1ce53d43fb879c99fe1,DDoS,cpu,1bef4f03c115c1ce53d43fb879c99fe1,1bef4f03c115c1ce53d43fb879c99fe1,k-KNN,1bef4f03c115c1ce53d43fb879c99fe1,1bef4f03c115c1ce53d43fb879c99fe1,0.97,1.0361872797702274,cpu,1725675874.763523,1725675855.1282082,28.07233737,0.2807233737,cpu,1725675855.128127,1725675806.676484,69.38111931,0.13876223862,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,1bef4f03c115c1ce53d43fb879c99fe1,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,1bef4f03c115c1ce53d43fb879c99fe1,,
107,train,deckard.base.experiment.Experiment,19cd84b45b80f23a8f2787c8ebc58e83,DDoS,cpu,19cd84b45b80f23a8f2787c8ebc58e83,19cd84b45b80f23a8f2787c8ebc58e83,k-KNN,19cd84b45b80f23a8f2787c8ebc58e83,19cd84b45b80f23a8f2787c8ebc58e83,0.98,0.6907915198468183,cpu,1725675875.0958686,1725675855.1641974,28.43120934,0.2843120934,cpu,1725675855.1637585,1725675806.6764984,69.26376766,0.13852753532,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,19cd84b45b80f23a8f2787c8ebc58e83,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,3.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,19cd84b45b80f23a8f2787c8ebc58e83,,
108,train,deckard.base.experiment.Experiment,14a851cf90ba708937ed81fec2df13d7,DDoS,cpu,14a851cf90ba708937ed81fec2df13d7,14a851cf90ba708937ed81fec2df13d7,k-KNN,14a851cf90ba708937ed81fec2df13d7,14a851cf90ba708937ed81fec2df13d7,0.98,0.6907915198468184,cpu,1725675799.5265284,1725675783.970124,15.87088891,0.1587088891,cpu,1725675783.970045,1725675742.585117,42.22711007,0.08445422014,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,14a851cf90ba708937ed81fec2df13d7,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,14a851cf90ba708937ed81fec2df13d7,,
109,train,deckard.base.experiment.Experiment,0bc05d8da16ba1961a9bf59afd58e3a9,DDoS,cpu,0bc05d8da16ba1961a9bf59afd58e3a9,0bc05d8da16ba1961a9bf59afd58e3a9,k-KNN,0bc05d8da16ba1961a9bf59afd58e3a9,0bc05d8da16ba1961a9bf59afd58e3a9,0.99,0.3453957599234097,cpu,1725678636.164895,1725678621.662809,14.76708218,0.1476708218,cpu,1725678621.6618233,1725678582.8103192,39.54922075,0.0790984415,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,500,deckard.base.files.FileConfig,data,0580a87ca1b514324c1a3efa69079365,.pkl,ddos,0bc05d8da16ba1961a9bf59afd58e3a9,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,500,Label,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,0bc05d8da16ba1961a9bf59afd58e3a9,,
110,train,deckard.base.experiment.Experiment,fd569734eb4146053d0d4cb1e162ae25,DDoS,cpu,fd569734eb4146053d0d4cb1e162ae25,fd569734eb4146053d0d4cb1e162ae25,k-KNN,fd569734eb4146053d0d4cb1e162ae25,fd569734eb4146053d0d4cb1e162ae25,0.99,0.3453957599234097,cpu,1725682025.405691,1725681908.8464203,134.44755042,1.3444755042,cpu,1725681908.845636,1725681312.4669397,692.28307398,1.38456614796,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,fd569734eb4146053d0d4cb1e162ae25,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,5.0,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,fd569734eb4146053d0d4cb1e162ae25,,
111,train,deckard.base.experiment.Experiment,f658225647352e572bdbd1ae7c06f974,DDoS,cpu,f658225647352e572bdbd1ae7c06f974,f658225647352e572bdbd1ae7c06f974,k-KNN,f658225647352e572bdbd1ae7c06f974,f658225647352e572bdbd1ae7c06f974,0.86,4.835468675159006,cpu,1725682347.7319336,1725682333.8192296,14.16331076,0.1416331076,cpu,1725682333.8185575,1725682262.2481434,72.68735526,0.14537471052,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,f658225647352e572bdbd1ae7c06f974,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,3.0,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,f658225647352e572bdbd1ae7c06f974,,
112,train,deckard.base.experiment.Experiment,eaad67b05b79e419ff0c6a491e88b351,DDoS,cpu,eaad67b05b79e419ff0c6a491e88b351,eaad67b05b79e419ff0c6a491e88b351,k-KNN,eaad67b05b79e419ff0c6a491e88b351,eaad67b05b79e419ff0c6a491e88b351,1.0,9.992007221626413e-16,cpu,1725682240.1200438,1725682224.4410014,16.0041864,0.160041864,cpu,1725682224.4404294,1725682137.1448236,89.31396178,0.17862792356,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,500,deckard.base.files.FileConfig,data,a4efcac27781fe81e5bf8fced346c560,.pkl,ddos,eaad67b05b79e419ff0c6a491e88b351,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,500,Label,brute,1.0,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,eaad67b05b79e419ff0c6a491e88b351,,
113,train,deckard.base.experiment.Experiment,e92564efe3b4ed853429a13f8e79eca4,DDoS,cpu,e92564efe3b4ed853429a13f8e79eca4,e92564efe3b4ed853429a13f8e79eca4,k-KNN,e92564efe3b4ed853429a13f8e79eca4,e92564efe3b4ed853429a13f8e79eca4,0.46,18.650971237148973,cpu,1725682120.5031917,1725682106.1588726,14.60896601,0.1460896601,cpu,1725682106.1587784,1725682031.1991005,76.20764567,0.15241529134,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,e92564efe3b4ed853429a13f8e79eca4,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,7.0,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e92564efe3b4ed853429a13f8e79eca4,,
114,train,deckard.base.experiment.Experiment,e7a044c5913fa78fe7cdc2df50d44e1e,DDoS,cpu,e7a044c5913fa78fe7cdc2df50d44e1e,e7a044c5913fa78fe7cdc2df50d44e1e,k-KNN,e7a044c5913fa78fe7cdc2df50d44e1e,e7a044c5913fa78fe7cdc2df50d44e1e,0.97,1.0361872797702274,cpu,1725681084.282715,1725681065.381482,27.1400277,0.271400277,cpu,1725681065.3810997,1725680969.100804,137.5719924,0.2751439848,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,e7a044c5913fa78fe7cdc2df50d44e1e,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e7a044c5913fa78fe7cdc2df50d44e1e,,
115,train,deckard.base.experiment.Experiment,e61f2b0aa67407c963af966d6da2f753,DDoS,cpu,e61f2b0aa67407c963af966d6da2f753,e61f2b0aa67407c963af966d6da2f753,k-KNN,e61f2b0aa67407c963af966d6da2f753,e61f2b0aa67407c963af966d6da2f753,1.0,9.992007221626413e-16,cpu,1725682241.9435215,1725682224.0701358,19.97931238,0.1997931238,cpu,1725682224.0699468,1725682137.1448486,97.22745567,0.19445491134,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,500,deckard.base.files.FileConfig,data,a4efcac27781fe81e5bf8fced346c560,.pkl,ddos,e61f2b0aa67407c963af966d6da2f753,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,500,Label,brute,1.0,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e61f2b0aa67407c963af966d6da2f753,,
116,train,deckard.base.experiment.Experiment,e5c0ef4d94694c6f05da7164e57895f4,DDoS,cpu,e5c0ef4d94694c6f05da7164e57895f4,e5c0ef4d94694c6f05da7164e57895f4,k-KNN,e5c0ef4d94694c6f05da7164e57895f4,e5c0ef4d94694c6f05da7164e57895f4,0.98,0.6907915198468185,cpu,1725681184.2005055,1725681169.3320167,15.12744985,0.1512744985,cpu,1725681169.331916,1725681088.610809,82.25917834,0.16451835668,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,e5c0ef4d94694c6f05da7164e57895f4,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,11.0,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e5c0ef4d94694c6f05da7164e57895f4,,
117,train,deckard.base.experiment.Experiment,daf66a98fc85cd6a619265ce2eab6858,DDoS,cpu,daf66a98fc85cd6a619265ce2eab6858,daf66a98fc85cd6a619265ce2eab6858,k-KNN,daf66a98fc85cd6a619265ce2eab6858,daf66a98fc85cd6a619265ce2eab6858,0.84,5.526252199031521,cpu,1725682120.4444036,1725682106.7574484,13.92872958,0.1392872958,cpu,1725682106.7570548,1725682035.4618285,72.45919584,0.14491839168,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,daf66a98fc85cd6a619265ce2eab6858,predictions.json,reports/gzip_knn/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,brute,1.0,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,daf66a98fc85cd6a619265ce2eab6858,,
