,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
72250c39c7e137769db1bf379cefb1d7,train,deckard.base.experiment.Experiment,72250c39c7e137769db1bf379cefb1d7,DDoS,cpu,72250c39c7e137769db1bf379cefb1d7,72250c39c7e137769db1bf379cefb1d7,k-KNN,72250c39c7e137769db1bf379cefb1d7,72250c39c7e137769db1bf379cefb1d7,0.99,0.3453957599234097,cpu,1726343054.0561464,1726342979.0284517,84.23854153,0.210596353825,cpu,1726342979.0283666,1726342977.9738786,1.08855744,0.00108855744,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,72250c39c7e137769db1bf379cefb1d7,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9f6f7d54375394c03cd8e643ac9e6f76,train,deckard.base.experiment.Experiment,9f6f7d54375394c03cd8e643ac9e6f76,DDoS,cpu,9f6f7d54375394c03cd8e643ac9e6f76,9f6f7d54375394c03cd8e643ac9e6f76,k-KNN,9f6f7d54375394c03cd8e643ac9e6f76,9f6f7d54375394c03cd8e643ac9e6f76,0.9725,0.9498383397893748,cpu,1726343407.190153,1726343332.8594594,82.78256516,0.2069564129,cpu,1726343332.85937,1726343332.5192928,0.37338958,0.00037338958,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9f6f7d54375394c03cd8e643ac9e6f76,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b1343d9825c09a98ce4d5a63f561c512,train,deckard.base.experiment.Experiment,b1343d9825c09a98ce4d5a63f561c512,DDoS,cpu,b1343d9825c09a98ce4d5a63f561c512,b1343d9825c09a98ce4d5a63f561c512,k-KNN,b1343d9825c09a98ce4d5a63f561c512,b1343d9825c09a98ce4d5a63f561c512,0.99,0.3453957599234097,cpu,1726343052.8860483,1726342978.6391158,83.17557029,0.207938925725,cpu,1726342978.6390302,1726342978.001505,0.66882622,0.00066882622,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b1343d9825c09a98ce4d5a63f561c512,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e26284a22425da6d137a9a5cddaf2b34,train,deckard.base.experiment.Experiment,e26284a22425da6d137a9a5cddaf2b34,DDoS,cpu,e26284a22425da6d137a9a5cddaf2b34,e26284a22425da6d137a9a5cddaf2b34,k-KNN,e26284a22425da6d137a9a5cddaf2b34,e26284a22425da6d137a9a5cddaf2b34,0.99,0.3453957599234097,cpu,1726343409.9747672,1726343335.703019,83.29967158,0.20824917895,cpu,1726343335.702932,1726343332.593608,3.1453311,0.0031453311,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,e26284a22425da6d137a9a5cddaf2b34,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ea33183baa85a70b34bb3f8b2c62b671,train,deckard.base.experiment.Experiment,ea33183baa85a70b34bb3f8b2c62b671,DDoS,cpu,ea33183baa85a70b34bb3f8b2c62b671,ea33183baa85a70b34bb3f8b2c62b671,k-KNN,ea33183baa85a70b34bb3f8b2c62b671,ea33183baa85a70b34bb3f8b2c62b671,0.9875,0.4317446999042619,cpu,1726343514.604388,1726343439.513379,84.04643573,0.210116089325,cpu,1726343439.5132887,1726343439.1220186,0.4262939,0.0004262939,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ea33183baa85a70b34bb3f8b2c62b671,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ea3f7d4aa1038cbaed4995443a0cd8a4,train,deckard.base.experiment.Experiment,ea3f7d4aa1038cbaed4995443a0cd8a4,DDoS,cpu,ea3f7d4aa1038cbaed4995443a0cd8a4,ea3f7d4aa1038cbaed4995443a0cd8a4,k-KNN,ea3f7d4aa1038cbaed4995443a0cd8a4,ea3f7d4aa1038cbaed4995443a0cd8a4,0.985,0.518093639885114,cpu,1726343311.351061,1726343236.5977323,83.88424302,0.20971060755,cpu,1726343236.597643,1726343236.233616,0.40071007,0.00040071007,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ea3f7d4aa1038cbaed4995443a0cd8a4,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
efd442962a4240e96f8ad5b3f3d7be4a,train,deckard.base.experiment.Experiment,efd442962a4240e96f8ad5b3f3d7be4a,DDoS,cpu,efd442962a4240e96f8ad5b3f3d7be4a,efd442962a4240e96f8ad5b3f3d7be4a,k-KNN,efd442962a4240e96f8ad5b3f3d7be4a,efd442962a4240e96f8ad5b3f3d7be4a,0.9825,0.6044425798659663,cpu,1726343314.4111085,1726343236.6128328,87.12496437,0.217812410925,cpu,1726343236.6127336,1726343236.2338045,0.41312152,0.00041312152,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,efd442962a4240e96f8ad5b3f3d7be4a,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2e49408aa9824d9af74068feafc4354d,train,deckard.base.experiment.Experiment,2e49408aa9824d9af74068feafc4354d,DDoS,cpu,2e49408aa9824d9af74068feafc4354d,2e49408aa9824d9af74068feafc4354d,k-KNN,2e49408aa9824d9af74068feafc4354d,2e49408aa9824d9af74068feafc4354d,0.985,0.518093639885114,cpu,1726313669.805899,1726313570.6349218,111.06785403,0.277669635075,cpu,1726313570.6347888,1726313570.1033564,0.57884905,0.00057884905,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2e49408aa9824d9af74068feafc4354d,predictions.json,reports/condense/knn/gzip/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.6,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3cfa442c3851b1cd6f2036434170e1bb,train,deckard.base.experiment.Experiment,3cfa442c3851b1cd6f2036434170e1bb,DDoS,cpu,3cfa442c3851b1cd6f2036434170e1bb,3cfa442c3851b1cd6f2036434170e1bb,k-KNN,3cfa442c3851b1cd6f2036434170e1bb,3cfa442c3851b1cd6f2036434170e1bb,0.9875,0.4317446999042619,cpu,1726313765.5096304,1726313677.1861436,99.45443572,0.2486360893,cpu,1726313677.1859846,1726313676.6220992,0.60896441,0.00060896441,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3cfa442c3851b1cd6f2036434170e1bb,predictions.json,reports/condense/knn/gzip/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.6,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5cca9d8e70ca17e4956deaa2f45bc6f8,train,deckard.base.experiment.Experiment,5cca9d8e70ca17e4956deaa2f45bc6f8,DDoS,cpu,5cca9d8e70ca17e4956deaa2f45bc6f8,5cca9d8e70ca17e4956deaa2f45bc6f8,k-KNN,5cca9d8e70ca17e4956deaa2f45bc6f8,5cca9d8e70ca17e4956deaa2f45bc6f8,0.99,0.3453957599234097,cpu,1726314116.1549947,1726314017.999591,110.13432303,0.275335807575,cpu,1726314017.9994826,1726314017.5515738,0.48900738,0.00048900738,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,5cca9d8e70ca17e4956deaa2f45bc6f8,predictions.json,reports/condense/knn/gzip/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.6,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
73d6da0dd886994c495d55641a9af9a6,train,deckard.base.experiment.Experiment,73d6da0dd886994c495d55641a9af9a6,DDoS,cpu,73d6da0dd886994c495d55641a9af9a6,73d6da0dd886994c495d55641a9af9a6,k-KNN,73d6da0dd886994c495d55641a9af9a6,73d6da0dd886994c495d55641a9af9a6,0.9925,0.2590468199425575,cpu,1726313556.4683433,1726313465.210431,102.63185706,0.25657964265,cpu,1726313465.2102757,1726313464.15592,1.10122537,0.00110122537,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,73d6da0dd886994c495d55641a9af9a6,predictions.json,reports/condense/knn/gzip/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.6,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9dfe877b7cfbf1586911f619a19e3f25,train,deckard.base.experiment.Experiment,9dfe877b7cfbf1586911f619a19e3f25,DDoS,cpu,9dfe877b7cfbf1586911f619a19e3f25,9dfe877b7cfbf1586911f619a19e3f25,k-KNN,9dfe877b7cfbf1586911f619a19e3f25,9dfe877b7cfbf1586911f619a19e3f25,0.99,0.3453957599234097,cpu,1726237141.6187203,1726237017.9051466,138.9413141,0.34735328525,cpu,1726237017.905045,1726237017.486314,0.45454287,0.00045454287,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9dfe877b7cfbf1586911f619a19e3f25,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4e2e2243f311cbec257149c4ce2bd498,train,deckard.base.experiment.Experiment,4e2e2243f311cbec257149c4ce2bd498,DDoS,cpu,4e2e2243f311cbec257149c4ce2bd498,4e2e2243f311cbec257149c4ce2bd498,k-KNN,4e2e2243f311cbec257149c4ce2bd498,4e2e2243f311cbec257149c4ce2bd498,0.985,0.518093639885114,cpu,1726394158.0336597,1726394111.6965563,51.84332868,0.1296083217,cpu,1726394111.696445,1726394111.0064423,0.72568631,0.00072568631,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4e2e2243f311cbec257149c4ce2bd498,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c0ba64b60756032e64f31f8dea3b9386,train,deckard.base.experiment.Experiment,c0ba64b60756032e64f31f8dea3b9386,DDoS,cpu,c0ba64b60756032e64f31f8dea3b9386,c0ba64b60756032e64f31f8dea3b9386,k-KNN,c0ba64b60756032e64f31f8dea3b9386,c0ba64b60756032e64f31f8dea3b9386,0.99,0.3453957599234097,cpu,1726237002.9272394,1726236879.769903,138.70541237,0.346763530925,cpu,1726236879.7697997,1726236879.3746717,0.43685109,0.00043685109,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,c0ba64b60756032e64f31f8dea3b9386,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c7c6b8920a0f11f337b2836c6b4e9eb4,train,deckard.base.experiment.Experiment,c7c6b8920a0f11f337b2836c6b4e9eb4,DDoS,cpu,c7c6b8920a0f11f337b2836c6b4e9eb4,c7c6b8920a0f11f337b2836c6b4e9eb4,k-KNN,c7c6b8920a0f11f337b2836c6b4e9eb4,c7c6b8920a0f11f337b2836c6b4e9eb4,0.9775,0.7771404598276707,cpu,1726237137.929082,1726237017.8620644,134.13553198,0.33533882995,cpu,1726237017.8619678,1726237017.4860828,0.41376765,0.00041376765,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,c7c6b8920a0f11f337b2836c6b4e9eb4,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
80356f60f08ddd9a39a871298ea34065,train,deckard.base.experiment.Experiment,80356f60f08ddd9a39a871298ea34065,DDoS,cpu,80356f60f08ddd9a39a871298ea34065,80356f60f08ddd9a39a871298ea34065,k-KNN,80356f60f08ddd9a39a871298ea34065,80356f60f08ddd9a39a871298ea34065,0.8175,6.303390659865616,cpu,1726401571.7450316,1726401537.209309,35.11796413,0.087794910325,cpu,1726401537.209214,1726401536.821592,0.38536591,0.00038536591,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,80356f60f08ddd9a39a871298ea34065,predictions.json,reports/condense/knn/hamming/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
86ce995a94b8f8cf01be2c70b0b5cb87,train,deckard.base.experiment.Experiment,86ce995a94b8f8cf01be2c70b0b5cb87,DDoS,cpu,86ce995a94b8f8cf01be2c70b0b5cb87,86ce995a94b8f8cf01be2c70b0b5cb87,k-KNN,86ce995a94b8f8cf01be2c70b0b5cb87,86ce995a94b8f8cf01be2c70b0b5cb87,0.8,6.907849231680184,cpu,1726401526.5559278,1726401491.0242672,36.25897244,0.0906474311,cpu,1726401491.0241754,1726401490.9551349,0.06891468,6.891468e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,86ce995a94b8f8cf01be2c70b0b5cb87,predictions.json,reports/condense/knn/hamming/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a4d1e6c5543ea3322a0506946fcdd2b6,train,deckard.base.experiment.Experiment,a4d1e6c5543ea3322a0506946fcdd2b6,DDoS,cpu,a4d1e6c5543ea3322a0506946fcdd2b6,a4d1e6c5543ea3322a0506946fcdd2b6,k-KNN,a4d1e6c5543ea3322a0506946fcdd2b6,a4d1e6c5543ea3322a0506946fcdd2b6,0.8175,6.303390659865616,cpu,1726401322.7218978,1726401288.1190777,35.23616876,0.0880904219,cpu,1726401288.1189816,1726401283.570258,4.54826665,0.00454826665,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,a4d1e6c5543ea3322a0506946fcdd2b6,predictions.json,reports/condense/knn/hamming/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
da5cb7bbaa0b64e5bae3c0b50acfa080,train,deckard.base.experiment.Experiment,da5cb7bbaa0b64e5bae3c0b50acfa080,DDoS,cpu,da5cb7bbaa0b64e5bae3c0b50acfa080,da5cb7bbaa0b64e5bae3c0b50acfa080,k-KNN,da5cb7bbaa0b64e5bae3c0b50acfa080,da5cb7bbaa0b64e5bae3c0b50acfa080,0.875,4.317387029235346,cpu,1726401460.098461,1726401425.608169,35.25551775,0.088138794375,cpu,1726401425.6080506,1726401425.5386574,0.06929046,6.929046e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,da5cb7bbaa0b64e5bae3c0b50acfa080,predictions.json,reports/condense/knn/hamming/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5307d2978ee29699aea2fb81516b9d22,train,deckard.base.experiment.Experiment,5307d2978ee29699aea2fb81516b9d22,DDoS,cpu,5307d2978ee29699aea2fb81516b9d22,5307d2978ee29699aea2fb81516b9d22,k-KNN,5307d2978ee29699aea2fb81516b9d22,5307d2978ee29699aea2fb81516b9d22,0.895,3.626597508382104,cpu,1726382474.2154346,1726382430.18493,44.8027078,0.1120067695,cpu,1726382430.1848617,1726382430.1165109,0.06817478,6.817478e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,5307d2978ee29699aea2fb81516b9d22,predictions.json,reports/condense/knn/hamming/0.4/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.4,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b667b49a93578f5a2dc834a24f7c00b7,train,deckard.base.experiment.Experiment,b667b49a93578f5a2dc834a24f7c00b7,DDoS,cpu,b667b49a93578f5a2dc834a24f7c00b7,b667b49a93578f5a2dc834a24f7c00b7,k-KNN,b667b49a93578f5a2dc834a24f7c00b7,b667b49a93578f5a2dc834a24f7c00b7,0.845,5.353560316050544,cpu,1726382158.231264,1726382112.006334,47.07165526,0.11767913815,cpu,1726382112.0050151,1726382107.5413077,4.4631121,0.0044631121,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b667b49a93578f5a2dc834a24f7c00b7,predictions.json,reports/condense/knn/hamming/0.4/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.4,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
